gene_id,gene_name,A5BKO_1,A5BKO_3,NT_1,NT_2,NT_3,baseMean,log2FoldChange,lfcSE,pvalue,padj,sig (padj<=0.05 & |log2FC|>=0.263)
ENSG00000162144.10,CYB561A3,1411.998,1395,1585,1496.001,1521.001,1366.2769703601311,-0.13361451738524602,0.06981628146495802,0.04104968194797715,0.08234335516113502,NS
ENSG00000067900.9,ROCK1,2384.303,2187.884,1934.47,2023.532,2201.635,2281.240332788344,0.1220378849783811,0.06302592903557853,0.04108248390454463,0.08239431356832587,NS
ENSG00000084093.19,REST,1312.001,1302,1309.999,1485.001,1495,1561.5936769758337,-0.13397504482811876,0.0700485289938281,0.041091207117916195,0.08239697041271743,NS
ENSG00000116237.16,ICMT,2279.001,2073.001,1965,1955.999,2004,1853.0636872458517,0.10936910725501184,0.05584623106726027,0.04109950760307901,0.08239877878946732,NS
ENSG00000110987.9,BCL7A,2718,2450.999,2800,2744,2710,2605.406984963839,-0.10537962688730741,0.053669051227997255,0.041224092037865125,0.08263367765041466,NS
ENSG00000014123.10,UFL1,1012,968,1057,1056,1132,1139.5182397566598,-0.13317109063210006,0.06963570740464674,0.04126573155469981,0.08269565805702815,NS
ENSG00000211584.14,SLC48A1,30,31,40,45,56,56.207595161969785,-0.3150337451326093,0.26027765029618444,0.04126986329181669,0.08269565805702815,NS
ENSG00000125775.15,SDCBP2,42.599,44,26,27,27.331,40.60822122871722,0.32063627848400517,0.27470338257738247,0.04132337202882935,0.08278798242221128,NS
ENSG00000151422.14,FER,813,713,594,651,724.001,711.0102720085217,0.16558456126997428,0.09022711833037157,0.041339387547092946,0.08279370938295187,NS
ENSG00000188559.16,RALGAPA2,608,581,464,550,515,637.3589812331393,0.16905036016975908,0.09258215918515691,0.041341098848755975,0.08279370938295187,NS
ENSG00000141002.20,TCF25,1409.804,1364.998,1442.446,1520.172,1545.291,1501.4169725857628,-0.12324142705071474,0.06381803863460435,0.041355931071153,0.0828085228945399,NS
ENSG00000270647.7,TAF15,8740.999,7985.978,8680.999,8413.999,9366.999,8177.10330872407,-0.09302724855234722,0.04698297107816639,0.04137741700313536,0.08283665165628591,NS
ENSG00000049246.15,PER3,112,112,75,86,78,84.36868009265297,0.2816944850563665,0.2001432751433403,0.04139962065648556,0.08285131630750758,NS
ENSG00000148773.14,MKI67,8473,7236.999,8497.999,8862,11476.999,9357.162719966735,-0.22766257206936005,0.13886148747631985,0.04139766451012676,0.08285131630750758,NS
ENSG00000073050.12,XRCC1,1058.999,960,1129,1094,1073,1413.9107480885482,-0.13024415106387413,0.0679479041061124,0.04141198405886165,0.08286116896578193,NS
ENSG00000269713.9,NBPF9,559.118,438.742,544.97,512.552,681.216,531.7520022574619,-0.19144401369093134,0.1087349327784844,0.0414236889055051,0.08286970061803671,NS
ENSG00000162441.12,LZIC,1412.001,1358.999,1266.999,1228,1210.999,1301.1664786754968,0.1298594062234596,0.06772724760165025,0.04143189595520625,0.08287123298368032,NS
ENSG00000172932.16,ANKRD13D,828,611,588.018,581,671.998,731.1853990443764,0.17108130900266205,0.09403711388855733,0.04144391410059945,0.08288038630604706,NS
ENSG00000102048.16,ASB9,140.999,123.001,90.001,115.001,83,103.6329583524048,0.27188601713114263,0.18700839038962347,0.04152551636576963,0.08302866710333508,NS
ENSG00000115705.22,TPO,26.001,23,14.999,11,13,27.1697638268407,0.33752276230679273,0.3385552630196433,0.041626186216707155,0.0832081215777946,NS
ENSG00000132406.12,TMEM128,347,389,290,327,300,368.9348283826005,0.19688665228815375,0.11306626689324584,0.04163313104217444,0.0832081215777946,NS
ENSG00000146963.18,LUC7L2,3447.461,3414.713,2923.127,2988.28,3410.102,3242.7123659836557,0.11435649604681604,0.0588158851915456,0.04163768174131717,0.0832081215777946,NS
ENSG00000015153.15,YAF2,447.001,417.999,373,373.001,355,474.92655306205097,0.17741998287317903,0.09865227612420548,0.0417316466571682,0.08338093807335525,NS
ENSG00000099203.7,TMED1,330.001,360,315,281,247,320.56441669316945,0.2105102210824459,0.12417115171479512,0.041768963266398146,0.08342556382673533,NS
ENSG00000196236.13,XPNPEP3,582,547.001,616.999,655,691,597.004065778532,-0.1884047568120793,0.1066906346684719,0.04176874094986918,0.08342556382673533,NS
ENSG00000101474.12,APMAP,1888,1773,1626,1690,1636,1660.188025809129,0.11709185401733692,0.060449538255990934,0.04187391446965703,0.08362018745715802,NS
ENSG00000020426.11,MNAT1,641.999,684.999,602,565.999,547.953,658.5560520214382,0.16455139414230016,0.0898299956044867,0.041890203671235145,0.08362709909587951,NS
ENSG00000100697.17,DICER1,2782.999,2574.999,2868.999,3031.999,3617.999,2671.7955071780702,-0.20450359525458645,0.11933096896329355,0.04189990239337413,0.08362709909587951,NS
ENSG00000168924.15,LETM1,3777,3688,3371,3328.994,3551.998,2968.4924137524877,0.10043855164269197,0.051136056338483844,0.04189261002897175,0.08362709909587951,NS
ENSG00000124214.21,STAU1,2639,2480,2691,2665.001,2792.001,2783.7675176879943,-0.1003583867648919,0.05109649876958305,0.04190892329728734,0.08363011624473914,NS
ENSG00000240682.10,ISY1,1136.911,1010.061,974.156,912.315,966.144,1004.5423167356548,0.1362325198440992,0.07174501172748671,0.041931363859029944,0.08365990671766688,NS
ENSG00000108559.13,NUP88,1332.002,1173.999,1073.999,1166,1090.001,1103.6042987885583,0.13556452111057954,0.07135311608357835,0.04196478920983808,0.08371159903814557,NS
ENSG00000188283.12,ZNF383,241.001,186.001,264.001,255,249.999,278.21834820507024,-0.21665797739282316,0.12964844795195124,0.04202881782016495,0.08382430946690134,NS
ENSG00000111371.16,SLC38A1,9236.999,8790,9244,9493.999,9965.001,9199.876446245189,-0.10022069939186157,0.051078089620258026,0.04212253989406109,0.08398735705966727,NS
ENSG00000166507.19,NDST2,531.338,445.54,502.093,542.542,616.416,663.4208599433573,-0.16986878605201566,0.09359125045262401,0.04212565112106504,0.08398735705966727,NS
ENSG00000121749.16,TBC1D15,885.001,772,857.569,937.001,937.999,993.3285133984293,-0.14092406399656535,0.07470340938619421,0.04213595569624506,0.08399286532827657,NS
ENSG00000138459.9,SLC35A5,370,348,289,303,307.999,340.72389341450577,0.19046601504914074,0.10852021338347893,0.042164821956688046,0.08403536544946935,NS
ENSG00000164961.16,WASHC5,1376.999,1216.001,1145.001,1149.999,1167,1094.6681951277692,0.1307074172451451,0.06853311257900785,0.04223033518300944,0.08415087545771625,NS
ENSG00000120709.11,FAM53C,1648,1469,1373.999,1338,1487,1582.9926185513634,0.12147032391545821,0.06311068502062557,0.04228463709339524,0.08424400774761052,NS
ENSG00000048405.11,ZNF800,590,477,449,447.001,460,488.25430940519647,0.17731264079262277,0.09896920983268633,0.042370560173928463,0.0844000945550065,NS
ENSG00000149084.13,HSD17B12,2686,2490.239,2323.539,2372.423,2399.001,2623.1616953758626,0.10153799444278709,0.05187561707621207,0.04239570863781351,0.08443508710646085,NS
ENSG00000196776.17,CD47,7080.001,6657,6226,6448.999,6367,6435.262982988106,0.08793479717792431,0.04451706666230348,0.042497055789987984,0.08462179694852426,NS
ENSG00000132467.4,UTP3,1496,1357,1255,1235,1321,1176.6268162662623,0.13074107638095844,0.06866232624227783,0.042519466007519255,0.08463862990443824,NS
ENSG00000144455.14,SUMF1,107,87.999,131,146.001,112,101.59143336417567,-0.27117561797105244,0.1879502836174866,0.042520708836790155,0.08463862990443824,NS
ENSG00000091317.8,CMTM6,2147,2032,1907,1950,1785,2037.2411266108943,0.11884191670741683,0.06168760086631427,0.04258113432626646,0.08474376215004102,NS
ENSG00000093000.19,NUP50,4651.967,4273,3994.989,4085.986,4224.893,4181.272099849297,0.09438943246453466,0.048075847547536535,0.04282875338844313,0.08522133758926051,NS
ENSG00000008988.11,RPS20,14127.999,13030.998,12584.685,12783.003,12197.995,14320.60784037725,0.08980777769183149,0.04561615212148168,0.042905772246001755,0.08535934003281914,NS
ENSG00000176058.13,TPRN,358,316,422.023,364,383,416.24487910518644,-0.18719129862386336,0.10659651086244852,0.04296074457090736,0.08545344030830421,NS
ENSG00000100991.12,TRPC4AP,2244,2047,2250,2276,2310,2568.591967575762,-0.10191925756043257,0.05225587778876947,0.043023716520977924,0.08556341623109484,NS
ENSG00000130590.14,SAMD10,155.999,157,126,100,129,129.76791434535255,0.25412476239332665,0.1681159075786121,0.04316641127786436,0.08583187330861906,NS
ENSG00000179562.3,GCC1,641,656,709,704,749,828.3827106662993,-0.14956186705374663,0.0806617797953431,0.04330351349857408,0.08608911635730446,NS
ENSG00000177150.13,FAM210A,662,610.001,560.999,548.001,540,581.2619378460118,0.16041982347278913,0.0878098196539062,0.043334469600088514,0.08613528251582826,NS
ENSG00000059573.9,ALDH18A1,4252.001,3819,3768,3582.001,3758.999,3562.852699239253,0.09585358339242159,0.049004746603125524,0.04335574363665119,0.08616219073543617,NS
ENSG00000103194.16,USP10,3257.992,2903.994,2718.982,2785.992,2931.995,2716.8560287337664,0.10245870096293476,0.05266330318342091,0.043423866010484584,0.08626678483031873,NS
ENSG00000134644.16,PUM1,1632,1498,1619.999,1657.001,1853.315,1642.3440899137117,-0.13309074851523972,0.07042055690510028,0.043417015433450314,0.08626678483031873,NS
ENSG00000100983.12,GSS,1274.001,1262,1389,1417.001,1339.999,1469.6427386173289,-0.13040959967555227,0.06881810478638022,0.04346626368355823,0.08633068864672597,NS
ENSG00000204267.19,TAP2,2893.252,2763.422,2916.628,2925.775,3209.948,2556.9671040479166,-0.10619335921363918,0.054761785394087714,0.043471536493745105,0.08633068864672597,NS
ENSG00000123562.18,MORF4L2,2829.001,2825.999,2999.001,2998,3037,2772.362486124876,-0.10377448403583786,0.05343759503053803,0.043576372146593774,0.08652345455457565,NS
ENSG00000241399.7,CD302,81.666,50.831,42.916,41.975,46.462,57.57681377173338,0.3014343940021267,0.23984265459618054,0.04366086611690057,0.08667576933046732,NS
ENSG00000155428.12,TRIM74,0,10,17.486,10.89,14.75,13.732410430920961,-0.33852547121840965,0.48711147721940073,0.043671754491027046,0.08668193366005493,NS
ENSG00000100211.12,CBY1,150.001,139,187,165,180,215.35460720730666,-0.22844477447880351,0.142087285828037,0.043747078389314235,0.08681596792975635,NS
ENSG00000184924.6,PTRHD1,346,412.999,325,321,290,341.61094586770474,0.20404703836929927,0.12052868775446567,0.04383217034709172,0.08696933567709968,NS
ENSG00000189152.11,GRAPL,10.626,5.708,14.159,16.772,24.21,18.469381784749082,-0.3396926564972508,0.4038545229562069,0.043872389270195745,0.08703363008588708,NS
ENSG00000197044.11,ZNF441,43,48,72,56.183,66,85.41383047314179,-0.2911343276677879,0.22178185456823207,0.044119491073718896,0.08750824079928893,NS
ENSG00000123124.14,WWP1,749.999,674.991,585,624,645.999,647.1488479618007,0.1565773114053658,0.08565145720749869,0.04415101563035529,0.08754153335775056,NS
ENSG00000143093.15,STRIP1,818,772,696,682,699.999,718.9269747412174,0.15303647546340582,0.0833130339038905,0.044151997204856325,0.08754153335775056,NS
ENSG00000154310.17,TNIK,33.999,46,26,23,31,114.11101368514598,0.2987910775907629,0.2362348675267329,0.04417037678975525,0.08756238631319051,NS
ENSG00000203326.12,ZNF525,143.557,170.118,191.09,177.91,217.702,189.42265450797711,-0.23528310422074683,0.14931777299322935,0.04422645783517974,0.08765795709385954,NS
ENSG00000103148.17,NPRL3,807.999,699,843.999,804,851.001,835.7272904576175,-0.1463209144896485,0.07900594432138822,0.044247577193092504,0.08768421124545751,NS
ENSG00000113558.19,SKP1,3333.905,3314.453,3605.132,3615.88,3420.611,3281.7952458847635,-0.10666209749508555,0.05525600130232269,0.04428579700047656,0.0877443375190015,NS
ENSG00000167526.14,RPL13,29039.239,27455.11,31522.587,31069.84,27976.663,33495.6482495513,-0.10984410374245561,0.05707182791635251,0.04432679420433474,0.08780994433541017,NS
ENSG00000048707.15,VPS13D,1153.999,992,1086,1164.999,1326,1263.429977776792,-0.15068017702720474,0.08192446426756084,0.0444783880986045,0.088087161338852707,NS
ENSG00000076382.17,SPAG5,2753,2534,2781.999,2735.999,2902.999,2833.216281858815,-0.10128367913824629,0.052292667188122186,0.04448255323423791,0.088087161338852707,NS
ENSG00000204560.10,DHX16,2052.001,2032.999,2145.999,2100,2346.001,2183.078717367344,-0.11497576100641493,0.06006595136146724,0.044491892591330656,0.0880899924959377,NS
ENSG00000163785.14,RYK,717.999,708,800.999,828.995,757,836.3350202205393,-0.1544003686560151,0.08438498648942143,0.04451777356583517,0.08812556775732426,NS
ENSG00000182749.6,PAQR7,64,60,83,89,81,92.13467252263904,-0.27690730902462074,0.19993243175166645,0.04452831593694753,0.0881307720969939,NS
ENSG00000180611.7,MB21D2,56,62,93,71,85,76.1860772092318,-0.2874816434561644,0.21663159697521917,0.044546098999454296,0.08815030287081069,NS
ENSG00000079313.15,REXO1,1469,1374.999,1276,1228,1327,1360.5389711117296,0.1217931925753275,0.06407582595086295,0.04457793432448857,0.08819762916536315,NS
ENSG00000285043.3,ENSG00000285043,3201.384,3193.367,2280.989,2731.529,2844.251,2711.479356291928,0.20600770285025977,0.12279390245970145,0.044602962652695824,0.08823147336821907,NS
ENSG00000142065.14,ZFP14,180.008,161,194,194,230,249.28976522042345,-0.21778949671749992,0.13309273315122205,0.04463714361316983,0.08828340763982817,NS
ENSG00000133619.18,KRBA1,144,129,181,157,172,169.6187709043251,-0.236736468309512,0.15132473162265814,0.04468287140792647,0.08835815675960176,NS
ENSG00000110696.10,C11orf58,5340.998,5099.996,5664.932,5408.994,5444.999,5380.445335248664,-0.09305713001505703,0.04780042852732644,0.044692493079156924,0.08836149395039422,NS
ENSG00000067066.17,SP100,907.014,813.564,767.002,726.999,779.005,864.2001261086948,0.14202591024246444,0.0764800754989249,0.044726976547494954,0.08841397547203608,NS
ENSG00000134470.21,IL15RA,122,110,81,93.001,80,97.94715083788772,0.26760158981200743,0.18732411821451111,0.04475125491865776,0.08844626903799316,NS
ENSG00000283930.1,PLD5P1,26.473,17.239,26.028,37.285,46.577,34.40383450969209,-0.32417947462276936,0.3097382394728686,0.044825661871061365,0.088577607568845,NS
ENSG00000103343.13,ZNF174,434,378,339.001,337,350.001,373.0373270199685,0.18230585839893562,0.10418321533559338,0.04486434012968638,0.0886237511411561,NS
ENSG00000166200.15,COPS2,1369,1221,1145,1181,1148.035,1249.7389243737985,0.12542435244291536,0.06633402066627443,0.04487272569296464,0.0886237511411561,NS
ENSG00000179859.10,RNF227,312,247,233.999,227,208,218.74391739265823,0.2205184522221095,0.13580425325933942,0.04487288611699553,0.0886237511411561,NS
ENSG00000131061.15,ZNF341,144,174,187,190,221.999,174.7012559692414,-0.23885722756924405,0.1537532171222171,0.04488285262285199,0.08862771802494727,NS
ENSG00000163659.13,TIPARP,323,292,272,230,257,307.05788404938136,0.20087632955891147,0.1187605833655599,0.04489787649844991,0.08864166824379306,NS
ENSG00000124181.15,PLCG1,2599,2382.999,2518,2563,2906,2922.8784916590757,-0.10834269680342465,0.056391410106648006,0.044927470660142105,0.08868437446685619,NS
ENSG00000104889.7,RNASEH2A,1967.13,1922.668,1702.594,1817.271,1722.102,1850.841166456603,0.12161205399679706,0.06410474400065591,0.044983715706848025,0.08877966362345675,NS
ENSG00000147454.14,SLC25A37,2538,2287.001,2485.999,2477,2783.999,2190.577363689081,-0.11053570200127633,0.0576697811530105,0.04501740159328056,0.08883040424244606,NS
ENSG00000002016.18,RAD52,394,403,329,273.074,384.521,386.333908307385,0.20028733098276708,0.1184186053656417,0.04508067755758541,0.08893950504142227,NS
ENSG00000161036.13,LRWD1,1154.001,1034,1260,1196.998,1162.999,1085.9537288231654,-0.14407128637445102,0.07794354429813612,0.0451153792524682,0.08899220310569224,NS
ENSG00000092051.18,JPH4,64,53,36,38,36,39.164324284264715,0.3094740926166689,0.2645263651401698,0.04521051939789223,0.08916407907461055,NS
ENSG00000112787.14,FBRSL1,2723.001,2348,2689,2678.999,2726,2400.3089234363133,-0.1050511980337428,0.054613140343686785,0.04524351798114413,0.08921336043838565,NS
ENSG00000100360.15,IFT27,105,81,108,132.001,127,114.8270477921223,-0.263442716188709,0.18308882347187264,0.04545770835764603,0.08958906823883257,NS
ENSG00000140829.12,DHX38,1772,1699,1510,1582,1608,1553.9386201746395,0.1162219333656637,0.06109018025500403,0.04545400940909438,0.08958906823883257,NS
ENSG00000141380.14,SS18,1314.001,1280,1095,1157,1195.999,1151.173008036613,0.13665215247299842,0.0734038907857777,0.04545818664071499,0.08958906823883257,NS
ENSG00000013306.16,SLC25A39,2570.001,2446.999,2333.998,2289.001,2195,2269.163177682865,0.11133748336198789,0.058278446882545576,0.04551955258964236,0.08969413609179883,NS
ENSG00000141682.12,PMAIP1,954.999,942,1054,1028,1034.001,955.971240358148,-0.1350425947781975,0.07243980318135107,0.04555212710710209,0.08974244464740774,NS
ENSG00000198160.15,MIER1,1309,1257.999,1188.001,1078,1162,1333.460751255772,0.13120629844712198,0.07010215017599701,0.045622212031634364,0.08986462246132153,NS
ENSG00000107738.20,VSIR,17,10,36,23,13,49.62071840411174,-0.3265279599093244,0.33000298924222776,0.045771968807971505,0.09006466243817492,NS
ENSG00000130312.7,MRPL34,972.999,869.001,832,858,675,815.7681538727543,0.16722000414676413,0.09376953228770901,0.04577228961121218,0.09006466243817492,NS
ENSG00000134317.18,GRHL1,10.001,10,21,19,21,20.664060670149784,-0.33335357410334343,0.38084816758786827,0.04573644491418562,0.09006466243817492,NS
ENSG00000163132.8,MSX1,114,109,91,83,71,109.99471983779405,0.2652379784035554,0.18597654154946391,0.04576040200614023,0.09006466243817492,NS
ENSG00000182362.14,YBEY,350.001,404,333.001,309,296.001,397.33007824283465,0.1964910330925794,0.11583006850322022,0.04575049991028439,0.09006466243817492,NS
ENSG00000254986.8,DPP3,1542,1445,1317.999,1284.001,1397,1324.4799180591315,0.1284797103374427,0.06848303200878011,0.04574235432906142,0.09006466243817492,NS
ENSG00000174231.18,PRPF8,12859,11398,10219.998,10526.001,12270.001,10669.295012587227,0.10997508728011912,0.05762906991917703,0.04597965874322345,0.09045671425954416,NS
ENSG00000175826.12,CTDNEP1,2679.999,2368.999,2349.995,2320.996,2164.001,2449.9904899173903,0.1143238878009692,0.06015018442864111,0.04599305538649078,0.09046708898610877,NS
ENSG00000198492.16,YTHDF2,2221.989,2037,1888.98,1949.999,1955.001,1836.5094267932682,0.11001244049728372,0.05767308472174222,0.04605729671630045,0.09057745250387393,NS
ENSG00000109775.11,UFSP2,469,422.001,494,528,486,569.7369723368943,-0.16510282873228074,0.09251341305051833,0.04620301582465322,0.09084798503516295,NS
ENSG00000118894.15,EEF2KMT,690.645,624.847,560.241,553.626,550.476,463.49270413643075,0.18138373094307506,0.10434607863331086,0.04621555227253654,0.09085659411460538,NS
ENSG00000171056.8,SOX7,22.564,25.882,7.226,12,15.745,15.68700472872953,0.3323703799273612,0.3837263353224097,0.04623328980758246,0.09087542332987043,NS
ENSG00000121903.15,ZSCAN20,283,216,268.001,289.001,340,275.45420448132546,-0.21261669337533026,0.12996458735298688,0.04629618226026509,0.09098298603009923,NS
