gene_id	gene_name	NC_1	NC_2	NC_3	NC_4	pi5_1	pi5_2	pi5_3	pi5_4
LOC103095653	LOC103095653	0	0	0	0	0	0	0	0
LOC103095658	LOC103095658	0	0	0	0	0	0	0	0
LOC103095661	LOC103095661	1	0	0.999	0	0	0	0	0
LOC103095662	LOC103095662	94.011	57	76	54	39.014	52	64	71
LOC103095676	LOC103095676	0	0	0	0	0	0	0	0
LOC103095681	LOC103095681	0	0	0	0	0	0	0	0
LOC103095682	LOC103095682	0	0	0	0	0	0	0	0
LOC103095684	LOC103095684	0	1	1	1	0	0	0	0
LOC103095688	LOC103095688	0	0	0	0	0	0	0	0
LOC103095689	LOC103095689	0	0	0	0	0	0	0	0
LOC103095690	LOC103095690	0	0	0	0	0	0	0	0
LOC103095692	LOC103095692	7	12	6	8.999	7	12	9	6
LOC103095694	LOC103095694	4	3	0	3	2	1	2	1
LOC103095696	LOC103095696	1	0	1	0	1	1	2	0
LOC103095698	LOC103095698	0	0	0	0	0	0	0	0
LOC103095699	LOC103095699	10	5	3	4	3	4	4	2
LOC103095704	LOC103095704	5	0	0	0	0	0	0	0
LOC103095705	LOC103095705	0	0	0	0	0	0	0	0
LOC103095707	LOC103095707	0	0	0	0	0	0	0	0
LOC103095708	LOC103095708	598	459	514	407	390	394	367	468
LOC103095710	LOC103095710	3	1	4	2	2	2	1	2
LOC103095713	LOC103095713	392	389	382	293	345	314	262	301
LOC103095720	LOC103095720	0	0	1	0	0	0	0	0
LOC103095721	LOC103095721	50	66	41	34	45	17	28	36
LOC103095722	LOC103095722	2	0	0	1	1	0	0	2
LOC103095738	LOC103095738	0	0	0	0	0	0	0	0
LOC103095740	LOC103095740	0	0	0	0	0	0	0	0
LOC103095755	LOC103095755	0	2	3	2	0	1	0	0
LOC103095756	LOC103095756	248	214	169	139	197	126	120	187
LOC103095757	LOC103095757	1	0	0	0	0	0	0	0
LOC103095762	LOC103095762	1072.999	835	889	652	751	669	659	604
LOC103095766	LOC103095766	0	0	0	0	0	0	0	0
LOC103095769	LOC103095769	8	13	11	14	6	21	9	14
LOC103095774	LOC103095774	0	0	0	0	0	0	0	0
LOC103095778	LOC103095778	0	0	0	0	0	0	0	0
LOC103095779	LOC103095779	0	0	0	0	0	0	0	0
LOC103095780	LOC103095780	0	1	0	0	0	0	0	0
LOC103095781	LOC103095781	22	19	17	21	26	16	16	27.018
LOC103095784	LOC103095784	147	123	141	107	77	97	85	67
LOC103095785	LOC103095785	0	0	0	1	0	0	0	0
LOC103095790	LOC103095790	0	0	0	0	0	0	0	0
LOC103095791	LOC103095791	3	0	1	5	1	2	0	2
LOC103095793	LOC103095793	0	0	0	0	0	0	0	0
LOC103095794	LOC103095794	1	1	4	2	1	0	1	4
LOC103095795	LOC103095795	0	0	0	0	0	0	0	0
LOC103095797	LOC103095797	5	0	1	1	0	0	2	0
LOC103095800	LOC103095800	0	0	0	0	0	0	0	0
LOC103095811	LOC103095811	0	1	2	0	0	1	5	0
LOC103095814	LOC103095814	0	0	0	0	0	0	0	0
LOC103095818	LOC103095818	0	0	0	0	0	0	0	0
LOC103095819	LOC103095819	344	271	307	233	249	238	238	253
LOC103095820	LOC103095820	3	1	4	2	2	2	2	1
LOC103095821	LOC103095821	1	0	1	0	1	0	1	1
LOC103095822	LOC103095822	0	0	0	0	0	0	0	0
LOC103095823	LOC103095823	2	2	0	3	0	2	3	7
LOC103095834	LOC103095834	0	0	0	0	0	0	0	0
LOC103095836	LOC103095836	142.086	102	118	83	63.026	91.058	68	62.038
LOC103095842	LOC103095842	0	0	0	0	0	0	0	0
LOC103095843	LOC103095843	174	87	108	119	100	112	106	85
LOC103095845	LOC103095845	0	0	0	0	0	0	0	0
LOC103095848	LOC103095848	0	0	0	0	0	0	0	0
LOC103095850	LOC103095850	177	139	138	118	121	110	102	120
LOC103095854	LOC103095854	2	0	2	1	0	1	0	0
LOC103095857	LOC103095857	0	0	0	0	0	0	0	0
LOC103095877	LOC103095877	0	0	0	0	0	0	0	0
LOC103095880	LOC103095880	0	0	0	0	0	0	0	0
LOC103095881	LOC103095881	1	0	1	0	0	0	0	0
LOC103095887	LOC103095887	1.003	4	2.002	1	0	0	1.002	1.001
LOC103095888	LOC103095888	5	1	0	1	0	1	0	0
LOC103095889	LOC103095889	0	0	0	0	0	0	0	0
LOC103095891	LOC103095891	0	0	0	0	0	0	0	0
LOC103095893	LOC103095893	0	0	0	0	0	0	0	0
LOC103095899	LOC103095899	103	85	96	74	76	55	56	64
LOC103095900	LOC103095900	7	5	7	4	5	5	13	7
LOC103095902	LOC103095902	5.106	0	0	0	0	0	0	0
LOC103095918	LOC103095918	0	0	0	0	0	0	0	0
LOC103095919	LOC103095919	0	0	0	0	0	0	0	0
LOC103095921	LOC103095921	0	0	0	0	0	0	0	0
LOC103095922	LOC103095922	0	0	0	0	0	0	0	0
LOC103095923	LOC103095923	3	4	0	1	2	0	0	1
LOC103095929	LOC103095929	0	0	0	0	0	0	0	0
LOC103095931	LOC103095931	437	244	217	188	178	151	155	201
LOC103095938	LOC103095938	6	2	0	5	4	7	3	0
LOC103095946	LOC103095946	0	0	0	0	0	0	0	0
LOC103095948	LOC103095948	0	0	0	0	0	0	0	0
LOC103095949	LOC103095949	2	0	0	0	0	0	0	0
LOC103095951	LOC103095951	239	164	203	177	163	142	147.277	126
LOC103095967	LOC103095967	0	0	0	0	0	0	0	0
LOC103095969	LOC103095969	0	0	0	0	0	0	0	0
LOC103095980	LOC103095980	0	1	2	0	0	4	0	1
LOC103095995	LOC103095995	0	0	0	0	0	0	0	0
LOC103095998	LOC103095998	0	0	0	0	0	0	0	0
LOC103096002	LOC103096002	0	0	0	0	0	0	0	0
LOC103096004	LOC103096004	0	0	0	0	0	0	0	0
LOC103096008	LOC103096008	0	0	0	0	0	0	0	0
LOC103096009	LOC103096009	0	0	0	0	0	0	0	0
LOC103096016	LOC103096016	0	1	2	0	2	0	0	1
LOC103096021	LOC103096021	0	0	0	0	0	0	0	0
LOC103096024	LOC103096024	0	0	0	0	0	0	0	0
LOC103096027	LOC103096027	0	0	0	0	0	0	0	0
LOC103096039	LOC103096039	0	0	0	2	0	0	0	0
LOC103096050	LOC103096050	0	0	0	0	0	0	0	0
LOC103096053	LOC103096053	0	0	0	0	0	0	0	0
LOC103096055	LOC103096055	0	0	0	0	0	0	0	0
LOC103096056	LOC103096056	0	0	0	0	0	0	0	0
LOC103096060	LOC103096060	1.001	7	2.002	2.002	4	2.002	3.997	2.002
LOC103096063	LOC103096063	0	0	0	0	0	0	0	0
LOC103096066	LOC103096066	0	0	0	0	0	0	0	0
LOC103096070	LOC103096070	0	0	0	0	0	0	0	0
LOC103096073	LOC103096073	0	0	0	0	0	0	0	0
LOC103096077	LOC103096077	0	0	0	0	0	0	0	0
LOC103096080	LOC103096080	2	3	1	0	2	3	0	0
LOC103096082	LOC103096082	1	0	0	1	0	1	0	0
LOC103096083	LOC103096083	0	0	1	0	0	0	0	0
LOC103096087	LOC103096087	42	28	27	32	33	32	23	20
LOC103096093	LOC103096093	0	0	0	0	0	0	0	0
LOC103096099	LOC103096099	50	36	48	36	30	38	33	31
LOC103096100	LOC103096100	0	0	0	0	0	0	1	0
LOC103096106	LOC103096106	1	0	0	0	0	0	0	0
LOC103096108	LOC103096108	0	0	0	0	0	0	0	0
LOC103096110	LOC103096110	0	0	0	0	0	0	0	0
LOC103096114	LOC103096114	35	15	16	8	12	13	20	7
LOC103096117	LOC103096117	58	34	33	40	34	20	34	26
LOC103096122	LOC103096122	0	0	0	0	0	0	0	0
LOC103096123	LOC103096123	0	0	0	0	0	0	0	0
LOC103096124	LOC103096124	20	8	15	13	16	7	11	8
LOC103096131	LOC103096131	1001	934	800	706	701	758	561	734
LOC103096132	LOC103096132	0	0	0	0	0	0	0	0
LOC103096133	LOC103096133	863	700	745	590	636	619	499	587.591
LOC103096141	LOC103096141	0	0	0	0	0	0	0	0
LOC103096144	LOC103096144	0	0	0	0	0	0	0	0
LOC103096147	LOC103096147	0	0	0	0	0	0	0	0
LOC103096155	LOC103096155	31	26	35	21	16	27	18	30
LOC103096157	LOC103096157	0	0	0	0	0	0	0	0
LOC103096160	LOC103096160	0	0	0	0	0	0	0	0
LOC103096169	LOC103096169	1	2	0	0	1	0	0	0
LOC103096170	LOC103096170	0	0	0	0	0	0	0	0
LOC103096173	LOC103096173	0	0	0	0	0	0	0	0
LOC103096175	LOC103096175	1	0	0	1	0	0	0	0
LOC103096176	LOC103096176	28	22	18	14	18	23	15	22
LOC103096185	LOC103096185	0	1	1	0	0	2	0	1
LOC103096189	LOC103096189	0	0	0	0	0	0	1	0
LOC103096196	LOC103096196	6	4	2	3	1	6	2	0
LOC103096198	LOC103096198	360	248	235	217	216	172	192	243
LOC103096204	LOC103096204	0	0	0	0	0	0	0	0
LOC103096207	LOC103096207	6	5	6	6	0	0	7	4
LOC103096209	LOC103096209	0	0	0	0	0	0	0	0
LOC103096211	LOC103096211	0	0	0	0	0	0	0	0
LOC103096222	LOC103096222	0	0	0	0	0	0	1	0
LOC103096226	LOC103096226	0	0	0	0	0	0	0	0
LOC103096229	LOC103096229	0	0	0	0	0	0	0	0
LOC103096231	LOC103096231	0	0	0	0	0	0	0	0
LOC103096232	LOC103096232	0	0	0	3	10	0	1	3
LOC103096246	LOC103096246	7	9	9	5	4	5	13	9
LOC103096249	LOC103096249	0	0	0	0	0	0	0	0
LOC103096251	LOC103096251	3	1	4	0	1	5	3	0
LOC103096266	LOC103096266	0	0	0	0	2	0	0	0
LOC103096267	LOC103096267	0	0	0	0	0	0	0	0
LOC103096269	LOC103096269	314	187	190	184	235	171	199	219
LOC103096271	LOC103096271	0	0	0	0	0	0	0	0
LOC103096277	LOC103096277	0	0	0	0	0	0	0	0
LOC103096291	LOC103096291	34	27	20	14	21	11	19	15
LOC103096293	LOC103096293	0	0	0	0	0	0	0	0
LOC103096294	LOC103096294	0	0	0	0	0	0	0	0
LOC103096295	LOC103096295	0	0	2	1	0	1	2	0
LOC103096299	LOC103096299	0	0	0	0	0	0	0	0
LOC103096306	LOC103096306	0	3	2	0	2	2	1	2
LOC103096308	LOC103096308	1112	938.001	954	838	845	835	654	746
LOC103096313	LOC103096313	0	0	0	0	0	0	0	0
LOC103096316	LOC103096316	0	0	0	0	0	0	0	0
LOC103096322	LOC103096322	0	0	0	0	0	0	0	0
LOC103096325	LOC103096325	0	0	0	0	0	0	0	0
LOC103096330	LOC103096330	0	0	0	0	0	0	0	0
LOC103096331	LOC103096331	0	0	0	0	0	0	0	0
LOC103096332	LOC103096332	0	0	0	0	0	0	0	0
LOC103096335	LOC103096335	0	0	0	0	0	0	0	0
LOC103096341	LOC103096341	1	0	0	0	0	0	0	0
LOC103096345	LOC103096345	0	0	0	0	0	0	0	0
LOC103096349	LOC103096349	0	0	0	0	0	0	0	0
LOC103096351	LOC103096351	31	14	24	16	23	16	17	19
LOC103096352	LOC103096352	0	0	0	0	0	0	0	0
LOC103096354	LOC103096354	0	0	0	0	0	0	0	0
LOC103096358	LOC103096358	74	55	48	45	49	63	41	78
LOC103096362	LOC103096362	2	0	2	0	0	0	1	0
LOC103096364	LOC103096364	0	0	0	0	0	0	0	0
LOC103096367	LOC103096367	8	3	0	3	0	0	1	1
LOC103096368	LOC103096368	0	0	0	0	0	0	0	0
LOC103096375	LOC103096375	0	0	0	0	0	0	0	0
LOC103096382	LOC103096382	323	195	254	235	218	219	174	193
LOC103096387	LOC103096387	0	0	0	0	0	0	0	0
LOC103096389	LOC103096389	6	6	3	2	7	3	7	1
LOC103096390	LOC103096390	0	0	0	0	0	0	0	0
LOC103096394	LOC103096394	0	0	0	0	0	5	1	0
LOC103096397	LOC103096397	0	0	1	0	0	0	0	0
LOC103096398	LOC103096398	0	0	0	0	0	0	0	0
LOC103096404	LOC103096404	0	0	0	0	0	0	0	0
LOC103096409	LOC103096409	0	0	1	0	0	0	0	0
LOC103096410	LOC103096410	0	0	0	0	0	0	0	0
LOC103096413	LOC103096413	12	9	14	6	10	6	6	7
LOC103096418	LOC103096418	0	0	0	0	0	0	0	0
LOC103096420	LOC103096420	0	0	0	0	0	0	0	0
LOC103096421	LOC103096421	0	0	0	0	0	0	0	0
LOC103096424	LOC103096424	534	403.707	372.409	348	337.34	289	279.495	342.541
LOC103096425	LOC103096425	0	0	0	0	0	0	0	0
LOC103096427	LOC103096427	9	4	5	5	1	1	0	5
LOC103096439	LOC103096439	0	0	0	0	0	0	0	0
LOC103096441	LOC103096441	1390	1032	1069	916	1052	919	825	925
LOC103096442	LOC103096442	0	0	0	0	0	0	0	0
LOC103096449	LOC103096449	1	1	0	1	1	0	1	0
LOC103096465	LOC103096465	0	0	0	0	0	0	0	0
LOC103096468	LOC103096468	0	0	0	0	0	0	0	0
LOC103096470	LOC103096470	0	0	0	0	0	0	0	1
LOC103096473	LOC103096473	0	0	0	0	0	0	0	0
LOC103096476	LOC103096476	4	5	4	5	4	8	5	1
LOC103096479	LOC103096479	0	0	0	0	0	0	0	0
LOC103096482	LOC103096482	16	17	14	12	17	14	11	14
LOC103096501	LOC103096501	1	0	1	0	0	2	0	0
LOC103096505	LOC103096505	0	0	0	0	0	0	0	0
LOC103096512	LOC103096512	5	6	5	8	14	7	6	2
LOC103096518	LOC103096518	0	0	0	0	0	0	0	0
LOC103096519	LOC103096519	0	0	0	0	0	0	0	0
LOC103096529	LOC103096529	0	0	0	0	0	0	0	0
LOC103096531	LOC103096531	0	0	0	0	0	0	0	0
LOC103096535	LOC103096535	0	0	0	0	0	0	0	0
LOC103096539	LOC103096539	138	68	88	87	95	62	79	61
LOC103096545	LOC103096545	0	0	0	0	0	0	0	0
LOC103096546	LOC103096546	23	8	13	10	11	17	19	11
LOC103096547	LOC103096547	0	0	0	0	0	0	0	0
LOC103096549	LOC103096549	0	0	0	0	0	0	0	0
LOC103096550	LOC103096550	1	0	0	0	0	3	0	0
LOC103096558	LOC103096558	0	0	0	0	0	0	0	0
LOC103096559	LOC103096559	23	12	27	21	21	23	20	25
LOC103096561	LOC103096561	0	0	0	0	0	0	0	0
LOC103096565	LOC103096565	0	0	0	0	0	0	0	0
LOC103096576	LOC103096576	0	0	0	0	0	0	0	0
LOC103096583	LOC103096583	0	0	0	0	0	0	0	0
LOC103096584	LOC103096584	26.001	0	0	4.247	0	0	0	5.869
LOC103096586	LOC103096586	3	4	7	1	5	4	1	2
LOC103096591	LOC103096591	0	0	0	0	0	0	0	0
LOC103096597	LOC103096597	0	0	0	0	0	0	0	0
LOC103096600	LOC103096600	0	0	0	0	0	0	1	2
LOC103096603	LOC103096603	0	0	0	0	0	0	0	0
LOC103096610	LOC103096610	612.867	556	478	348	374.188	421	363.999	445
LOC103096612	LOC103096612	3	3	5	0	2	0	1	2
LOC103096615	LOC103096615	16	18	28	17	11	11	17	13
LOC103096621	LOC103096621	2	0	1	0	0	0	0	0
LOC103096629	LOC103096629	0	1	0	0	0	0	1	0
LOC103096633	LOC103096633	0	0	0	0	0	0	0	0
LOC103096637	LOC103096637	0	0	0	0	0	0	0	0
LOC103096638	LOC103096638	10.12	2.005	13.006	11	10.024	8	13	6
LOC103096644	LOC103096644	0	0	0	0	0	1	0	0
LOC103096645	LOC103096645	0	0	0	0	0	0	0	0
LOC103096651	LOC103096651	0	0	0	0	0	0	0	0
LOC103096652	LOC103096652	0	0	0	0	0	0	0	0
LOC103096658	LOC103096658	26	15	13	14	13	28	15	12
LOC103096670	LOC103096670	0	0	0	0	0	0	0	0
LOC103096671	LOC103096671	0	0	0	0	0	0	0	0
LOC103096673	LOC103096673	0	0	0	0	2	0	0	0
LOC103096674	LOC103096674	0	0	0	0	0	0	0	0
LOC103096676	LOC103096676	0	0	1	0	0	1	2	0
LOC103096688	LOC103096688	0	0	0	0	0	0	0	0
LOC103096698	LOC103096698	0	0	0	0	0	0	0	0
LOC103096699	LOC103096699	0	0	0	0	0	0	0	0
LOC103096702	LOC103096702	0	0	0	0	0	0	0	0
LOC103096704	LOC103096704	0	0	0	0	0	0	0	0
LOC103096706	LOC103096706	0	0	0	0	0	0	0	0
LOC103096708	LOC103096708	230.999	156	154	115	145	149	104	160
LOC103096710	LOC103096710	1	0	0	0	1	2	0	0
LOC103096711	LOC103096711	0	0	0	0	0	0	0	0
LOC103096712	LOC103096712	0	0	0	0	0	0	0	0
LOC103096719	LOC103096719	0	0	0	0	0	0	0	0
LOC103096723	LOC103096723	0	0	0	0	0	0	0	0
LOC103096724	LOC103096724	3	0	2	3	3	13	1	2
LOC103096728	LOC103096728	0	0	0	0	0	0	0	0
LOC103096730	LOC103096730	0	0	0	0	0	0	0	0
LOC103096734	LOC103096734	0	0	0	0	0	0	0	0
LOC103096738	LOC103096738	0	0	0	0	0	0	0	0
LOC103096739	LOC103096739	0	0	0	0	0	0	0	0
LOC103096741	LOC103096741	0	0	0	0	0	0	0	0
LOC103096742	LOC103096742	21	10	11	16	6	14	16	13
LOC103096744	LOC103096744	0	0	0	0	0	0	0	0
LOC103096749	LOC103096749	0	0	0	0	0	0	0	0
LOC103096753	LOC103096753	4	0	0	0	0	0	0	0
LOC103096760	LOC103096760	0	0	0	0	0	0	0	0
LOC103096762	LOC103096762	1	0	0	0	0	0	0	0
LOC103096764	LOC103096764	0	0	0	0	0	0	0	0
LOC103096768	LOC103096768	273	212	198	157.03	131	127	142	153
LOC103096770	LOC103096770	0	0	0	0	0	0	0	0
LOC103096772	LOC103096772	0	0	0	0	0	0	0	1
LOC103096773	LOC103096773	0	0	0	0	0	0	0	0
LOC103096775	LOC103096775	0	0	0	0	0	0	0	0
LOC103096779	LOC103096779	13	10	9	8	13	4	5	2
LOC103096782	LOC103096782	2	0	0	0	0	0	0	0
LOC103096784	LOC103096784	0	0	0	0	0	0	0	0
LOC103096802	LOC103096802	0	0	0	0	0	0	0	0
LOC103096809	LOC103096809	0	0	0	0	0	0	0	0
LOC103096811	LOC103096811	0	0	0	0	0	0	0	0
LOC103096813	LOC103096813	0	0	0	0	0	0	0	0
LOC103096823	LOC103096823	0	0	0	0	0	0	0	0
LOC103096824	LOC103096824	0	0	0	0	0	0	0	0
LOC103096825	LOC103096825	0	0	0	0	0	0	0	0
LOC103096836	LOC103096836	4	0	0	0	1	2	0	0
LOC103096850	LOC103096850	0	0	0	0	0	0	0	0
LOC103096853	LOC103096853	0	0	0	0	0	0	0	0
LOC103096854	LOC103096854	0	0	0	0	0	0	0	0
LOC103096855	LOC103096855	0	0	0	0	4	1	0	2
LOC103096863	LOC103096863	6	0	1	0	0	0	1	0
LOC103096865	LOC103096865	0	0	0	0	0	0	0	0
LOC103096867	LOC103096867	0	0	0	0	0	0	0	0
LOC103096871	LOC103096871	0	0	0	0	0	0	0	0
LOC103096872	LOC103096872	0	0	0	0	0	0	0	0
LOC103096873	LOC103096873	0	0	0	0	0	0	0	0
LOC103096875	LOC103096875	0	0	0	0	0	0	0	0
LOC103096878	LOC103096878	0	0	0	0	0	0	0	0
LOC103096880	LOC103096880	75	69	41	53	48	49	48	54
LOC103096885	LOC103096885	0	0	0	0	1	0	0	0
LOC103096890	LOC103096890	0	0	0	0	0	0	0	0
LOC103096893	LOC103096893	0	0	0	0	0	0	0	0
LOC103096894	LOC103096894	3	4	4	2	2	8	1	7
LOC103096898	LOC103096898	1	0	0	0	0	0	0	0
LOC103096901	LOC103096901	20	13	16	12	13	7	6	8
LOC103096911	LOC103096911	0	0	0	0	0	0	0	0
LOC103096914	LOC103096914	0	0	0	0	0	0	0	0
LOC103096917	LOC103096917	0	0	0	0	0	0	0	0
LOC103096923	LOC103096923	0	0	0	1	0	0	0	0
LOC103096933	LOC103096933	0	0	0	0	0	0	0	0
LOC103096939	LOC103096939	0	0	0	0	0	0	0	0
LOC103096946	LOC103096946	7	0	1	1	0	0	4	0
LOC103096951	LOC103096951	0	0	0	0	0	0	0	0
LOC103096955	LOC103096955	4	2	2	1	1	2	3	1
LOC103096957	LOC103096957	0	0	1	0	0	0	0	0
LOC103096968	LOC103096968	0	0	0	2	1	0	0	1
LOC103096972	LOC103096972	8	8	5	5	4	1	1	3
LOC103096973	LOC103096973	0	0	0	0	0	0	0	0
LOC103096979	LOC103096979	0	0	0	0	0	0	0	0
LOC103096983	LOC103096983	0	0	0	0	0	0	0	0
LOC103096986	LOC103096986	0	0	0	0	0	0	0	0
LOC103096988	LOC103096988	0	0	1	0	0	0	0	0
LOC103096989	LOC103096989	0	0	0	0	0	0	0	0
LOC103096992	LOC103096992	0	0	0	0	4	1	0	0
LOC103096994	LOC103096994	15	12	12	6	6	11	8	9
LOC103096999	LOC103096999	4	0	0	4	1	2	1	3
LOC103097007	LOC103097007	0	0	0	0	0	0	0	0
LOC103097010	LOC103097010	0	0	0	0	0	0	0	0
LOC103097011	LOC103097011	0	0	0	0	0	0	0	0
LOC103097015	LOC103097015	0	0	0	0	0	0	0	0
LOC103097016	LOC103097016	0	0	0	0	0	0	0	0
LOC103097017	LOC103097017	5	2	3	1	1	1	0	2
LOC103097018	LOC103097018	2	0	0	0	0	0	0	0
LOC103097022	LOC103097022	4	10	3	1	2	7	0	6
LOC103097031	LOC103097031	0	0	0	0	0	0	0	0
LOC103097034	LOC103097034	6	0	2	2	1	1	1	1
LOC103097043	LOC103097043	0	0	0	0	0	0	0	0
LOC103097048	LOC103097048	0	3	0	0	0	0	0	0
LOC103097051	LOC103097051	0	0	0	0	0	0	0	0
LOC103097054	LOC103097054	0	0	0	0	0	0	0	0
LOC103097064	LOC103097064	1	0	0	0	0	0	0	0
LOC103097066	LOC103097066	1	0	0	0	2	0	0	0
LOC103097068	LOC103097068	0	0	0	0	0	0	0	0
LOC103097069	LOC103097069	0	0	0	0	0	0	0	0
LOC103097073	LOC103097073	2	7	6	1	1	0	0	1
LOC103097074	LOC103097074	0	0	0	0	0	0	0	0
LOC103097084	LOC103097084	0	0	0	0	0	0	0	0
LOC103097090	LOC103097090	0	0	0	0	0	0	0	0
LOC103097102	LOC103097102	0	0	0	0	0	0	0	0
LOC103097105	LOC103097105	0	0	0	0	0	0	0	0
LOC103097115	LOC103097115	0	0	0	0	0	0	0	0
LOC103097117	LOC103097117	0	0	0	0	1	0	0	0
LOC103097118	LOC103097118	0	0	0	0	0	0	0	0
LOC103097130	LOC103097130	0	0	0	0	0	0	0	0
LOC103097131	LOC103097131	0	0	0	0	0	0	0	0
LOC103097132	LOC103097132	6	2	4	3	0	4	0	3
LOC103097133	LOC103097133	0	0	0	0	0	0	0	0
LOC103097138	LOC103097138	0	0	0	0	0	0	0	0
LOC103097140	LOC103097140	0	0	0	0	0	0	0	0
LOC103097147	LOC103097147	1	0	0	0	0	0	0	0
LOC103097153	LOC103097153	0	0	0	0	0	0	0	0
LOC103097157	LOC103097157	0	0	0	0	0	0	0	0
LOC103097162	LOC103097162	0	0	0	0	0	0	0	0
LOC103097165	LOC103097165	0	0	0	1	0	0	0	0
LOC103097172	LOC103097172	0	0	0	0	0	0	0	0
LOC103097173	LOC103097173	3	1	0	0	0	0	0	0
LOC103097174	LOC103097174	74	49	43	47	43	40	56	51
LOC103097178	LOC103097178	3	0	3	1	0	1	1	0
LOC103097186	LOC103097186	0	0	0	0	0	0	0	0
LOC103097188	LOC103097188	0	0	0	0	0	0	0	0
LOC103097192	LOC103097192	0	0	0	0	0	0	0	0
LOC103097193	LOC103097193	0	0	0	1	0	0	0	0
LOC103097195	LOC103097195	0	0	0	0	0	0	0	0
LOC103097210	LOC103097210	0	0	0	0	0	0	0	0
LOC103097212	LOC103097212	0	0	0	0	0	0	0	0
LOC103097215	LOC103097215	0	0	0	0	0	0	0	0
LOC103097220	LOC103097220	0	0	0	0	0	0	0	0
LOC103097223	LOC103097223	4	2	1	3	0	6	1	1
LOC103097229	LOC103097229	0	0	0	0	0	0	0	0
LOC103097230	LOC103097230	3	1	4	2	0	0	1	0
LOC103097234	LOC103097234	0	0	0	0	0	0	0	0
LOC103097238	LOC103097238	0	0	0	0	0	0	0	0
LOC103097239	LOC103097239	0	1	0	0	0	0	0	0
LOC103097243	LOC103097243	0	0	0	0	0	0	0	0
LOC103097245	LOC103097245	0	0	0	0	0	0	0	0
LOC103097249	LOC103097249	41	37	46	39	30	37	41	20
LOC103097250	LOC103097250	0	0	0	0	0	0	0	0
LOC103097256	LOC103097256	2	0	1	0	1	2	1	0
LOC103097257	LOC103097257	0	0	0	0	0	0	0	0
LOC103097260	LOC103097260	2	0	3	0	2	1	1	5
LOC103097266	LOC103097266	9	5	5	2	5	8	4	6
LOC103097268	LOC103097268	0	0	0	0	0	0	0	0
LOC103097270	LOC103097270	0	0	0	0	0	0	0	0
LOC103097273	LOC103097273	0	0	0	0	0	0	0	0
LOC103097274	LOC103097274	0	0	0	0	0	0	0	0
LOC103097282	LOC103097282	0	0	0	0	0	0	0	0
LOC103097285	LOC103097285	0	0	0	2	0	0	0	0
LOC103097289	LOC103097289	1	6	1	0	0	0	0	0
LOC103097294	LOC103097294	0	0	0	0	0	0	0	0
LOC103097295	LOC103097295	5	2	0	0	2	0	1	3
LOC103097296	LOC103097296	0	0	0	0	0	0	0	0
LOC103097302	LOC103097302	0	0	0	0	0	0	0	0
LOC103097304	LOC103097304	8	1	1	3	5	0	0	3
LOC103097306	LOC103097306	0	0	0	0	0	0	0	0
LOC103097307	LOC103097307	127	93	64	65	69	81	63	63
LOC103097316	LOC103097316	301	212	226	177	166	165	163	179
LOC103097319	LOC103097319	1	0	0	0	0	0	0	0
LOC103097326	LOC103097326	20	32	40	16	20	27	22	24
LOC103097327	LOC103097327	0	0	0	0	0	0	0	0
LOC103097328	LOC103097328	0	0	0	0	0	0	0	0
LOC103097330	LOC103097330	1.001	0	0	0	0	0	0	0
LOC103097332	LOC103097332	0	0	0	0	0	0	0	0
LOC103097338	LOC103097338	1	0	0	0	0	2	4	0
LOC103097347	LOC103097347	0	0	0	0	0	0	0	0
LOC103097349	LOC103097349	0	0	0	0	0	0	0	0
LOC103097350	LOC103097350	76	72.148	60	55	43	66	51	50
LOC103097355	LOC103097355	0	0	0	0	0	0	0	0
LOC103097359	LOC103097359	0	0	0	0	0	0	0	0
LOC103097363	LOC103097363	1	0	0	1	0	0	0	2
LOC103097367	LOC103097367	0	0	0	0	0	0	0	0
LOC103097372	LOC103097372	0	0	0	0	0	0	0	0
LOC103097373	LOC103097373	0	0	0	0	0	0	0	0
LOC103097375	LOC103097375	27	17	31	22	17	21	23	4
LOC103097377	LOC103097377	0	0	0	0	0	0	0	0
LOC103097378	LOC103097378	0	0	0	0	2	0	0	0
LOC103097392	LOC103097392	0	0	0	0	0	0	0	0
LOC103097393	LOC103097393	0	0	0	0	0	0	0	0
LOC103097397	LOC103097397	0	0	0	0	2	0	0	1
LOC103097401	LOC103097401	0	0	0	0	0	0	0	0
LOC103097407	LOC103097407	3.087	0	0	1.002	2.052	0	0	1.022
LOC103097412	LOC103097412	0	0	0	0	0	0	0	0
LOC103097417	LOC103097417	13.699	1.008	2.942	6.042	10.172	2.01	5.022	2.978
LOC103097422	LOC103097422	0	0	0	0	0	1	1	0
LOC103097428	LOC103097428	0	0	0	0	0	0	0	0
LOC103097435	LOC103097435	4	6	4	5	1	3	7	6
LOC103097436	LOC103097436	0	0	0	0	0	0	0	0
LOC103097437	LOC103097437	0	0	0	0	0	0	0	0
LOC103097439	LOC103097439	0	0	0	0	0	0	0	0
LOC103097443	LOC103097443	1	0	0	0	0	0	0	1
LOC103097445	LOC103097445	0	0	0	0	0	0	0	0
LOC103097446	LOC103097446	1150	903	912	715	791	761	641	801
LOC103097449	LOC103097449	0	0	0	0	0	0	0	0
LOC103097452	LOC103097452	2	2	3	2	2	1	0	0
LOC103097453	LOC103097453	0	0	0	0	0	0	0	0
