gene_id,gene_name,cDC1_TNFa_1,cDC1_TNFa_2,cDC1_TNFa_3,cDC1_un_1,cDC1_un_2,cDC1_un_3,baseMean,log2FoldChange,lfcSE,pvalue,padj,sig (padj<=0.05 & |log2FC|>=0.263)
ENSMUSG00000032601.14,Prkar2a,6318.854,5999,6445,8464,8846.999,8332,6105.576075794987,-0.4631254532122807,0.05221580847367851,2.572947346787679e-19,8.74634528808849e-19,Down
ENSMUSG00000019822.13,Smpd2,273,305.001,260,465.999,501.999,461,532.2931547449515,-0.7712155747389655,0.08835493629991568,2.595789906939549e-19,8.821383693810844e-19,Down
ENSMUSG00000097392.5,Thoc2l,576,589,533,304,334,299,403.66547242254717,0.8228155229549146,0.09437033422521086,2.6067441044294147e-19,8.855988920462416e-19,Up
ENSMUSG00000027195.11,Hsd17b12,4394.999,3885,4283,5236,5746,5308,4134.8396382271985,-0.38913397003388434,0.04371033591852065,2.6692120952060166e-19,9.065531644262256e-19,Down
ENSMUSG00000011158.9,Brf1,1947,2104,1990,2730,2903.001,2530,2243.2954739211573,-0.4449653856724817,0.05013815030219398,2.675456628505272e-19,9.084053360474877e-19,Down
ENSMUSG00000006728.13,Cdk4,4609,4101,4489.001,5652.001,6327,5885.001,5538.715009623725,-0.4490133912286215,0.05061431821071759,2.708843540081708e-19,9.194694168122452e-19,Down
ENSMUSG00000042712.11,Tceal9,473,401,463,732,805,827,910.0543427793176,-0.8249957948831149,0.09469296882231475,2.7578131530135936e-19,9.358146700961907e-19,Down
ENSMUSG00000041297.9,Cdk13,4621,4472,4507.999,3411.001,3643,3263,3687.041003396619,0.3766035068905047,0.04230404137560881,2.814270456992896e-19,9.54690329620367e-19,Up
ENSMUSG00000001525.11,Tubb5,37687.807,34471.965,38526,47648.794,52294.999,52404.995,38713.374659794084,-0.47395886693272465,0.05354257529703924,2.8535201996032193e-19,9.677192100426393e-19,Down
ENSMUSG00000025912.17,Mybl1,65,71,62,151.999,204,147,177.35021799287892,-1.3271511155978535,0.15276598667685154,2.967430187790569e-19,1.0060525788721318e-18,Down
ENSMUSG00000020844.7,Nxn,247,230,248,387,443,408,535.5868727962754,-0.7734982167488622,0.0887952555626426,3.0186539843565264e-19,1.0231169923956905e-18,Down
ENSMUSG00000040043.18,Rbms2,237,188,196,359,394,371.999,773.3796256122876,-0.8575996670836887,0.0986359705503021,3.118388092592161e-19,1.0566081577821123e-18,Down
ENSMUSG00000034342.10,Cbl,19340.993,18721.967,18126.001,26445,29309.998,23567.994,15665.37714495967,-0.5047813400399286,0.057226828830858376,3.236475330872117e-19,1.0962963488024932e-18,Down
ENSMUSG00000024193.9,Phf1,913.999,907,1020,1344,1475.001,1309.001,1072.753896139285,-0.5469965017780826,0.06218857954154339,3.26741161033951e-19,1.1064490569604423e-18,Down
ENSMUSG00000051768.10,Xrcc1,952.002,928,1021,1312.001,1411,1300.998,1540.5184201159668,-0.482862596632935,0.05467692720697129,3.2894161211264477e-19,1.1135720907693101e-18,Down
ENSMUSG00000042106.6,Inka1,139,137,134,54,60,44,338.9319689924192,1.3263088376017018,0.15289705749764654,3.324704582806315e-19,1.1251866408595614e-18,Up
ENSMUSG00000015002.19,Efr3a,4572.001,4074.001,4392,5439.001,6207,5566,4746.495439435799,-0.41332334926673214,0.046622934007099444,3.3680520912586457e-19,1.1395209830266066e-18,Down
ENSMUSG00000080717.12,B230307C23Rik,314,331,309.001,595.001,614.001,479.001,462.01308882489695,-0.8217453214874118,0.0945768048857897,3.4107862361295406e-19,1.1536394211922096e-18,Down
ENSMUSG00000024164.16,C3,87,75,108,13,12,16,43.593721229595516,2.600794553075122,0.3060683366832628,3.445559348051691e-19,1.1650576558797871e-18,Up
ENSMUSG00000034108.7,Ccs,952,882,951.001,1237.001,1353,1255.001,1209.0189754294959,-0.47640231156936713,0.05397325276271952,3.5377112218357136e-19,1.1958651151115544e-18,Down
ENSMUSG00000027698.15,Nceh1,2093,1965,2022,1420,1623,1420,3406.2141419620702,0.4231476497258577,0.04779946575947722,3.6119550932584663e-19,1.2206027173598284e-18,Up
ENSMUSG00000053436.16,Mapk14,12055.999,11446.999,11566,14289.001,15624,13795,10029.552395235212,-0.33223292212808764,0.037362549486116337,3.629603672616229e-19,1.226205912699387e-18,Down
ENSMUSG00000037661.15,Gpr160,63,62.001,62,170.001,185,159.001,100.1901847334881,-1.4398710272354809,0.16620098086093416,3.655787927243146e-19,1.2346886108392072e-18,Down
ENSMUSG00000022191.17,Drosha,2145,2011,2035,1414,1654,1453,2330.4496104049567,0.43054823467239983,0.04868252071398127,3.7707932033009924e-19,1.2731554940754278e-18,Up
ENSMUSG00000020993.10,Trappc6b,1712.001,1722.001,1679,1144,1273.996,1232.001,2174.7604838977686,0.4612694649582907,0.052256690715900535,3.7976139422276747e-19,1.281834241581434e-18,Up
ENSMUSG00000121789.1,ENSMUSG00000121789,600,514,547.001,819.001,879.999,903,679.0776948830238,-0.6546331475897496,0.07505847266898238,3.868829611472556e-19,1.3054884051877566e-18,Down
ENSMUSG00000032423.14,Syncrip,8431.319,8113.976,8664.554,6442.826,7042.947,6450.207,6866.331908258149,0.3177790762642748,0.035746694293950484,3.888573479215052e-19,1.3117652544602364e-18,Up
ENSMUSG00000054309.10,Cpsf3,2776,2583.999,2638.999,3283.999,3656.999,3280.002,2906.394500328936,-0.3674971257087242,0.041442099899298354,3.9798118659675783e-19,1.3421491822879794e-18,Down
ENSMUSG00000027242.15,Wdr76,339,381,352,560.899,635.999,589,470.4871426194286,-0.738051816875324,0.08495408037172603,4.007001191365724e-19,1.3509217463432944e-18,Down
ENSMUSG00000014786.9,Slc9a5,314,362,338,156,172,145,198.65881847210588,1.05981445134274,0.12244333509600408,4.0872063571912025e-19,1.3775576929740703e-18,Up
ENSMUSG00000029366.11,Dck,1497,1453,1336,2190,2460,2461,2335.28994538939,-0.7340093196855095,0.08452987473782929,4.2010906921750896e-19,1.415525951239629e-18,Down
ENSMUSG00000028619.16,Tceanc2,1633,1599,1541,2037,2223,2206.999,1926.2620334744865,-0.4507193569804104,0.051121691467273564,4.383879374231729e-19,1.4766819259109104e-18,Down
ENSMUSG00000013622.16,Atraid,917.999,870.999,885,1232.999,1354,1172.999,1244.0102546546364,-0.5010172328450105,0.05702840580046037,4.518871051102244e-19,1.5217066357714683e-18,Down
ENSMUSG00000024283.16,Wac,5394.984,5060.936,5294.985,3913.994,4210,3869.976,4823.002735547169,0.37059777949659567,0.04187447750110252,4.601359243483719e-19,1.5490298502762692e-18,Up
ENSMUSG00000031826.21,Usp10,2227.001,2125.999,2192.001,2762,2853.999,2716,2416.6329743967426,-0.3634688984563332,0.0410607921336257,4.654823788572076e-19,1.5665692134869035e-18,Down
ENSMUSG00000020456.18,Ogdh,4046.999,3806.001,4127,2824,3208,2981,7772.685468605023,0.3878642671623627,0.043875288985990586,4.699371621540242e-19,1.5810982809887662e-18,Up
ENSMUSG00000059981.13,Taok2,3153,3202.001,3218.999,3880,4226.999,3860,3974.837038171663,-0.3364449309199592,0.03799378434776184,4.982876761008437e-19,1.675992204061508e-18,Down
ENSMUSG00000006800.15,Sulf2,332,308,313,158,198,157,2286.3274979004136,0.8578437838827582,0.09934018796687541,5.2395205450912885e-19,1.7617983724533898e-18,Up
ENSMUSG00000019066.14,Rab3d,943,895,946,1292,1373,1279.999,835.2070208910174,-0.5128634492555673,0.05855997620204806,5.433590681064993e-19,1.826519958743247e-18,Down
ENSMUSG00000034926.4,Dhcr24,7046,6307,6677,8616,9321,9222,5682.753301504803,-0.45278759311137434,0.05151348527222429,5.517282176244919e-19,1.8541103666906763e-18,Down
ENSMUSG00000049299.15,Trappc1,1261.999,1131.001,1194,1546.999,1743.999,1592,1550.8157009951535,-0.45642022120279124,0.05194005671332986,5.531606641638113e-19,1.8583803120517977e-18,Down
ENSMUSG00000106847.2,Peg13,1369,1273,1306.247,886,961,876,1458.9274207395354,0.5092113378460955,0.058159780866046666,5.660453969566971e-19,1.9011112293810334e-18,Up
ENSMUSG00000050890.16,Pdik1l,312,338,302,519,568.999,491,439.9876966420313,-0.7313327305230422,0.08459174893137053,5.905393980503388e-19,1.9827964642725267e-18,Down
ENSMUSG00000097908.9,4933404O12Rik,79,93,90,182,228,243,156.39292412751882,-1.3038528082475007,0.15151293379078287,6.082313670681204e-19,2.041602101152653e-18,Down
ENSMUSG00000026927.18,Entr1,2396,2469.002,2469.001,1807,1966.001,1683.001,2267.009937749121,0.4047944264612496,0.04599123127568393,6.177554954605686e-19,2.0729650363453274e-18,Up
ENSMUSG00000028552.14,Eps15,8706.001,8146,8595,5709,6201,5653,6733.415579623675,0.5081353186189626,0.05812311200223921,6.38554352911469e-19,2.142132525411159e-18,Up
ENSMUSG00000023830.15,Igf2r,3953,3587,3659,5165,5359,4890,5718.83476366567,-0.47261437424091207,0.05393807812065269,6.399836899326306e-19,2.146300441441705e-18,Down
ENSMUSG00000036591.17,Arhgap21,1701.999,1585.999,1624.001,2191,2481.999,2186.999,2043.196260302293,-0.491356794604097,0.05614607756153034,6.415254680655381e-19,2.150842905050095e-18,Down
ENSMUSG00000003814.9,Calr,49962.999,45589,48586,37340,39574,37394,40070.327657040776,0.31243456831638844,0.03540639493063023,7.114920791208157e-19,2.38472374329957e-18,Up
ENSMUSG00000056214.10,Pard6g,85,81,86,19,20,15,133.3439217949836,2.1319291016525095,0.24940044561636524,7.12936887618064e-19,2.388869063471908e-18,Up
ENSMUSG00000024150.13,Mcfd2,1146,1102,1210.999,1551.001,1596.999,1639,1811.8356757049407,-0.4812407153745979,0.05504235396671068,7.2620244740255775e-19,2.432608723314927e-18,Down
ENSMUSG00000041571.11,Selenow,7174,6765,6638,9219,10194,9782,7266.252503050146,-0.51481146315813,0.059012992462225355,7.28432307666801e-19,2.4393666342775957e-18,Down
ENSMUSG00000042155.4,Klhl23,52.001,45,41,120,122,138,164.2075974407233,-1.4443285061251485,0.16826178078936052,7.315735953478983e-19,2.4491718936967685e-18,Down
ENSMUSG00000030083.12,Abtb1,812,805,799,1096,1241.999,1090,1315.8055936904098,-0.5132033198203946,0.05884566803262406,7.509291041327321e-19,2.5132378031932856e-18,Down
ENSMUSG00000007891.17,Ctsd,1657.481,1332,1927,2705.202,3211.236,2934.506,34483.581758165245,-0.8484440706314603,0.0987724925910576,7.860855801259227e-19,2.6301342414294783e-18,Down
ENSMUSG00000022884.17,Eif4a2,16886.683,16310.789,16616.94,19632.732,21330.768,18822.621,17788.487779065825,-0.278842368648516,0.031613167266072245,8.11149749859605e-19,2.7132049454231997e-18,Down
ENSMUSG00000027490.18,E2f1,1296,1193,1156,1738,1913,1834,1433.9766158536004,-0.5969283401809566,0.06889393740746319,8.195658921661783e-19,2.740557699401347e-18,Down
ENSMUSG00000004798.15,Ulk2,1585,1472,1562,1946.999,2255,1971.001,1863.6251908241084,-0.42968257303496427,0.04906582941821002,8.199483104207671e-19,2.7410382674124217e-18,Down
ENSMUSG00000014633.16,Cmc2,1008.001,893.001,947.999,509,580.999,584,1075.0864151120468,0.7320570647398028,0.08504851711823085,8.211859713118938e-19,2.744376748712013e-18,Up
ENSMUSG00000057506.6,Bloc1s2,3713.836,3449.217,3615.722,4887.801,5053.719,4799.979,4154.051681559122,-0.4642188005600581,0.053140970467375974,8.436921908181894e-19,2.818771436475202e-18,Down
ENSMUSG00000013236.18,Ptprs,7513,7192.999,7272,9266,10230.001,8985.00200000001,11399.174762177492,-0.3866770656198993,0.044072113074653585,8.53763608966941e-19,2.851590320467534e-18,Down
ENSMUSG00000025161.17,Slc16a3,795.001,745.001,760,473,483,533.999,1811.1410556974902,0.5947605136708162,0.06867495530692093,8.569867005708067e-19,2.8615231993761483e-18,Up
ENSMUSG00000019873.9,Reep3,2332,2184.999,2295,1529.001,1598,1652,2788.2160481867645,0.4834379485193665,0.05543700488104971,8.772851359817616e-19,2.928449190836793e-18,Up
ENSMUSG00000028702.16,Rad54l,852,823.999,828.999,1144,1272,1245,931.5598509621879,-0.5559561423354791,0.06408640291119432,9.090703554074689e-19,3.0336689599372174e-18,Down
ENSMUSG00000029587.17,Zfp12,479,395,473.999,657.999,737,746,687.3377786930882,-0.6732971102452633,0.07814626566372752,9.144827251076674e-19,3.0508440245239234e-18,Down
ENSMUSG00000010936.12,Vac14,4524.001,4044,4462.999,3125.001,3463.999,3129.001,3290.897370436578,0.39989696278760145,0.04567667396955209,9.545847688232867e-19,3.1837051700255014e-18,Up
ENSMUSG00000121879.1,Zfp862-ps,605,557.358,585.691,308.999,375.128,339.266,470.34503902127415,0.7394304842085835,0.08610061334114141,9.558361308441326e-19,3.1869530460171816e-18,Up
ENSMUSG00000020573.18,Pik3cg,2116.001,2084,2081.001,2781.001,3143.001,2835,1983.5405060570677,-0.4891782893107688,0.0562164997212218,1.0064137361589633e-18,3.3546150746918363e-18,Down
ENSMUSG00000078502.11,Zfp268,94.914,81.008,87.073,189.868,234.5,190.578,178.12639196396628,-1.2125907373251774,0.1418594599370132,1.0155533970373207e-18,3.384097405159476e-18,Down
ENSMUSG00000078762.11,Haus5,651.904,650.289,682.097,914.616,1042.262,942.148,786.2521321123374,-0.554442958131635,0.0640056857621763,1.0240264780838993e-18,3.4113420504315102e-18,Down
ENSMUSG00000024143.16,Rhoq,587,593,572,855,957,822,1657.8102785695726,-0.5936287035437882,0.0687048341863995,1.0288093562669285e-18,3.426281275525853e-18,Down
ENSMUSG00000000711.4,Rab5b,6203.843,5669.604,6352.675,4261,4560.837,4523.968,7711.507791964595,0.4238731397186413,0.04853576091606427,1.0417395653775665e-18,3.4673320084726363e-18,Up
ENSMUSG00000024053.12,Emilin2,152.999,141,135,331.001,330,291,193.20629174772122,-1.141360745843059,0.1335499226770446,1.0415179832696997e-18,3.4673320084726363e-18,Down
ENSMUSG00000097709.10,2810429I04Rik,103.001,125.001,132,232.002,293.001,249.999,198.54338840813315,-1.0959573358970127,0.12824228303586502,1.0526730267514788e-18,3.502707727089896e-18,Down
ENSMUSG00000048120.17,Entpd1,6618,5752.001,6396,9109.999,9601,9306.999,4852.469918666548,-0.5873302063019243,0.0679743485282984,1.057915996059808e-18,3.519133656649703e-18,Down
ENSMUSG00000022528.9,Hes1,41,43,52,107,158,143,124.78096172607393,-1.558794854261213,0.18254933534436815,1.0858759075878567e-18,3.611095582632887e-18,Down
ENSMUSG00000046806.14,Cyren,319.999,306.999,307,498,524.001,515.001,455.6898638618318,-0.7221080481899486,0.08418492269413283,1.0938921109635784e-18,3.636700379326801e-18,Down
ENSMUSG00000015597.18,Zfp318,1956.001,1829.001,1930,1283,1448,1295.001,1643.4261346297124,0.4800677334668369,0.055216267317817105,1.1237281149661351e-18,3.734810403518417e-18,Up
ENSMUSG00000037487.8,Ubr5,7613.999,7253,7201.001,5565.002,6214.001,5347.997,7613.258617055449,0.34529105515370495,0.03941475596617963,1.125227688834417e-18,3.738712254307179e-18,Up
ENSMUSG00000034647.16,Ankrd12,2221.812,2162.659,2293.904,1555.954,1661.001,1503.749,1833.9837864106973,0.47497580180592425,0.05462830109921662,1.148653887236956e-18,3.815444774990445e-18,Up
ENSMUSG00000085882.3,2610507I01Rik,168,173,180,302.999,394,307,252.6918855325983,-0.9397725771951908,0.11008740878881419,1.1798059739672658e-18,3.917788316676146e-18,Down
ENSMUSG00000094410.9,Zbed6,3139.211,3339.443,2900.541,1707.487,1815.386,1209.782,2328.000779890744,0.9527178998914341,0.11161186056034214,1.1809883214934316e-18,3.920580773549892e-18,Up
ENSMUSG00000058013.12,Septin11,1646,1507.999,1563,1084,1160.001,1040.001,1502.4245979763496,0.49595836926959264,0.05714689255809311,1.1914050574496387e-18,3.954018576501214e-18,Up
ENSMUSG00000037514.19,Pank2,3787.999,3723,3861,2668,3040.999,2716.999,3469.48829524287,0.41003702925149477,0.047000067288135015,1.1998124634420194e-18,3.980770447184256e-18,Up
ENSMUSG00000020898.19,Ctc1,1113,1059.999,1032.999,1456.001,1586.999,1530.998,2169.7247744532765,-0.522349593565434,0.0603047579965254,1.209069848334596e-18,4.010326131838869e-18,Down
ENSMUSG00000028121.9,Bcar3,188,164,187,74,76,78,264.01668276919816,1.1932331824335973,0.13995791820319364,1.2335737570100457e-18,4.090420863917515e-18,Up
ENSMUSG00000027810.15,Eif2a,2657,2390.999,2562,3251,3520,3305.001,2760.6607271288253,-0.4183644602699933,0.04800082197186632,1.2456313509496658e-18,4.129210393462764e-18,Down
ENSMUSG00000043140.11,Tmem186,250,264,288,470,482,411,481.06759849623137,-0.7658659509292043,0.08957800813349936,1.2563922719015768e-18,4.163680363130103e-18,Down
ENSMUSG00000042694.18,Stn1,354.001,301,348,533,604,514.999,585.8870360047198,-0.7219039816189032,0.0843207338145889,1.2603413709325055e-18,4.175562597350825e-18,Down
ENSMUSG00000006356.11,Crip2,124,140,132,43,65,46,1998.220596046773,1.313464407761343,0.15420753488991715,1.3014560080340962e-18,4.310533412245609e-18,Up
ENSMUSG00000023272.5,Creld2,2693,2489,2562,1813,1941,1929,2160.09788247691,0.42122183109999184,0.04836649544052461,1.3060706993380149e-18,4.3245703115624065e-18,Up
ENSMUSG00000052760.17,A630001G21Rik,216,278,231,447.999,549,428.001,318.08475588730056,-0.9659113059402187,0.11332085541834616,1.3082527698332812e-18,4.330546715478688e-18,Down
ENSMUSG00000038425.19,Poli,419.999,422,424,660,695,644,487.5178400307182,-0.663427385015068,0.07737474417178959,1.3628337193842872e-18,4.50991919299417e-18,Down
ENSMUSG00000024426.18,Atat1,305.999,277,296,126,179.999,126,325.2188906584046,0.9868673703567341,0.11588193084327374,1.3888036820886383e-18,4.5945354887421014e-18,Up
ENSMUSG00000028953.11,Abcf2,3058,2703,2900,1939,2186,2115,3207.3900039915097,0.4472646307648241,0.051515784667232126,1.4673970375650164e-18,4.8531452138131005e-18,Up
ENSMUSG00000034312.16,Iqsec1,4391.001,4163.998,4561.001,5304.999,5947,5307,4171.110442880196,-0.35030023775415087,0.04016544275059324,1.5610867179529853e-18,5.1615199488206536e-18,Down
ENSMUSG00000029135.11,Fosl2,206,185,250,385,416,362,565.94839165865,-0.8580774497077265,0.10084011653177219,1.565680903742904e-18,5.17521986691991e-18,Down
ENSMUSG00000041849.8,Card6,123,110,112,224,250,228,492.9125028565764,-1.0190614757122984,0.11989581994191884,1.591220815257385e-18,5.258126222043324e-18,Down
ENSMUSG00000030177.15,Ccdc77,141.999,142,151,251,324.001,263,304.7039903989528,-0.9401252394119112,0.11062675816770538,1.6427603597179014e-18,5.426874916755081e-18,Down
ENSMUSG00000042029.8,Ncapg2,1067,914,946,1407.001,1473.999,1428.999,1220.7362876756451,-0.5673883050160674,0.06602759654105679,1.759576054226296e-18,5.8111049268566456e-18,Down
ENSMUSG00000001687.16,Ubl3,3147.999,2933.999,3158,3798.999,4038.999,3851,4781.422929997258,-0.35459056879201184,0.040732120417597786,1.76997434033277e-18,5.84376519552651e-18,Down
ENSMUSG00000031157.11,Pqbp1,2206,2049,2100.001,2663,2915,2873,2340.089128340164,-0.42469207170051043,0.048985266475035615,1.8149852121408517e-18,5.990651104056741e-18,Down
ENSMUSG00000029787.11,Avl9,1878,1746,1751.999,1300.999,1389.999,1145,2370.8412179616,0.4625807689078654,0.053507291245630625,1.884866365480486e-18,6.219517377819661e-18,Up
ENSMUSG00000070315.14,4930581F22Rik,144,175.001,172.001,408,508,297,246.72224415990982,-1.281654889554747,0.1513520385883523,1.9965180732334732e-18,6.586043388376896e-18,Down
ENSMUSG00000028403.16,Zdhhc21,1551.001,1681,1554,1081.001,1118,960,1401.5656620348007,0.5715523010646842,0.06665974135659143,2.0346450684088883e-18,6.7098878002697485e-18,Up
ENSMUSG00000006585.4,Cdt1,1047,993,1070.999,1434,1577,1433,1280.6240583339713,-0.523235484849218,0.06091817326464051,2.2718130830987117e-18,7.489873566816682e-18,Down
ENSMUSG00000042473.9,Tbc1d8b,338,365,351,199,189,165,350.0624003634371,0.8921350945398119,0.10544386399201255,2.3167216970381325e-18,7.635739163917587e-18,Up
ENSMUSG00000048832.10,Vps37c,2744,2730.001,2751.999,1968.999,2159,1934.999,2304.6939037336483,0.41698915916100354,0.04823075376194849,2.320444969175031e-18,7.645816235591643e-18,Up
ENSMUSG00000112148.2,Lilrb4a,1481.015,2103.371,1806.723,507.261,574.404,313.908,1055.8845365608552,1.8840914888600013,0.22321789632489106,2.3854310222461247e-18,7.857689164788367e-18,Up
ENSMUSG00000020362.14,Cnot6,5162,4890,4987.001,3823,4206,3571,5514.185914091391,0.35378679577685684,0.04081556177663887,2.4687873447779723e-18,8.129935497586883e-18,Up
ENSMUSG00000022476.9,Polr3h,391,362.999,362.999,568,637,617.001,629.1292166047474,-0.7090563543379991,0.08354420006039037,2.4832610778636373e-18,8.175254288161739e-18,Down
ENSMUSG00000003418.12,St8sia6,99,86,99,21,19,21,50.51873580085607,2.1240816062742893,0.252893043741314,2.579803648348868e-18,8.490652133559774e-18,Up
ENSMUSG00000025925.15,Terf1,333.001,318.999,313,525,565.999,515,426.40492190897646,-0.7366372207980572,0.08693831944200858,2.5999855121829546e-18,8.554622818451824e-18,Down
