gene_id	gene_name	16_1	16_2	16_3	A_1	A_2	A_3
ENSG00000153885.15	KCTD15	1413	1278.998	1195.001	1336.001	1194.999	1135
ENSG00000153896.19	ZNF599	0	0	0	0	0	0
ENSG00000153898.13	MCOLN2	569	553	474	516.001	493	484.001
ENSG00000153902.14	LGI4	2	2	3	4	5	3
ENSG00000153904.21	DDAH1	5	7	6	9	11	9
ENSG00000153914.16	SREK1	2810.001	2645.999	2156	3155	2807.001	2807.999
ENSG00000153922.12	CHD1	1707	1590.999	1507.031	1856.999	1652.001	1576
ENSG00000153923.11	CLCA3P	0	0	0	0	0	0
ENSG00000153930.13	ANKFN1	2	1	3	3	1	3
ENSG00000153933.10	DGKE	423.999	420	372	433.001	406	401
ENSG00000153936.18	HS2ST1	1219.999	1152.323	1139.141	1447.74	1355.001	1251
ENSG00000153944.12	MSI2	1600	1441.001	1362	1575	1509.001	1359
ENSG00000153956.17	CACNA2D1	0	0	0	3	2	1
ENSG00000153975.10	ZUP1	648	589	601	722	702.001	566.001
ENSG00000153976.3	HS3ST3A1	0	0	0	0	0	0
ENSG00000153982.11	GDPD1	34.999	29.001	29	73	43	49
ENSG00000153989.8	NUS1	3998	3574.453	3470.792	4102.813	3650.195	3360.523
ENSG00000153993.14	SEMA3D	0	0	0	0	0	0
ENSG00000154001.14	PPP2R5E	1368	1228	1265	1644	1467.001	1399
ENSG00000154007.7	ASB17	0	0	0	0	0	0
ENSG00000154016.14	GRAP	432.445	438.38	453.705	578.934	527.863	456.419
ENSG00000154025.16	SLC5A10	15	20	16	17	11	10
ENSG00000154027.19	AK5	73	70	54	96	79	68.001
ENSG00000154040.21	CABYR	4	1	0	0	1	0
ENSG00000154059.11	IMPACT	978.998	897	787.001	1184.999	1033.001	1004
ENSG00000154065.17	ANKRD29	4	4	5	4	2	2
ENSG00000154079.6	SDHAF4	263	310	288	334	304	262
ENSG00000154080.14	CHST9	0	1	0	0	0	0
ENSG00000154096.14	THY1	1	0	0	1	1	0
ENSG00000154099.18	DNAAF1	2	9	4	4	4	2
ENSG00000154102.11	C16orf74	576.001	539	580.001	644.999	587.999	538
ENSG00000154114.13	TBCEL	482.604	467.394	376.999	552.316	521.097	451
ENSG00000154118.13	JPH3	0	1	0	2	3	0
ENSG00000154122.14	ANKH	1039.001	1059	1053	1293	1273	1072.001
ENSG00000154124.6	OTULIN	1200	1115	1072	1548	1410.001	1317.001
ENSG00000154127.10	UBASH3B	1583	1431	1479	1462	1305	1135
ENSG00000154133.15	ROBO4	0	0	0	0	0	0
ENSG00000154134.15	ROBO3	121.002	146.999	134.001	142.999	146.999	145.001
ENSG00000154143.3	PANX3	0	0	0	0	0	0
ENSG00000154144.13	TBRG1	1174	1059	1028	1276.999	1097.999	1080
ENSG00000154146.13	NRGN	751	693	717	1618	1537	1342
ENSG00000154153.15	RETREG1	1	3	1	15	18	14
ENSG00000154162.15	CDH12	0	1	0	0	0	0
ENSG00000154165.5	GPR15	0	0	0	0	0	0
ENSG00000154174.8	TOMM70	2915	2642	2533	2841	2540	2389
ENSG00000154175.19	ABI3BP	1	0	0	0	2	0
ENSG00000154188.10	ANGPT1	3	8	5	18	14	17
ENSG00000154198.15	CYP4Z2P	0	0	0	0	0	0
ENSG00000154217.16	PITPNC1	1626	1582.999	1605	1748	1554.999	1503
ENSG00000154222.15	CC2D1B	705.999	751	654.999	931	914.999	793
ENSG00000154227.14	CERS3	2	3	3	4	4	2
ENSG00000154229.12	PRKCA	830	814	795	1187	1139	980.999
ENSG00000154237.13	LRRK1	2197.001	2127.999	2031.999	2213	2036.999	1830
ENSG00000154240.18	CEP112	0	0	0	0	1	0
ENSG00000154252.12	GAL3ST2	4	9	4	12	7	15
ENSG00000154258.17	ABCA9	4	0	2	4	3	8
ENSG00000154262.13	ABCA6	12.001	16	10	40.001	27.001	31.001
ENSG00000154263.18	ABCA10	1	1	2	2	5	3
ENSG00000154265.16	ABCA5	73	71	61	166.001	131	157.999
ENSG00000154269.15	ENPP3	0	0	0	1	0	0
ENSG00000154274.15	C4orf19	0	0	0	0	0	0
ENSG00000154277.13	UCHL1	3	2	1	2	8	4
ENSG00000154305.18	MIA3	1867.001	1743.999	1745	2479.001	2364.999	2146
ENSG00000154309.9	DISP1	57.001	59	57.999	100	109.001	97.002
ENSG00000154310.17	TNIK	0	2	2	1	0	1
ENSG00000154316.17	TDH	1	0	0	0	0	0
ENSG00000154319.16	FAM167A	1	0	2	7	6	1
ENSG00000154328.16	NEIL2	374	394	360	338.001	361	298.999
ENSG00000154330.13	PGM5	0	0	1	2.151	1.015	0
ENSG00000154342.6	WNT3A	0	0	0	0	0	0
ENSG00000154358.23	OBSCN	70	79.001	73	120.999	101	96
ENSG00000154359.13	LONRF1	466.001	434	397	477	458.999	351.001
ENSG00000154370.16	TRIM11	1402	1413	1289.001	1500.001	1360	1181
ENSG00000154380.19	ENAH	1	0	2	4	0	2
ENSG00000154415.8	PPP1R3A	0	0	0	2	0	0
ENSG00000154429.11	CCSAP	801.999	731	767.999	1371	1294	1166.001
ENSG00000154438.8	ASZ1	0	0	0	0	0	0
ENSG00000154447.15	SH3RF1	170	160	159	202	204	169
ENSG00000154451.15	GBP5	640	573	561	888	791	770.001
ENSG00000154473.18	BUB3	12575	11789.999	11541	16610.001	15084.001	14417.999
ENSG00000154478.4	GPR26	0	0	0	0	0	1
ENSG00000154479.13	CFAP210	1	0	0	0	2	1
ENSG00000154485.5	MMP21	2	2	4	2	1	3
ENSG00000154493.20	C10orf90	1	1	0	0	1	1
ENSG00000154511.12	DIPK1A	9	7	3	4	3	2
ENSG00000154518.10	ATP5MC3	6488.002	6097.001	6277	6673.001	5876.001	5583
ENSG00000154529.15	CNTNAP3B	0	0	1	0	0	0
ENSG00000154545.17	MAGED4	0	0	0	0.747	0	0
ENSG00000154548.9	SRSF12	0	0	0	1	0	0
ENSG00000154553.17	PDLIM3	0	0	0	0	0	0
ENSG00000154556.20	SORBS2	0	0	0	1	0	1
ENSG00000154582.18	ELOC	2338.995	2244.992	2183	2339	1991.999	1846.001
ENSG00000154589.7	LY96	30	25	22	44	34	36
ENSG00000154608.14	CEP170P1	39.858	20.04	27.627	29.328	32.028	34.197
ENSG00000154611.15	PSMA8	0	0	0	0	0	0
ENSG00000154620.6	TMSB4Y	3.986	14.389	14.403	31.11	17.998	20.834
ENSG00000154639.19	CXADR	7	3	9	17	13	10
ENSG00000154640.15	BTG3	396.001	334	304	481	411	353.999
ENSG00000154642.11	C21orf91	740	682.999	739.001	1072.999	951.001	953.999
ENSG00000154645.14	CHODL	0	0	0	2	1	1
ENSG00000154646.9	TMPRSS15	0	0	0	1	0	0
ENSG00000154654.15	NCAM2	450	421.999	394	631	543	487
ENSG00000154655.16	L3MBTL4	0	0	0	1	0	0
ENSG00000154678.18	PDE1C	0	1	0	2	2	0
ENSG00000154710.18	RABGEF1	566.335	536.028	523.754	768.989	616.693	545.956
ENSG00000154719.14	MRPL39	727.001	658.999	749	946	879	861.001
ENSG00000154721.15	JAM2	0	2	1	0	5	3
ENSG00000154723.13	ATP5PF	3377	3093	3028	3345	3124	2769.999
ENSG00000154727.11	GABPA	1099.001	960.124	960.552	1562	1387.749	1284.751
ENSG00000154734.16	ADAMTS1	675.001	667	624	613	562.001	521
ENSG00000154736.6	ADAMTS5	73	68	71	168	131	137
ENSG00000154743.19	TSEN2	502.002	458.999	444.001	468.001	397	381
ENSG00000154760.14	SLFN13	60.813	56.698	41.409	65.181	50.17	54.95
ENSG00000154764.6	WNT7A	0	0	0	0	0	0
ENSG00000154767.15	XPC	1597	1643.001	1575.999	2382	2252	1893.001
ENSG00000154781.17	CCDC174	544.999	510.001	492.999	579	556	545.999
ENSG00000154783.12	FGD5	0	0	0	0	0	0
ENSG00000154803.13	FLCN	916.883	974.999	940.214	1090.822	987	1010.998
ENSG00000154813.10	DPH3	687	612	605	733.999	578	626
ENSG00000154814.14	OXNAD1	366.999	356	380	319.001	280	312.001
ENSG00000154822.18	PLCL2	417	368	404	591	461	454
ENSG00000154832.16	CXXC1	2302	2354.999	2101.001	2578.999	2396	2280.999
ENSG00000154839.10	SKA1	466	395	407	769.001	730	658.001
ENSG00000154845.16	PPP4R1	777	789.999	767	1068	1098	957.001
ENSG00000154856.13	APCDD1	0	0	0	0	1	0
ENSG00000154864.14	PIEZO2	218.999	180.999	174	147.001	167.001	114
ENSG00000154874.18	CCDC144BP	1.781	9.446	0	0	0	2.029
ENSG00000154889.17	MPPE1	694.003	638.001	589	872.076	810.001	781
ENSG00000154898.17	CCDC144CP	9.139	17.631	8.059	7.706	11.49	12.524
ENSG00000154914.17	USP43	75	74	55	73	67	58
ENSG00000154917.11	RAB6B	1332.999	1275	1264	1821	1678	1495
ENSG00000154920.15	EME1	319.001	343.002	274	502	478	466.001
ENSG00000154928.19	EPHB1	1	0	0	0	1	0
ENSG00000154930.15	ACSS1	1221	1189	1109	1266.999	1191	1080
ENSG00000154945.7	ANKRD40	888	796.242	847	951	844	747
ENSG00000154957.14	ZNF18	190.999	159.973	175	228	212.999	196.94
ENSG00000154975.14	CA10	0	0	0	0	0	0
ENSG00000154978.13	VOPP1	1148.911	1116	1121.944	1994.831	1808.858	1710
ENSG00000154997.9	SEPTIN14	0	0	0	0	0	0
ENSG00000155008.16	APOOL	504	459	440	581	534	459
ENSG00000155011.9	DKK2	250	247	236	429	378	337.999
ENSG00000155016.18	CYP2U1	4	3	7	7	9	6
ENSG00000155026.17	RSPH10B	0	5.5	0	0	0	0
ENSG00000155034.21	FBXL18	560	594	520	681	664	594
ENSG00000155052.15	CNTNAP5	0	0	0	0	0	2
ENSG00000155066.16	PROM2	1	0	1	1	0	3
ENSG00000155070.8	UNC93B2	0	0	0	0	0	1.009
ENSG00000155085.16	AK9	81	79.001	71	117.001	122	103
ENSG00000155087.4	ODF1	0	0	0	0	0	0
ENSG00000155090.15	KLF10	530	514	434	847	789	702
ENSG00000155093.20	PTPRN2	1456	1383	1430	1819	1622	1479
ENSG00000155096.15	AZIN1	7500.001	7034.999	6921	8428.001	7658	7005.999
ENSG00000155097.12	ATP6V1C1	1507	1509	1524	1765	1540.001	1423
ENSG00000155099.8	PIP4P2	247.001	201.001	193	363	331.001	340.999
ENSG00000155100.11	OTUD6B	1003	941.999	886	1078	992.999	939
ENSG00000155111.15	CDK19	1445.001	1370	1355	2668	2513	2304
ENSG00000155115.7	GTF3C6	2097.984	2213.997	2207.981	2331.992	2171.995	1912.999
ENSG00000155158.20	TTC39B	17	10	10	38	32.001	22
ENSG00000155189.12	AGPAT5	2777	2427	2380	2517	2324	2210.001
ENSG00000155229.21	MMS19	2088	2097	1886.999	2415.002	2139.998	2148.999
ENSG00000155249.5	OR4K1	0	0	0	0	0	0
ENSG00000155252.14	PI4K2A	1231	1299	1230.192	1423.196	1357	1244
ENSG00000155254.13	MARVELD1	4141	4246	3950	5351	4950.999	4405
ENSG00000155256.18	ZFYVE27	1278.001	1204.001	1144.001	1305	1204	1102
ENSG00000155265.12	GOLGA7B	92	96	111	140	119	132
ENSG00000155269.12	GPR78	1	0	1	2.832	1.367	1.238
ENSG00000155275.19	TRMT44	447.001	491	419.999	396.999	389.999	318.999
ENSG00000155287.12	SLC25A28	842.001	896.999	738	812	759.999	704
ENSG00000155304.6	HSPA13	827	653	701	1181	1082	1041
ENSG00000155307.19	SAMSN1	277	244	255	393	374	388
ENSG00000155313.16	USP25	636	717.962	657.999	845.999	779	731
ENSG00000155324.10	GRAMD2B	70	83.999	68	110	86.999	91
ENSG00000155329.12	ZCCHC10	589.001	545	519.001	707.999	656	595.999
ENSG00000155330.10	C16orf87	296	292.999	264.001	329.999	306	272.999
ENSG00000155363.19	MOV10	1808	1912.998	1535.001	2309.002	2097	2040
ENSG00000155366.17	RHOC	1384.001	1324.001	1400.999	1685.998	1544.25	1511.998
ENSG00000155367.16	PPM1J	27	16	15	25	17.201	16
ENSG00000155368.18	DBI	3661.001	3315	3259	3662	3256.001	2950.999
ENSG00000155380.13	SLC16A1	2955	2706	2749	2909.999	2652.892	2452.001
ENSG00000155393.14	HEATR3	1594	1501.001	1518.001	1535.001	1241.999	1189
ENSG00000155428.12	TRIM74	20.984	22.039	18.785	16.334	22.621	10.702
ENSG00000155438.12	NIFK	2374	2250	2138	1884	1598	1531
ENSG00000155463.14	OXA1L	5095.212	5072.999	4794	5366.999	5120	4611.363
ENSG00000155465.21	SLC7A7	229.001	201	194.008	368.017	338	278
ENSG00000155495.9	MAGEC1	0	0	0	0	0	0
ENSG00000155506.19	LARP1	9099	8935	8499	8413.999	7821.999	7225
ENSG00000155508.14	CNOT8	2166.999	2093.999	2080.998	3076.998	2764.999	2522.999
ENSG00000155511.19	GRIA1	0	0	1	0	0	2
ENSG00000155530.4	LRGUK	0	2	1	0	0	4
ENSG00000155542.12	SETD9	188.001	183	188.001	229	199.999	184
ENSG00000155545.20	MIER3	533	562	463	867	770	755.999
ENSG00000155561.15	NUP205	3288.001	2915.001	2778	3863.001	3397.999	3173
ENSG00000155592.16	ZKSCAN2	226	182	174	169	194	136
ENSG00000155621.15	C9orf85	336.999	333	351	329.958	293.001	302.999
ENSG00000155622.7	XAGE2	0	0	0	0	0	0
ENSG00000155629.15	PIK3AP1	8575	7984	7810	7182.999	6557.999	5906
ENSG00000155636.16	RBM45	342.001	333.001	323.999	429	433	364
ENSG00000155657.29	TTN	21	21	14	12	10	18
ENSG00000155659.15	VSIG4	2	0	2	4	3	3
ENSG00000155660.11	PDIA4	3552	3333.001	3344	5373	4686	4403
ENSG00000155666.12	KDM8	88	83	98.999	126	124.001	92.999
ENSG00000155714.14	PDZD9	0	0	0	0	0	0
ENSG00000155719.18	OTOA	0	0	0	0	0	0
ENSG00000155729.13	KCTD18	442	489.001	395	768	632	598
ENSG00000155744.10	HYCC2	634	577	521.999	702	660.999	610
ENSG00000155749.13	FLACC1	2	1	1	0	2	1
ENSG00000155754.15	C2CD6	0	0	0	0	0	1
ENSG00000155755.20	TMEM237	233.001	253.001	244	490.002	419.001	375.001
ENSG00000155760.3	FZD7	13	12	19	34	40	25
ENSG00000155761.14	SPAG17	0	0	0	0	0	0
ENSG00000155792.10	DEPTOR	149	142	128	135	104	112
ENSG00000155816.21	FMN2	0	0	0	0	0	0
ENSG00000155827.12	RNF20	1424	1416	1367	1818	1628	1487
ENSG00000155833.15	CYLC2	0	0	0	0	0	0
ENSG00000155846.17	PPARGC1B	969	914	794.001	656	662.999	638.001
ENSG00000155849.16	ELMO1	1303.999	1283.001	1219	1683.999	1666.001	1523.001
ENSG00000155850.9	SLC26A2	608	537.886	587	1026	984	939
ENSG00000155858.6	LSM11	372	358	339	417	374	367
ENSG00000155868.8	MED7	234	222	172	268.999	252	243
ENSG00000155875.15	SAXO1	0	0	0	0	1	0
ENSG00000155876.6	RRAGA	615	562	570	778	773	668
ENSG00000155886.12	SLC24A2	0	0	0	0	0	0
ENSG00000155890.4	TRIM42	0	0	0	0	0	0
ENSG00000155893.13	PXYLP1	37.001	32.999	30	47	50.001	33.001
ENSG00000155897.10	ADCY8	0	0	0	0	0	0
ENSG00000155903.14	RASA2	430	379	334	532	509	493
ENSG00000155906.20	RMND1	1041.998	1105	944	1205.999	1050.001	1067.001
ENSG00000155918.8	RAET1L	0	1.046	0	0	0	0
ENSG00000155926.14	SLA	1145.999	1084.001	1068	1835.001	1590	1487.999
ENSG00000155957.19	TMBIM4	2160.999	1990.495	1917.22	2759	2529.885	2329.63
ENSG00000155959.12	VBP1	1380	1285	1287	1679	1506	1379
ENSG00000155961.5	RAB39B	1	2	0	0	0	0
ENSG00000155962.13	CLIC2	12	15	11	12	14	13
ENSG00000155966.14	AFF2	0	1	5	0	3	0
ENSG00000155970.12	MICU3	0	0	0	0	0	0
ENSG00000155974.14	GRIP1	2	2	3	5	2	3
ENSG00000155975.10	VPS37A	618.001	620	577	817	785.999	713
ENSG00000155980.13	KIF5A	4	3	2	2	4	4
ENSG00000156006.5	NAT2	0	0	0	0	0	0
ENSG00000156009.10	MAGEA8	1	0	0	0	0	1
ENSG00000156011.19	PSD3	125	108	118	267	260	231
ENSG00000156017.13	CARNMT1	534	538	501.999	518	467	454
ENSG00000156026.15	MCU	953	813.999	853	1288	1151	1005.999
ENSG00000156030.14	MIDEAS	477	435	400.999	554.001	516.999	485
ENSG00000156042.19	CFAP70	60.999	64	38	28	23	39
ENSG00000156049.7	GNA14	4	2	1	5	5	3
ENSG00000156050.10	FAM161B	26	28	25	52	43	52.999
ENSG00000156052.11	GNAQ	2441	2266	2115	3136	2827	2585
ENSG00000156076.10	WIF1	0	0	0	0	0	0
ENSG00000156096.15	UGT2B4	0	0	0	0	0	0
ENSG00000156097.13	GPR61	0	0	1	1	1	0
ENSG00000156103.16	MMP16	1	2	4	5	5	2
ENSG00000156110.15	ADK	3393	3280.999	3069	2715	2375	2292.001
ENSG00000156113.25	KCNMA1	2	0	3	2	2	0
ENSG00000156127.8	BATF	170	193	169	181	180	143
ENSG00000156136.10	DCK	1167	1062	1048	1801	1708	1527
ENSG00000156140.11	ADAMTS3	0	0	0	1	0	1
ENSG00000156150.9	ALX3	4	2	0	3	3	3
ENSG00000156162.16	DPY19L4	1125.001	1042	892	1442.999	1365	1236.999
ENSG00000156170.14	NDUFAF6	690	631.999	564.001	947	886	753
ENSG00000156171.15	DRAM2	1547	1366	1355	1599	1454.999	1393.999
ENSG00000156172.6	CFAP418	67	56	50	66	58	54
ENSG00000156194.19	PPEF2	1	2	1	0	0	3
ENSG00000156206.14	CFAP161	0	0	0	0	1	0
ENSG00000156218.13	ADAMTSL3	0	0	0	0	0	0
ENSG00000156219.18	ART3	32	39	25	60	36	29
ENSG00000156222.12	SLC28A1	0	0	0	1	0	0
ENSG00000156232.7	WHAMM	623.519	572.787	588.394	642	603	550
ENSG00000156234.8	CXCL13	0	0	0	0	0	0
ENSG00000156239.12	N6AMT1	266	259	221	255	265.001	258.999
ENSG00000156253.7	RWDD2B	505.999	506	469	581.999	561.001	521.002
ENSG00000156256.15	USP16	1342	1247.001	1154.001	1506	1385	1285
ENSG00000156261.13	CCT8	14272.976	13449.98	12885.977	13166.97	11959.969	11193.991
ENSG00000156265.17	MAP3K7CL	2	1	0	3	2	2
ENSG00000156269.5	NAA11	0	0	0	0	0	0
ENSG00000156273.16	BACH1	635.001	570.001	559.999	947	811.999	719
ENSG00000156282.5	CLDN17	0	0	0	0	0	0
ENSG00000156284.6	CLDN8	0	0	0	0	0	0
ENSG00000156298.13	TSPAN7	1	0	0	1	1	2
ENSG00000156299.15	TIAM1	71	88	70	93	62	73
ENSG00000156304.15	SCAF4	1617	1641	1554	1626	1496	1342
ENSG00000156313.15	RPGR	140	141.999	138	178.999	148.001	144
ENSG00000156345.18	CDK20	319.999	320.001	228.999	342.001	294	325.001
ENSG00000156374.16	PCGF6	908.992	832.999	772	926	795	777.998
ENSG00000156381.9	ANKRD9	326	358	311	342	284.999	308
ENSG00000156384.15	SFR1	240	239.001	223	407	333	322
ENSG00000156395.14	SORCS3	0	0	0	1	0	0
ENSG00000156398.13	SFXN2	409	388.001	357	330.998	296.999	276
ENSG00000156411.10	ATP5MJ	2325.999	2188.001	2216	2394	2205.001	2066.999
ENSG00000156413.15	FUT6	1	2	0	0	2	0
ENSG00000156414.20	TDRD9	6	6	7	5	9	7
ENSG00000156427.8	FGF18	0	0	0	0	0	0
ENSG00000156453.14	PCDH1	0	0	0	0	0	0
ENSG00000156463.18	SH3RF2	0	0	1	0	0	0
ENSG00000156466.11	GDF6	0	0	2	1	1	1
ENSG00000156467.10	UQCRB	11447	11220.998	10612.999	13295	12183.989	11033
ENSG00000156469.9	MTERF3	548	411	444.999	412	387	382
ENSG00000156471.13	PTDSS1	5614	5633	5299	5146.001	4861.999	4367
ENSG00000156475.19	PPP2R2B	3	1.002	1	0	2	1
ENSG00000156482.11	RPL30	62089.001	61111	60819.001	64017.999	57966	53314.11
ENSG00000156486.8	KCNS2	0	0	1	0	0	0
ENSG00000156500.16	PABIR3	67.999	72.001	77.54	119	95.108	133.999
ENSG00000156502.14	SUPV3L1	1650	1622.999	1568	1314.999	1216	1139.999
ENSG00000156504.17	PABIR2	1234	1231	1125	1980.001	1875	1677
ENSG00000156508.19	EEF1A1	1134745.03	1074740.176	1087597.18	1138849.88	1040101.018	947983.725
ENSG00000156509.14	FBXO43	75	68	39	193	176	176.999
ENSG00000156510.13	HKDC1	0	0	0	0	0	1
ENSG00000156515.25	HK1	478	403.001	478	734.999	633	591
ENSG00000156521.14	TYSND1	1213	1240	1220	1164	1093.001	979
ENSG00000156531.18	PHF6	1536.998	1313	1348.999	2001.999	1750	1758
ENSG00000156535.15	CD109	1392	1231	1141	1965	1713	1519
ENSG00000156564.10	LRFN2	0	0	0	0	0	0
ENSG00000156574.10	NODAL	0	0	0	0	0	0
ENSG00000156575.2	PRG3	0	0	0	0	0	0
ENSG00000156587.16	UBE2L6	436	434	387	417	425.999	376
ENSG00000156599.11	ZDHHC5	3488.001	3314	3132	3617	3433.001	3017
ENSG00000156603.20	MED19	423	400	407.999	411	396.001	338
ENSG00000156639.12	ZFAND3	1942	1900	1956.631	2416	2354	2145
ENSG00000156642.17	NPTN	991.001	910	922	1214	1164.001	1028.001
ENSG00000156650.14	KAT6B	1292.999	1297	1174	1722.998	1579.999	1457.999
ENSG00000156671.15	SAMD8	297	233	253	350	339	310
ENSG00000156675.16	RAB11FIP1	2114	1939	1886	2395.001	2191	1974
ENSG00000156687.11	UNC5D	0	1	0	2	1	0
ENSG00000156689.7	GLYATL2	0	0	0	0	0	0
ENSG00000156697.13	UTP14A	2266.447	2408.432	2209.209	1735.585	1630.029	1459.38
ENSG00000156709.15	AIFM1	2505.001	2420	2352.002	2657.003	2388	2151.998
ENSG00000156711.17	MAPK13	25	24	12	15	17	15
ENSG00000156735.11	BAG4	764	659.999	636	792	765	642
ENSG00000156738.18	MS4A1	0	0	1	0	0	0
ENSG00000156755.10	IGKV1OR-2	0	0	0	0	0	0
ENSG00000156787.17	TBC1D31	613	530.999	525.999	839.999	793	681.001
ENSG00000156795.8	NTAQ1	204.001	204	218.001	272.002	208	199
ENSG00000156802.13	ATAD2	3377.999	3069.999	2986.141	4602.077	4273	3941.999
ENSG00000156804.7	FBXO32	89	88	96	199.999	173	164.999
ENSG00000156831.8	NSMCE2	534.999	512	518.999	691	680.999	595
ENSG00000156853.13	ZNF689	353	334.677	321	438.415	424	384.427
ENSG00000156858.12	PRR14	589	670.999	609.001	912.001	872.999	798.999
ENSG00000156860.16	FBRS	1948	1937.001	1772	2421.999	2305.001	2075
ENSG00000156869.14	FRRS1	262	246	256	386	348	337
ENSG00000156873.16	PHKG2	743.247	765.008	605.816	718.371	698.999	674
ENSG00000156875.14	MFSD14A	1414.018	1356.675	1282.452	1505.153	1332.407	1271.891
ENSG00000156876.10	SASS6	407	361	360	477	464	454
ENSG00000156885.6	COX6A2	0	0	0	0	0	0
ENSG00000156886.12	ITGAD	0	0	0	0	0	0
ENSG00000156920.11	ADGRG4	0	0	0	0	0	0
ENSG00000156925.12	ZIC3	0	0	0	0	0	0
ENSG00000156928.5	MALSU1	517	495.001	471	476	435	383
ENSG00000156931.16	VPS8	488	492.001	422	704	603	646.999
ENSG00000156958.15	GALK2	302	260	267	389.999	325.999	308.001
ENSG00000156959.9	LHFPL4	0	0	1	1	1	1
ENSG00000156966.7	B3GNT7	6	2	9	4	10	9
ENSG00000156968.9	MPV17L	0	1	0	0	0	0
ENSG00000156970.13	BUB1B	1607.977	1581.001	1524.821	2909.999	2621.856	2355.888
ENSG00000156973.14	PDE6D	542	505	479.001	667	561.001	551
ENSG00000156976.17	EIF4A2	13484.999	12833.997	11218.999	13532.997	11857.998	11688.999
ENSG00000156983.17	BRPF1	1311.999	1252.999	1202.001	1237.2	1227.001	1083.999
ENSG00000156990.14	RPUSD3	752	750.999	662	859	790	728.001
ENSG00000157005.4	SST	4	1	2	5	6	5
ENSG00000157014.11	TATDN2	1404.694	1378.001	1234.44	1392.289	1316	1091.258
ENSG00000157017.16	GHRL	1	0	1	0	1	0
ENSG00000157020.18	SEC13	1885.001	1837	1726.999	2173.998	1986.002	1892.001
ENSG00000157021.9	CIBAR1P1	0	0	0	1	0	0
ENSG00000157036.13	EXOG	287	273	278	361.001	331.998	318.999
ENSG00000157045.9	NTAN1	435.001	455.999	411.001	780	696.999	606.988
ENSG00000157060.16	SHCBP1L	0	0	0	0	0	0
ENSG00000157064.11	NMNAT2	2	2	11	9	0	2
ENSG00000157077.16	ZFYVE9	400.001	349.979	356.999	441	409	406.05
ENSG00000157087.20	ATP2B2	4	2	3	28	24	18
ENSG00000157093.9	LYZL4	0	0	0	1	0	0
ENSG00000157103.13	SLC6A1	0	0	0	0	0	0
ENSG00000157106.18	SMG1	2728.931	2607.238	2360.052	3242.825	3048.522	2826.616
ENSG00000157107.14	FCHO2	406	386	347	535	500	479
ENSG00000157110.16	RBPMS	1	2	1	2	0	1
ENSG00000157111.13	TMEM171	0	0	0	0	0	0
ENSG00000157119.12	KLHL40	0	0	0	0	0	0
ENSG00000157131.12	C8A	0	0	0	0	0	0
ENSG00000157150.5	TIMP4	0	0	0	0	0	0
ENSG00000157152.17	SYN2	0	0	0	2	2	0
ENSG00000157168.22	NRG1	0	0	1	0	0	1
ENSG00000157181.16	ODR4	842	755	691	808	846	742
ENSG00000157184.7	CPT2	593.995	589	576.999	1088	986.999	879
ENSG00000157191.20	NECAP2	1412	1337.999	1300.999	1592	1403	1303.999
ENSG00000157193.18	LRP8	1119.999	1126.999	929	898	791.934	765
ENSG00000157211.12	CDCP2	0	0	0	0	0	0
ENSG00000157212.20	PAXIP1	766	696	653	876.001	870	802
ENSG00000157214.14	STEAP2	0	0	0	0	0	0
ENSG00000157216.17	SSBP3	1414.869	1400.911	1300.227	2445.167	2288.933	1902.96
ENSG00000157219.5	HTR5A	0	0	0	0	0	0
ENSG00000157224.16	CLDN12	231	218.999	209.001	282	295.999	273
ENSG00000157227.14	MMP14	5195.999	5272	5093.999	8528	7895	6983.001
ENSG00000157240.4	FZD1	231	209	204	404	322	310
ENSG00000157259.8	GATAD1	666.999	665	607	882	810	696.999
ENSG00000157303.11	SUSD3	236	209	249.001	281	260	223
ENSG00000157306.14	ZFHX2-AS1	78.395	82.378	59.478	59.109	45.865	77.515
ENSG00000157315.5	TMED6	1.321	0	3	2	3	2
ENSG00000157322.18	CLEC18A	2	0	0.5	0	0	0
ENSG00000157326.19	DHRS4	761.546	796.97	714.583	847.449	780.842	715.911
ENSG00000157330.10	CFAP107	0	0	0	0	0	1
ENSG00000157335.21	CLEC18C	0	0	0.5	0	0	0
ENSG00000157343.9	ARMC12	3	2	2	1	4	4
ENSG00000157349.17	DDX19B	814.479	863.54	804.386	897.47	760.072	700.702
ENSG00000157350.13	ST3GAL2	1255.001	1189.382	1256.999	1896.001	1674.001	1526
ENSG00000157353.17	FCSK	596	563	487.001	598	546.999	527
ENSG00000157368.12	IL34	0	0	0	0	1	0
ENSG00000157379.14	DHRS1	259.001	303.999	260	318	302.999	268
ENSG00000157388.20	CACNA1D	0	1	0	0	1	1
ENSG00000157399.17	ARSL	0	0	0	0	0	0
ENSG00000157404.17	KIT	17	18	21	80	69	53
ENSG00000157423.18	HYDIN	3.832	1	0	1	0	1.087
ENSG00000157426.14	AASDH	377	325.999	335.001	427	380	397.999
ENSG00000157429.16	ZNF19	51.637	61.392	49.418	89.221	83.163	62.757
ENSG00000157445.16	CACNA2D3	5	3	5	6	7	9
ENSG00000157450.16	RNF111	671	629.998	621.001	810	718.001	615
ENSG00000157456.8	CCNB2	1151	1137	1110	2190.999	2046	1799
ENSG00000157470.12	FAM81A	8	7	5	9	8	4
