gene_id,gene_name,CHD3_1,CHD3_2,CHD3_3,CHD3_4,CTRL_1,CTRL_2,CTRL_3,CTRL_4,baseMean,log2FoldChange,lfcSE,pvalue,padj,sig (padj<=0.05 & |log2FC|>=0.263)
ENSG00000138182.15,KIF20B,111,81,87,118,148,146,141,97.001,116.5418018081091,-0.15823541873537814,0.13559472151965007,0.127139539179226,0.20722361334849765,NS
ENSG00000151502.11,VPS26B,3724.002,3328.001,3645.999,3575,3998.002,4037,3893,3636,4029.951146640292,0.046623897995737046,0.033839103282693024,0.1272843968632353,0.20743570128921054,NS
ENSG00000079313.15,REXO1,559,522.001,570,531,753.001,687,659,555.001,688.4124914619237,-0.08979771762280285,0.06528383703625547,0.1273522584608011,0.20752227394324288,NS
ENSG00000172493.23,AFF1,212,160,164,185,272,217,245,183,227.91692624789619,-0.12966886939492234,0.10061763285633687,0.12740095871654775,0.20757760650043694,NS
ENSG00000204120.16,GIGYF2,2057.852,1613.303,1954.823,1894,2129.43,2069.171,1936.122,1959.03,1962.385503570569,0.060272153628155224,0.0434336551785944,0.12773402045277962,0.20809618999707064,NS
ENSG00000286221.1,ENSG00000286221,26.598,22.649,38.93,36.94,47.318,56.406,37.188,44.307,39.44741434311573,-0.18405605957711418,0.18837505978127783,0.1277508545234219,0.2080995349803606,NS
ENSG00000196652.12,ZKSCAN5,546,440.999,540,525,572,554,563,471.001,524.1953387971952,0.08847528307479124,0.06436709665283742,0.1279709692773995,0.20843397460163207,NS
ENSG00000008226.20,DLEC1,24,14,17,13,17,13,9,13,16.769316355752075,0.1936851494351764,0.24356590362794636,0.1282442923764339,0.20885499044162092,NS
ENSG00000139155.9,SLCO1C1,468.999,385.001,533,433,511,447,517,271,454.9642134377565,0.15816672098858414,0.13630722192101188,0.1284064996778911,0.20909496980858536,NS
ENSG00000175970.11,UNC119B,1325,1190,1293.999,1392,1558,1391,1426.999,1207,1407.1324441217307,0.0684496769470464,0.0493967490622381,0.12844765923943272,0.20913780437515592,NS
ENSG00000136273.13,HUS1,181,172.001,161,154.999,191,169,177,133,171.44237063130996,0.1339782340818712,0.10559583996398704,0.1285198756597579,0.2092311898026979,NS
ENSG00000124466.9,LYPD3,49,45,44,41.001,35,49,37.999,38,42.954493730710574,0.17868863305545157,0.17517604560100064,0.12854900877690192,0.2092544218487689,NS
ENSG00000004399.13,PLXND1,80,63,72,66,92,82,97,104,99.40896813094481,-0.15868129117296875,0.1372282383022296,0.12861827292803768,0.20931876829890678,NS
ENSG00000112175.8,BMP5,151,91,110,136,114,122,125,113,128.45469363734367,0.1469594751196663,0.1208809630733363,0.1286085631783787,0.20931876829890678,NS
ENSG00000167508.12,MVD,1997.999,1681.001,1892.001,1775,2237.001,2197,2084.001,2201.001,1974.4497153476605,-0.0680414301704258,0.049156839909506866,0.1288662174735805,0.209698043898583,NS
ENSG00000164088.18,PPM1M,161.999,132.999,141.999,133,141,108,150.999,154.001,148.6871644884137,0.14677570813461793,0.12090816776336377,0.12913099482797943,0.21010461992177537,NS
ENSG00000167595.16,PROSER3,344,269.001,284,291,372,355,390.001,345,355.51560172811094,-0.10521551236313804,0.0782991115556585,0.12924518639132085,0.2102661173103081,NS
ENSG00000115594.12,IL1R1,47,28,37,47,41,29,45,26,50.50861120205256,0.17971891836861822,0.1788385704070762,0.12940464074532432,0.21050120589871993,NS
ENSG00000173193.15,PARP14,89,74,92,97,102,89,86,59,95.96764654951176,0.15846189821782405,0.13753726412921566,0.12960223071454838,0.21079826781771333,NS
ENSG00000161217.12,PCYT1A,614,508.825,570,525.55,713,692.787,672.076,595.72,603.5176582104993,-0.08243373699107975,0.06000546072445085,0.1296863488321212,0.21091072025036786,NS
ENSG00000057593.14,F7,63,62,69,68,63,56,64,62,60.10745087003809,0.16497964869392645,0.14833175557885972,0.12975750245809528,0.2110004741568089,NS
ENSG00000186787.10,SPIN2B,217.025,176.118,191.532,157.283,239.156,259.334,231.789,207.589,217.91696130002205,-0.1257843552446027,0.09748185787948885,0.12977151116725677,0.2110004741568089,NS
ENSG00000158856.19,DMTN,1840,1658.001,1698,1758,1948.001,1922.997,1814.999,1775.002,2178.23662152154,0.067291752516803,0.04875399735609473,0.12992604991158366,0.2112029623259654,NS
ENSG00000169679.15,BUB1,110,73,127,134,183,161,169,104,122.99702629564997,-0.17081682851446206,0.1593600749782772,0.12992316098741397,0.2112029623259654,NS
ENSG00000196739.15,COL27A1,296,206.001,301,284,302,237.001,295,258,288.36388822223665,0.12624059678981223,0.0980110331999142,0.12997301923471796,0.21125492239732097,NS
ENSG00000182704.8,TSKU,214,187,220,215,288,255.001,286,216,254.8379597648327,-0.11633980492879761,0.08844633461068195,0.13009586516248095,0.21143018418822224,NS
ENSG00000121680.16,PEX16,322.999,279,338.999,306,379,394,385,370,361.2720128780665,-0.10100713206786763,0.07494442145526528,0.13015616378162062,0.2115037661451335,NS
ENSG00000145555.15,MYO10,838,632.001,869,891.001,1089,1022,1041.001,792.001,865.9732496062629,-0.09638696361451281,0.07112520542046434,0.13018702763596365,0.2115295051456125,NS
ENSG00000197562.10,RAB40C,797.001,695,721,756.999,953,855,858,923,852.2491687570425,-0.08773494362200406,0.06421171524464585,0.1302459267272236,0.21160078495183257,NS
ENSG00000134987.13,WDR36,541,442,501,486,516,596.001,521,433,524.0786306295859,0.09320910022798098,0.06856499961997242,0.13027253902977476,0.21161960043846764,NS
ENSG00000123545.6,NDUFAF4,633,520,570,590,643.966,643,621,543,616.8307157225535,0.08147440999785012,0.0593813600865508,0.13033398840583796,0.21169499570440617,NS
ENSG00000183891.6,TTC32,94,98,72,75,126,129,92,108,100.99106602976192,-0.15731256161885868,0.13628556462064154,0.13038519047764757,0.21175373131097014,NS
ENSG00000112667.13,DNPH1,252,256.001,247,269,336.001,341.999,331,266,298.4945513238595,-0.11147248499385234,0.08408361392581233,0.13040936179757595,0.21176855879447193,NS
ENSG00000136826.15,KLF4,20,21,27,21,47,32.999,27,29,28.80400471454593,-0.18828434272971123,0.20864292711345797,0.13044117586201065,0.21179579229169046,NS
ENSG00000103423.14,DNAJA3,710,643,720,748,878,881,858.001,760,857.8265174260033,-0.07457301993310052,0.054208407472615225,0.13056521585912603,0.21196989353933052,NS
ENSG00000169599.13,NFU1,499,443,477,466.001,486.001,535,506,456.999,507.9538861608538,0.08880998419997548,0.06511949526636263,0.13057851315197197,0.21196989353933052,NS
ENSG00000169660.17,HEXD,293,254.999,265.001,311.002,287.001,291.001,289.001,284.999,281.0805675114906,0.11263122071699126,0.08518913143234358,0.13063012329711543,0.21202821280351727,NS
ENSG00000188763.5,FZD9,105,92,122,122,111,106,108,105,117.96176494051315,0.14608954094844423,0.12078546339443265,0.13064455899357286,0.21202821280351727,NS
ENSG00000164465.19,DCBLD1,198,200,181,200,183,215,214,169,204.2107715461653,0.13224269966442403,0.10453766400317764,0.13066442688307758,0.2120360149938738,NS
ENSG00000182446.15,NPLOC4,1412,1207.001,1264,1339,1473.001,1401,1493,1239,1460.5515720011565,0.06708724219478673,0.048712669739235076,0.1307340384339473,0.21210667558895216,NS
ENSG00000241945.8,PWP2,35.794,11.477,20.628,28.83,38.683,44.977,37.069,27.65,31.717156780253333,-0.18952810983515048,0.21563405477018818,0.13073810148170514,0.21210667558895216,NS
ENSG00000142149.9,HUNK,829,750,780,853,1015,926,992,912,882.4407546359436,-0.07523762727259493,0.054740668882053214,0.13080115544108112,0.21218452211717723,NS
ENSG00000128524.5,ATP6V1F,1922,1687,1969,1905,2042,2431,2300,2157,2151.261582420384,-0.0736986653919467,0.053598331780890116,0.130842899405005,0.2122033384083706,NS
ENSG00000235106.10,BRD3OS,745,643,706.001,758,880.999,872,860,792.001,832.9310801090496,-0.07246782051397546,0.052682361675102325,0.13083278831016806,0.2122033384083706,NS
ENSG00000147588.7,PMP2,116,90,129,146,181,157,141,148,130.99159307642995,-0.1461416146627801,0.121007268213968,0.13095582134740075,0.21236201436881535,NS
ENSG00000128346.11,C22orf23,29,34,30,18,44,40,34.999,45.001,37.145004627992414,-0.18393152996960216,0.19336045376781813,0.13100148084976923,0.21241159148726257,NS
ENSG00000147862.18,NFIB,436,302,524.001,483.999,580,527.999,632,458,471.97341218439385,-0.12509686884774332,0.0972170515872385,0.13104769004074485,0.21246204837444113,NS
ENSG00000114923.17,SLC4A3,2058.001,1755,1807,1886.999,2304,2220,2157.001,2206,2195.6639026924913,-0.06368675395894272,0.04628793460234152,0.1310810007463663,0.2124915842841786,NS
ENSG00000095752.7,IL11,35,44,40,27,31,36,34,28,49.647816847414504,0.18094799753108073,0.18458166822932834,0.13116654765092442,0.21258130820506102,NS
ENSG00000119943.13,PYROXD2,49.431,44.504,59.522,55.943,46.203,38.625,68.714,33.658,50.04740616131241,0.17762732883917595,0.1757909849958617,0.13116160527035906,0.21258130820506102,NS
ENSG00000078687.18,TNRC6C,1857,1631.999,1744.001,1774,2089,1962.001,1875.999,1637.999,1945.0899581478436,0.06145836810391772,0.04469920831436513,0.13123415021774837,0.21264191517040848,NS
ENSG00000117115.13,PADI2,21,35,36,36,49,49,46,43,38.086595570810935,-0.18136483341958454,0.1858585971066516,0.13122543281912544,0.21264191517040848,NS
ENSG00000146143.19,PRIM2,90.894,55,83.986,80.948,113,119.979,97,84.613,90.66158637241948,-0.1569495092598993,0.13629600092609817,0.1312643832736637,0.21266642717030046,NS
ENSG00000147571.5,CRH,1096,918,887,903,1065,1196,1168,1218,1190.9646936827532,-0.10008007562618887,0.07442800732135614,0.13131513821937077,0.21272417799913945,NS
ENSG00000143819.13,EPHX1,402,388.001,465,422,478,542,532,498,499.5048273671447,-0.09813051919312234,0.07281395217299738,0.13136761222295615,0.21278470001000915,NS
ENSG00000129480.14,DTD2,375.358,369.87,367.345,365.47,367.777,357.558,389.934,399.072,382.38594488429146,0.11210705871873146,0.08494710357667969,0.1314923700105927,0.21283985713717343,NS
ENSG00000137275.16,RIPK1,408,340.001,404.999,370,416.006,375.998,390.65,400.003,396.020533022938,0.09921784593831569,0.0737440600190855,0.13148339753624774,0.21283985713717343,NS
ENSG00000143375.15,CGN,215,212.001,182,173,250.999,272.999,238.999,229,231.59405968990174,-0.12646636135399122,0.0987498746091693,0.1314648226129571,0.21283985713717343,NS
ENSG00000163359.17,COL6A3,56,49,84.001,72,98.001,121,62,88.001,73.46190649138694,-0.1756881783235858,0.17149602932297095,0.13148552886430326,0.21283985713717343,NS
ENSG00000165259.14,HDX,169,114,160,153,191,223,190.999,157.001,174.64968716185484,-0.13429232331663388,0.10707538326408786,0.1314186256544991,0.21283985713717343,NS
ENSG00000170412.18,GPRC5C,44.999,51.001,61.001,87,56,43,62.001,58,63.07740893686031,0.175988553788501,0.17219133765777356,0.1314743960236535,0.21283985713717343,NS
ENSG00000172845.18,SP3,986,793,1040.999,885.998,1077.176,1019,1026,792,975.0531098855317,0.08615706117994093,0.06325276280778667,0.1317634364192476,0.21325410062611644,NS
ENSG00000112782.19,CLIC5,53,44,50,57,43,51,47,45,48.02202500420144,0.1718699442437749,0.16348851456136015,0.13195109480491973,0.21353327169637526,NS
ENSG00000188674.11,C2orf80,331,321.001,345,290.999,386,453.001,403,357,355.02456912738523,-0.10993436770482985,0.08313522703094925,0.1320447024486615,0.21366019604352435,NS
ENSG00000111639.8,MRPL51,823.999,652,823.999,785.001,816,893,867,698.999,822.005282436729,0.07884673495046064,0.05767240526544163,0.13212878913374998,0.21377168722294482,NS
ENSG00000019549.13,SNAI2,35,39,34.001,31,23,29,38,30,40.37902047759349,0.1837822803212455,0.19494003076675878,0.13217418526387512,0.21382056237275626,NS
ENSG00000255154.9,HTD2,94.412,151.516,103.467,213.198,186.79,216.641,233.674,230.477,186.2553208512386,-0.1881753831736603,0.21365081633175706,0.13245950352111163,0.2142575080507503,NS
ENSG00000115364.14,MRPL19,601,472,616,528.001,726.999,703.999,704,562,659.1718997919406,-0.09225570296251118,0.06826177557475528,0.13260169009395906,0.21443822591693656,NS
ENSG00000182544.9,MFSD5,263,264,271,275,352,333,330,311,324.0524176683342,-0.10647995951892904,0.080215352848468785,0.13260011297735846,0.21443822591693656,NS
ENSG00000143028.9,SYPL2,10,7,12,12,18,20,18,13,14.254134945277412,-0.19064961532909877,0.24821623846036467,0.13279822998765323,0.2147313977255277,NS
ENSG00000153201.17,RANBP2,3085.639,2540.276,2799.665,2815.33,3314.923,3152.106,3116.71,2653.878,3053.238265078165,0.04946346182410892,0.03635466265708816,0.13303869877886323,0.21509552596550477,NS
ENSG00000159733.14,ZFYVE28,144,135,123,132,122.999,122,121.999,154,139.75981393453637,0.14439699234211262,0.11982025740418413,0.13308630525741,0.21512867780310974,NS
ENSG00000172534.14,HCFC1,1999.999,1656,1850,1990.999,2121,2002,2105,1863,2012.5067876208198,0.058701830548096016,0.042934698199172755,0.1330897637378426,0.21512867780310974,NS
ENSG00000167112.10,TRUB2,702,546,580,587.999,652.001,675,618,604,650.5201163569884,0.08454937791104514,0.06225889186199377,0.13324323210397576,0.2153520221320026,NS
ENSG00000105605.8,CACNG7,2097.613,1835,2110,2153,2353,2262.001,2232,2059,2180.6793824023366,0.0507231434184216,0.037266305262599664,0.13326597204078422,0.21536405192403593,NS
ENSG00000166454.10,ATMIN,1732,1449,1703,1599,2014.999,1966,1907.999,1730,1864.2690134310749,-0.05287788911281047,0.0387974574237143,0.13330503295922713,0.21540245139825076,NS
ENSG00000106305.10,AIMP2,303,286.001,315,322,285,344,341.999,291,320.61482819861993,0.10987935173401389,0.08344173862246075,0.13340905529195535,0.21553589122432384,NS
ENSG00000131981.16,LGALS3,48,46.999,44,44,70,71,63,49,60.514054223519175,-0.16723453771547217,0.1554928635627445,0.1334182322622333,0.21553589122432384,NS
ENSG00000183856.11,IQGAP3,103,59,109,113,171,115,160,95,106.32722933882559,-0.17387785344429654,0.1696631317191363,0.1335995217264146,0.21580400027377136,NS
ENSG00000185988.15,PLK5,95.998,81.001,85,86,65,74,93.001,95,81.13910042002232,0.16034839042245846,0.14331539714643707,0.13362464211938554,0.21580599810025533,NS
ENSG00000196367.15,TRRAP,2341.999,1847,2032,2232,2486,2259,2305,2016.999,2189.6755444392393,0.06668136760674785,0.04879906960173844,0.13363141497535522,0.21580599810025533,NS
ENSG00000078814.19,MYH7B,27,23,17,16,18,12,22,13,17.535925755515535,0.1901730478583962,0.23822963304208358,0.13372912701984135,0.21593902733253198,NS
ENSG00000129235.11,TXNDC17,570,524.001,596,576,605.001,604.001,632.001,557.999,622.7104411312755,0.08227706934463282,0.060579116251612976,0.13376269567516344,0.21594837285788251,NS
ENSG00000184305.16,CCSER1,384.132,395,372,350,458,506.999,442.998,458,422.82521027336696,-0.11119669333412142,0.08472910836335323,0.13376559128443735,0.21594837285788251,NS
ENSG00000116213.16,WRAP73,297.001,243.001,264,287,298,302.001,254.999,266,274.7686754133189,0.11058624576977953,0.08419463691497295,0.13384278524720736,0.21604821984584183,NS
ENSG00000107833.11,NPM3,213,170,214,181,269,240.001,260,208,226.2463534941877,-0.12035789337053544,0.09345473090214736,0.13400780672527549,0.21628979833602585,NS
ENSG00000114767.7,RRP9,239,193,264,235,285,310,270,293,282.0207142430193,-0.115340595046079,0.08863870445069395,0.13402926518781122,0.2162996360132043,NS
ENSG00000198821.12,CD247,22.999,17,20,22,21.001,13,17,15,19.1045992608194,0.18906920002405442,0.22619747005477844,0.13418105096149713,0.2165197726632571,NS
ENSG00000117174.11,ZNHIT6,621,470,591,588,663,603,585,543,589.7087465443453,0.08499519135546711,0.0628163220020527,0.13441862003597183,0.21687826627165338,NS
ENSG00000169122.12,FAM110B,555,478,515,503.999,635,629,615,594,579.7591242269604,-0.08327097008888369,0.06150273649013333,0.134636491761417,0.2172049005968821,NS
ENSG00000130748.7,TMEM160,616,614,704,581,636,728,675,583,617.6468465933235,0.10013079466314363,0.07523302512614524,0.1347184371032338,0.2172873039267303,NS
ENSG00000197566.10,ZNF624,214,160,162,177,195.001,206,163,149,182.38737950207562,0.13183376221603296,0.10562882519996457,0.13471606588221374,0.2172873039267303,NS
ENSG00000187957.8,DNER,11519.911,10530,10798,11382,13386,13005,13069,12467,12330.810453210208,-0.05114517606596042,0.03772567643837719,0.13489704432160587,0.2175504567014764,NS
ENSG00000270757.1,HSPE1-MOB4,9.822,11.395,33.537,49.403,46.756,71.142,28.684,56.969,37.906725147440426,-0.17847973181946475,0.287359071602716,0.13494062462114656,0.21759581422988458,NS
ENSG00000107338.10,SHB,442.886,388.05,396,380.749,520.086,503,468.83,464.051,462.11127261724744,-0.09221254474825398,0.06871752294822989,0.1350746043301557,0.2177370453817566,NS
ENSG00000128271.22,ADORA2A,40.77,53,52,56.999,79.529,60.602,78,62.936,61.14835457893073,-0.1681520533460136,0.15877624921875877,0.13506243136850957,0.2177370453817566,NS
ENSG00000158402.21,CDC25C,23,18,18,17,38,31,28,20.999,21.334260693192455,-0.18721108025413752,0.21651410139306393,0.13507329817738975,0.2177370453817566,NS
ENSG00000099625.14,CBARP,1617.001,1469,1535,1516.001,1733,1638,1730.999,1533.999,1728.9667336468144,0.05800151674787735,0.042674405866761425,0.13524236390751931,0.21798251190085455,NS
ENSG00000167113.11,COQ4,681.999,642,716,603.999,874,803.001,738,805,748.9877539895671,-0.09370741001229256,0.07001195418465686,0.13542289371359284,0.21824850281520988,NS
ENSG00000130332.15,LSM7,756,693.001,840,770.001,953,978,933.999,801,847.8847179012236,-0.07511450150060918,0.05535681312977657,0.13546877934429677,0.2182825381520819,NS
ENSG00000164109.14,MAD2L1,153.999,84,153,169.999,193,184.001,212,150,155.64866131484652,-0.15151394603231064,0.13076424798227274,0.1354750208376228,0.2182825381520819,NS
ENSG00000174776.12,WDR49,22,16,32.001,28,43,33.855,48,21.999,38.2861875000829,-0.18372589763526795,0.2014481135981977,0.13563312261170793,0.21851227065456413,NS
ENSG00000165458.15,INPPL1,596.998,439.999,544,555,737,656,673.999,543.999,652.3782848313857,-0.09728438771145259,0.07309208090285399,0.13592836107514072,0.2189628599058245,NS
ENSG00000179271.3,GADD45GIP1,672,665,716,673,669,795,762,650,756.3132088281828,0.08748250197198063,0.06508550753492155,0.13605632564727205,0.21914392046538644,NS
ENSG00000151773.13,CCDC122,63,51.001,57,53.999,41.999,53,61.001,52,59.40961109393752,0.16615580666129376,0.15572121485805335,0.136082983757885,0.21916178544123346,NS
ENSG00000168453.16,HR,81,78,66,84.001,78,63,81,69,68.03586308254586,0.16111333371822426,0.14647512105247465,0.1361626369242327,0.2192649851602736,NS
ENSG00000001630.18,CYP51A1,3640.13,3294.936,3417.028,3622.239,4139.702,4232.129,4104.984,3941.573,3929.3972557386733,-0.05258130027503738,0.03888629748018202,0.13625808056428165,0.2193935860320816,NS
ENSG00000006837.12,CDKL3,63.914,51.018,52.865,30.825,77.728,60.342,68.887,75.622,60.15295076488151,-0.17533603756159466,0.1764575879637421,0.13636475229792128,0.21954023414550414,NS
ENSG00000156928.5,MALSU1,256,225,216.999,242.999,228,259,246,230.001,249.54456030881286,0.11403164650252436,0.08817178135730815,0.13674313076526437,0.2201242325685064,NS
