gene_id,gene_name,A5BKO_1,A5BKO_2,A5BKO_3,Mix_1,Mix_2,Mix_3,baseMean,log2FoldChange,lfcSE,pvalue,padj,sig (padj<=0.05 & |log2FC|>=0.263)
ENSG00000121104.8,FAM117A,962,1342,972.001,3405.999,2699.001,2855,1635.0923766670303,-1.435176535670115,0.07186315049781937,1.1461094796134918e-90,2.88663301206289e-88,Down
ENSG00000146223.16,RPL7L1,7578.989,9416.139,7183.751,4621.712,3609.095,3857.236,6188.720213152101,1.0074552386725393,0.050363076438077296,3.955176168553449e-90,9.740280511090962e-88,Up
ENSG00000164687.11,FABP5,3121.016,3774.231,2983.038,1170.729,980.366,1094.583,2301.2575032185714,1.6050488342978655,0.08076065166988701,6.7024218709993645e-90,1.6147008516177166e-87,Up
ENSG00000096063.16,SRPK1,5280.001,7192.998,4879.999,3466,2651.999,2735,4595.373249327299,0.9696654819927997,0.04872251642148372,3.59073945282441e-89,8.466505237489385e-87,Up
ENSG00000090273.14,NUDC,6372.994,7967.986,5982.987,3673.981,3123.001,3186.997,5129.7659899757355,1.0272710124820252,0.05218425587249878,2.0368843437950937e-87,4.7026567287369223e-85,Up
ENSG00000168268.11,NT5DC2,2432,2994.999,2295,1279.998,1024.001,1053.998,1885.1813689611818,1.2050045091895292,0.061942813801463985,8.081784208377013e-86,1.827802706066001e-83,Up
ENSG00000173621.9,LRFN4,1289,1981,1325,528,438,491,1114.7509811280231,1.6377449587436474,0.08454359264672126,1.3571742273718349e-85,3.0080409575469345e-83,Up
ENSG00000184897.7,H1-10,3754,5885,3351,14944,13197,13659,7161.941936212577,-1.6934340217381207,0.08836028472858831,7.998924532727997e-84,1.7381192484645423e-81,Down
ENSG00000159199.14,ATP5MC1,3196.999,3789,3183.999,1164,1030.999,953.001,2327.325954153643,1.6953919397279746,0.08847762350315977,8.55332671263525e-84,1.8228455121043046e-81,Up
ENSG00000167613.16,LAIR1,715,1057.691,677,2319.891,1826.911,1927,1166.3997503689407,-1.3011010194814878,0.0679706141439411,2.1201153020340443e-83,4.433041090026656e-81,Down
ENSG00000138668.20,HNRNPD,19561.001,26826.213,18416,16736.182,13309.001,13772.002,18781.657971782548,0.5656396600730512,0.029358567891252702,3.754500657824967e-83,7.705069683336348e-81,Up
ENSG00000239264.9,TXNDC5,5273.001,7463.001,4905,3443.001,2752,2863.906,4671.947347518646,0.9539904761958873,0.04973444152348416,5.137290357560189e-83,1.0351173044087639e-80,Up
ENSG00000101445.10,PPP1R16B,770,1115,652,2700,2167,2291,1277.2499701149493,-1.4914953892521892,0.07864596993657025,3.468611662372244e-82,6.864134721858787e-80,Down
ENSG00000121057.13,AKAP1,2054.999,2234,1817,719.999,552,586,1430.1309097932156,1.724369470385926,0.09115628786956056,9.815243040033055e-82,1.9082898836780057e-79,Up
ENSG00000167553.17,TUBA1C,5816.752,8629.086,5741.06,3241.792,2863.96,2855.218,5087.863584441692,1.1552597886626028,0.0610716073564454,3.1770603990126083e-81,6.070376438251332e-79,Up
ENSG00000108828.16,VAT1,1518.001,2569,1549,6266,5323.002,5418,2977.8205078056694,-1.5962078905069854,0.08491273594741998,7.658840548567256e-81,1.4385639145630903e-78,Down
ENSG00000173692.14,PSMD1,3838.001,4357.999,3434,1730.001,1403.001,1427.001,2871.1499286035955,1.3568825779310847,0.07214458732542159,9.76154212197703e-81,1.8029568299291573e-78,Up
ENSG00000141582.15,CBX4,2108,2606,1890,5183,4253,4650.833,2822.9152514744537,-1.078328883174357,0.057288059148436245,2.728316753624799e-80,4.956591190765578e-78,Down
ENSG00000099783.13,HNRNPM,13788.002,19280,13667,10072,8395.001,8516,13118.790087765274,0.7901342891371754,0.04217873095801685,4.766841352166216e-79,8.520344494307421e-77,Up
ENSG00000205476.9,CCDC85C,3527,4547,3256,2069.999,1833,1772.999,2963.3705472312504,0.9936894535349061,0.05337707654277753,1.9469144717911204e-78,3.424715266093523e-76,Up
ENSG00000117395.13,EBNA1BP2,3765,4200.001,3788,1221.001,1058,1061,2692.6823209276845,1.8222269605083283,0.09911510448418412,2.6598754426241948e-77,4.605740571118957e-75,Up
ENSG00000100413.17,POLR3H,1364,1700.001,1282,555.001,516,473.999,1041.1341613838156,1.4854778221215115,0.08092231300131068,3.0564989993437367e-77,5.211095678573429e-75,Up
ENSG00000047315.17,POLR2B,5887,7632.001,5581.998,4388,3553.001,3654.001,5288.96388580755,0.7243887277201584,0.039123413092785594,3.4341787360742056e-77,5.766298295935507e-75,Up
ENSG00000123240.17,OPTN,23,45,21,569,460.001,480.999,178.0084723881719,-4.024532660360805,0.22335652980987908,4.485129459444419e-77,7.418538010382544e-75,Down
ENSG00000134954.14,ETS1,9190,12880,8663.999,21491,16425,16834.001,12476.19953140919,-0.8244702326091261,0.04462550483198483,5.193263705278525e-77,8.463492409102443e-75,Down
ENSG00000132507.18,EIF5A,25634.051,33919.487,24340.296,13912.356,12212.674,12449.697,21418.169516578128,1.1132760569771605,0.060543959530190004,7.7042751325338e-77,1.2373735799817327e-74,Up
ENSG00000116455.14,WDR77,2230.701,2297,2102.443,596.034,492,469,1440.539029574908,2.0994072862571045,0.11443001395349181,1.1466406349095119e-76,1.8152959308667444e-74,Up
ENSG00000276043.5,UHRF1,9928.815,11828.379,9458.325,5313.368,4145.167,4376.73,8125.417729319308,1.1828026202287698,0.06464951300136154,2.9734802639528817e-76,4.641142011989555e-74,Up
ENSG00000174173.7,TRMT10C,1200,1532,1102,501,434,449,922.1065976583991,1.4610044233288495,0.08025289706578509,5.1814091233344206e-76,7.975052208998895e-74,Up
ENSG00000108312.16,UBTF,6023,6854,5769.999,2635.001,2215,2266,4573.842030388601,1.3970705291328467,0.07687103480467916,1.0772585039430412e-75,1.6353669507803812e-73,Up
ENSG00000164134.14,NAA15,3347.001,4549,3056,2220.999,1660,1703.999,2885.7808085923684,0.9698554595753182,0.0531633668951403,2.1470980338216202e-75,3.2154243798393504e-73,Up
ENSG00000109606.13,DHX15,7115,9289,6541,5270,4096.999,4067,6211.153399306394,0.7764559696462828,0.04259664599437313,5.780007298379377e-75,8.540538784085367e-73,Up
ENSG00000116560.12,SFPQ,14876,17713,13472,8964,7187.999,7445,12016.195660504633,0.9722315359030143,0.05377310723460351,4.114217826492349e-74,5.99917920436687e-72,Up
ENSG00000125912.11,NCLN,3424,3980,2908,1596.001,1344,1429.653,2522.4872812494173,1.2365603104676874,0.06868283175149732,4.615539783779556e-74,6.64278076413572e-72,Up
ENSG00000087087.20,SRRT,9189.001,10003.999,8416.002,3743.001,3115.003,3278,6737.688916044023,1.453453832547004,0.08128861772255071,1.884373427837997e-73,2.6772597855513695e-71,Up
ENSG00000162613.18,FUBP1,5189,6287.002,4783,3127,2443.001,2595.002,4244.517526891962,1.000212394154039,0.05573757437206732,4.192601807403895e-73,5.8813181303354384e-71,Up
ENSG00000213585.11,VDAC1,5923.949,7469.928,5776.968,3797.961,3154.977,3168.993,4981.693616401786,0.9265543476850613,0.051676271963778886,7.493728826284139e-73,1.0380687856610104e-70,Up
ENSG00000112578.10,BYSL,1334,1880.999,1316,636,547,602,1140.9142051541342,1.330041796186969,0.07474924581549032,1.326591531156866e-72,1.8149737467012824e-70,Up
ENSG00000124193.16,SRSF6,6171.891,7129.927,5846.933,3112.972,2534.918,2547.942,4733.070168705122,1.2329274697083006,0.06957254638451334,7.41180866224617e-72,1.0016788243294154e-69,Up
ENSG00000167986.15,DDB1,9751,11907.999,8726.999,6537.998,5419.003,5519.001,8104.2525897545775,0.802387477702238,0.045304435480805934,5.91365671445214e-71,7.895800446934773e-69,Up
ENSG00000136527.19,TRA2B,7123,8772.001,6798,4416,3600.001,3665,5905.696018532625,0.9643073693667312,0.054575264790785845,6.739415625210387e-71,8.891214756973988e-69,Up
ENSG00000176022.7,B3GALT6,1032,1409,1014,499,400,429,849.1624651264922,1.3706600746055222,0.07836327214150851,2.3922610592046675e-70,3.1189455362477793e-68,Up
ENSG00000135046.14,ANXA1,2115,3419.001,2139,1005,785.999,805,1897.9473702936966,1.5395953962593856,0.08864507377241351,1.4248172151332168e-69,1.8360260904774776e-67,Up
ENSG00000166349.11,RAG1,2501,4573.473,2429,876.723,633,657,2414.817397485539,2.087702552003941,0.11980778207895468,1.6652228861746314e-69,2.1211494281134788e-67,Up
ENSG00000179409.11,GEMIN4,2060,2350,1882.999,909.999,695.999,761,1481.0111669937153,1.4158762313210205,0.08167097610260994,3.0886317219790067e-69,3.889570084428563e-67,Up
ENSG00000131389.18,SLC6A6,1736.999,2050.999,1552,754.999,624,637,1309.1751166194485,1.4034281030317766,0.080979841926711,3.543044340159961e-69,4.411687345803673e-67,Up
ENSG00000186603.7,HPDL,598,688,578,127,128,110,418.51923691686994,2.335565281241264,0.1343881210550104,4.389579540803479e-69,5.405035607909351e-67,Up
ENSG00000130487.9,KLHDC7B,15,31,13,551,416,458,162.8860067559307,-4.516929223502862,0.26534215837443037,9.117926585225672e-69,1.1103831034886912e-66,Down
ENSG00000143167.12,GPA33,206,258,162,858,715,761,379.0864192682825,-1.8786978779331782,0.10873311447296484,1.241747429960333e-68,1.4957657629152622e-66,Down
ENSG00000132768.14,DPH2,1803.002,1824.999,1596.999,506.001,405,409.999,1145.8561371261258,1.9902357048331643,0.11575942430795036,7.49845581226805e-68,8.935256700167153e-66,Up
ENSG00000188191.16,PRKAR1B,932,1065,823,301.001,277.001,266,658.4273142955738,1.7331177129929285,0.10110554834061454,8.688625958923711e-68,1.024333541242474e-65,Up
ENSG00000161267.12,BDH1,2142,2785,1878.001,1203,1012.999,1067,1748.3200775042162,1.043301881240421,0.060618325180003596,1.4404189487631738e-67,1.6802866094940517e-65,Up
ENSG00000079332.16,SAR1A,3344,4280,3264,2130.001,1801,1825,2835.281711966427,0.921376710960882,0.053764721387050476,8.696939197570864e-67,1.0039529186195867e-64,Up
ENSG00000110104.13,CCDC86,2210,1921,2094,349,315,281,1216.1918205517732,2.716527456455321,0.1602870984321836,2.775280734546972e-66,3.170686711365932e-64,Up
ENSG00000149150.9,SLC43A1,364.999,617.001,310,1958,1602.999,1638.999,831.9877528228668,-2.00761806129616,0.11840107874154832,4.5182869364148046e-66,5.1093526356478435e-64,Down
ENSG00000168924.15,LETM1,3777,4639,3688,2183,1721,1870,3120.7134052297843,1.0734201445751865,0.06314087732287488,4.637527625888093e-66,5.191220318191096e-64,Up
ENSG00000114503.11,NCBP2,3579.999,4547,3534,2242,1774,1895.999,3035.898067581524,0.9844165833534892,0.05817591051712275,2.674779359049559e-65,2.964190485698721e-63,Up
ENSG00000116016.14,EPAS1,20,11,15,562,410,437,154.22185643492497,-4.80340858487699,0.2902180943179955,9.255947672516023e-65,1.0155882386814115e-62,Down
ENSG00000134375.11,TIMM17A,2691,3012.999,2610,1041.001,884.999,860.001,1941.461651412005,1.5827777784871826,0.09470865345462673,1.0502433486235515e-64,1.141058508769235e-62,Up
ENSG00000189306.11,RRP7A,2934.476,3558.212,2793.389,1517.863,1263.381,1392.03,2303.523828681281,1.154033903571307,0.06897953975023503,3.0254758189036366e-64,3.2551769927271943e-62,Up
ENSG00000143641.10,GALNT2,5589,7342.001,5410,4182,3497,3580.001,5014.711495111462,0.7061638274148386,0.042005536470238865,4.7419657721601306e-64,5.0529292968344776e-62,Up
ENSG00000134698.11,AGO4,209,283,161,1049,804,764,415.2902179349479,-1.9784789446120798,0.11866350520027741,4.939280919513611e-64,5.213058204766651e-62,Down
ENSG00000110172.12,CHORDC1,2716.998,3000,2500.998,1182.999,868.996,878.985,1972.2554948122577,1.498574611493496,0.0909087916435873,4.921959303675855e-63,5.1457691512580964e-61,Up
ENSG00000178252.19,WDR6,5902.001,7613.999,5160,4054.999,3404,3530,5101.125438003839,0.7614878148184999,0.04572135356451088,5.466629412928102e-63,5.661793191969087e-61,Up
ENSG00000006744.19,ELAC2,3370.999,3901,3096.001,1711.999,1405.001,1509.999,2523.11556377809,1.1674014437936693,0.07054310275765857,5.844845665246185e-63,5.997461079838724e-61,Up
ENSG00000179912.21,R3HDM2,858,1261.001,737.001,3019.999,2207.001,2296.999,1418.0168247292431,-1.384989126396116,0.08406291136603085,7.486606206533851e-63,7.611611924844784e-61,Down
ENSG00000162413.17,KLHL21,1290,1464,1189,516.001,423,459,929.493742211598,1.4958094928962244,0.09100194058314105,1.0790245853408402e-62,1.0870682231588357e-60,Up
ENSG00000132510.11,KDM6B,898,1624,822.001,4983,3730.001,3943,2095.045820066375,-1.9207101558611506,0.1169687681786032,2.7544302566706223e-62,2.749963613011156e-60,Down
ENSG00000167085.14,PHB1,8995.998,10764.999,8762.001,4406.997,3827.995,4040.998,7050.30290081504,1.2166066657171788,0.0743386624805708,9.41712694038038e-62,9.235451394096936e-60,Up
ENSG00000167323.13,STIM1,4091.872,5197.307,3858.452,8397.993,6757.874,7321.859,5068.874231134227,-0.7601316347092548,0.046111635992549395,9.333885058127882e-62,9.235451394096936e-60,Down
ENSG00000110108.10,TMEM109,2693,3225,2681,1370,1147,1174,2105.7465292819893,1.2239568753935257,0.0751762554114611,3.631685784870968e-61,3.530380865608778e-59,Up
ENSG00000188177.15,ZC3H6,185,238,132,1134,770.001,777,403.22545426909954,-2.2330698951987014,0.13742304254714605,8.238827773695821e-61,7.939364294617137e-59,Down
ENSG00000160803.8,UBQLN4,1982.711,2535.688,1866.933,1233.862,1006.465,1000.929,1658.3851028834606,0.9782754793783976,0.060051675373213056,1.0092349392856762e-60,9.641673790658502e-59,Up
ENSG00000100462.16,PRMT5,4880.998,5926.999,4605.999,2812.001,2463.001,2325,3961.727686269891,1.0221857278752573,0.06286771600181534,1.384479975857779e-60,1.3002378891911785e-58,Up
ENSG00000168496.4,FEN1,3715,5345,3413,2342.996,2023,2011,3298.6393459877045,0.9524011157728858,0.058508667438845786,1.3833944773464165e-60,1.3002378891911785e-58,Up
ENSG00000177700.6,POLR2L,1847,2227,1683,744,657,641,1346.849017673634,1.4870923144273955,0.0923968274231276,2.937647743981054e-60,2.735715319226726e-58,Up
ENSG00000173812.11,EIF1,9061,13284,8639,21602.999,17588,18647.991,12728.544213210324,-0.8983116204194707,0.055327559453713225,3.3893837628526564e-60,3.130095904994428e-58,Down
ENSG00000048162.22,NOP16,938,873,918,128,130,107,544.225404565578,2.8776437007533744,0.17961151834818923,5.69052304848274e-60,5.211766646552539e-58,Up
ENSG00000137124.8,ALDH1B1,1128,1333,976,513,432,434,836.9559047696879,1.3115789642089097,0.08220853605977904,4.808210110583231e-59,4.3675888889740466e-57,Up
ENSG00000180198.17,RCC1,6164.47,7228.68,5813.841,3318.158,2683.009,2943.332,4749.146629166125,1.1074223204369205,0.06923624247464602,6.680978949607316e-59,6.019399082890104e-57,Up
ENSG00000187735.16,TCEA1,3680.874,4322.904,3538.609,9142.091,7339.118,7617.198,4879.541091103397,-1.0325477479053147,0.06451183045764765,8.037078276486277e-59,7.182814633872655e-57,Down
ENSG00000020633.19,RUNX3,382,465,397,1472.999,1218,1154,653.1893615049538,-1.5912371522537472,0.10043137722984004,1.5227400115398922e-58,1.350000384630807e-56,Down
ENSG00000124571.18,XPO5,3443,4672,3097.002,2266.001,1817.001,1866.001,2960.3621349720397,0.9072682173418266,0.05677450287282996,2.0554001362938415e-58,1.8077733579689167e-56,Up
ENSG00000053372.5,MRTO4,3207,3112,3031,745,641,743,1969.9593931561653,2.1348842082162274,0.1343322969363499,2.3600392069402515e-58,2.0593664953788873e-56,Up
ENSG00000123136.15,DDX39A,6527.998,7854,6096,3446.002,3130.999,3141.001,5210.6697735389525,1.0727288497449794,0.06743790655389044,3.2305616113710056e-58,2.7969596700948034e-56,Up
ENSG00000101361.17,NOP56,10844.999,10203,10037,3077,2655.996,2678.001,6918.14096385283,1.8970544824498148,0.12002764958527588,5.3678398261851825e-58,4.611348911146062e-56,Up
ENSG00000005100.13,DHX33,1923.001,1962,1896,595,407.999,439.999,1287.0271862841814,2.017576409001596,0.12757665456352088,6.448575137920068e-58,5.497162282956169e-56,Up
ENSG00000185340.16,GAS2L1,2025,2668.001,1822,1206,1071,1057,1708.0456035374807,0.957372354059673,0.06028871151378377,8.366610687505302e-58,7.077769438086546e-56,Up
ENSG00000165119.22,HNRNPK,24199.913,32762.774,23265.948,21240.87,17530.916,17951.463,22896.444578311042,0.5017853195598548,0.03141364355721301,8.730877920325372e-58,7.329968872200437e-56,Up
ENSG00000120705.13,ETF1,5044.998,5595.999,4707.001,2465,1999.999,2065.999,3746.485072705529,1.2407865493738772,0.07871678122989346,1.4017669104137157e-57,1.1679985640003607e-55,Up
ENSG00000063241.8,ISOC2,1472.999,1824,1413,751,629,681.001,1148.7178879529886,1.188790961227832,0.075369494120292,1.5379389229670313e-57,1.2718984436060178e-55,Up
ENSG00000100304.13,TTLL12,4651,4417,4111.921,1353,1169,1167,2922.2267895987025,1.84515706772449,0.1173414096135978,1.6435859708379796e-57,1.3492014613945548e-55,Up
ENSG00000166181.13,API5,3858.986,5322.993,3722,3052,2417.986,2428,3517.992585914157,0.7082902865843759,0.04457230868003069,1.709391891229356e-57,1.3929030101914503e-55,Up
ENSG00000029363.17,BCLAF1,4769.745,6059.726,4392.884,2688,1944.767,1957.936,3937.344319986838,1.2093338350318632,0.07687029007419399,2.645614485716815e-57,2.1400510752345796e-55,Up
ENSG00000265354.4,TIMM23,2264.038,2498.209,2129.002,902.748,733.624,790.058,1658.9833121962429,1.5089831628834465,0.09633975728042239,2.7701161220101074e-57,2.224523685805508e-55,Up
ENSG00000082641.16,NFE2L1,2622,3755,2431,5793.999,4578.998,4888.001,3500.8396943811154,-0.7889527016323238,0.04983177484452684,3.334112702465524e-57,2.658175321490859e-55,Down
ENSG00000166166.13,TRMT61A,1419,1280,1291,234,221,226,813.6634253264142,2.536253721636953,0.16201478381858095,7.891899817790739e-57,6.247002412911213e-55,Up
ENSG00000140263.15,SORD,2488.006,2960.728,2207.42,1414.545,1156.774,1229.93,1956.2833847686338,1.0102827860496644,0.06426123262126407,8.193290781423076e-57,6.439577903526988e-55,Up
ENSG00000166025.18,AMOTL1,29,43,29,390,317,302,129.21560598098327,-3.2362716024398135,0.21054749525355243,1.7274707901483576e-56,1.348157133550993e-54,Down
ENSG00000136444.10,RSAD1,1772.999,2126,1713,953.001,768.001,811.001,1392.2573741910446,1.1508057939947822,0.07386528807208066,3.8763181603427093e-56,3.004011038665588e-54,Up
ENSG00000119705.10,SLIRP,1334,1641,1340.999,580,429.001,429.999,1010.5589054185929,1.5862507703399884,0.10240644694158972,4.006901537384809e-56,3.0836446414790594e-54,Up
ENSG00000141522.12,ARHGDIA,7747.999,9355.001,7346.001,4934.001,4003.001,4287,6261.56107328206,0.8928470501707902,0.05716070152713464,6.584418066199555e-56,5.032311793767136e-54,Up
ENSG00000224877.4,NDUFAF8,911,1116.001,868.999,340,306.001,332,666.8073886566679,1.5539939062780423,0.10098325753034099,1.9300661071238733e-55,1.4649994930922442e-53,Up
ENSG00000134815.19,DHX34,857.001,1139.999,830,453.999,369,356,712.3632437912374,1.2534574649986894,0.08130705510674474,2.9856332930612833e-55,2.250801915218037e-53,Up
ENSG00000167114.13,SLC27A4,911,1307,973,399,368,387,765.3978191974372,1.4484225609661359,0.09425507169700882,3.113036028446888e-55,2.3309908964357034e-53,Up
ENSG00000077150.21,NFKB2,533.999,929.999,488.999,2566.999,2239.001,2370,1196.7231400387798,-1.8800724565054776,0.12213392610969313,3.201506534106862e-55,2.3811473430182715e-53,Down
ENSG00000135829.17,DHX9,9345,10158,8570.999,4445.999,3688.999,3539,6853.79885699548,1.27452978059818,0.08273946182451425,3.2712184304352415e-55,2.416776176405556e-53,Up
ENSG00000033050.9,ABCF2,1805.078,2122.784,1769.521,808.531,712.116,635.265,1350.804754530104,1.4022316532889472,0.09135046248729807,4.585950915422724e-55,3.3656627844181873e-53,Up
ENSG00000113263.14,ITK,2638,4252,2542,7859,6346.001,6592,4269.33298149602,-1.1405188512995388,0.07394812499650084,4.6652403924594674e-55,3.4013285545549884e-53,Down
ENSG00000108179.14,PPIF,3471,3660.001,3355,1229.001,1052,1070,2395.4151280660753,1.6515229008543415,0.10778448188866274,5.582703583546631e-55,4.043628830906129e-53,Up
ENSG00000179431.7,FJX1,406,449,411,71,45,53,258.5037299999148,2.870976871865145,0.18854458065573507,1.507287627236323e-54,1.0846598366904502e-52,Up
ENSG00000110958.16,PTGES3,9652.984,12861.91,9525.99,6628.987,5695.99,5843.999,8446.863358139028,0.8161972430268886,0.05288391561767635,1.5829765984518206e-54,1.1317772041318115e-52,Up
ENSG00000172893.18,DHCR7,3109.001,3910.999,2976,1967.998,1729,1699,2643.886038993834,0.8892333102793396,0.05793429427631169,4.506407989798545e-54,3.201282906599197e-52,Up
ENSG00000130164.15,LDLR,2790.001,3804.992,2569,2089,1597.001,1639,2532.6381971236715,0.7813000507268916,0.05084665104057435,5.094686286319004e-54,3.59613461305651e-52,Up
ENSG00000156171.15,DRAM2,703.001,957,645,1973.001,1448.001,1578,1004.1396987882201,-1.0981029403086198,0.07195521051756124,7.004795929403072e-54,4.913110663901572e-52,Down
ENSG00000197451.12,HNRNPAB,5755.998,6282,5375,2775.995,2119.001,2285.001,4289.6214499090775,1.2887180730622287,0.08488095293945946,9.213121689127304e-54,6.42137198483703e-52,Up
ENSG00000108592.17,FTSJ3,3651.999,4232.001,3417,1955.999,1619.002,1622,2844.6604768667976,1.1251286175304054,0.07389203908021576,1.0366529414322496e-53,7.18011743559512e-52,Up
ENSG00000168159.15,RNF187,3620,5514,3320,9619,8368,8675,5449.857292280029,-1.100689042724571,0.07225228052682155,1.0450652790278776e-53,7.193424485830396e-52,Down
ENSG00000125454.12,SLC25A19,630,676.002,588.999,186.998,141.999,155.001,419.695541051485,1.966066313618664,0.12953461664212496,1.1173211734303106e-53,7.643304471576976e-52,Up
ENSG00000198763.3,MT-ND2,44288.598,56795.146,45983.601,29102.418,22192.049,24164.502,38920.61571548456,0.9709565789779792,0.06360079037498868,1.1545445395922899e-53,7.849486250160587e-52,Up
ENSG00000100567.13,PSMA3,2368,3132.999,2353,1454,1268.998,1267,2033.0811567597675,0.9726026516397822,0.06371444885692153,1.171311070050141e-53,7.914920291643698e-52,Up
ENSG00000004478.8,FKBP4,15288.999,14137.998,14342.001,4436,3715,3879,9622.270614837857,1.8761996318642373,0.12421417464535153,2.6333467724856275e-53,1.7686514504658013e-51,Up
ENSG00000142507.10,PSMB6,2588.999,3905,2482.001,1418.999,1189,1291.999,2275.8829096377012,1.178219045221269,0.078167796806409,8.259434273934186e-53,5.513918712273413e-51,Up
ENSG00000265972.6,TXNIP,1487.999,2834,1457,7424,6081,6206.999,3378.7977797573794,-1.7765819910070897,0.1183754727956903,8.571174845645365e-53,5.687770038289936e-51,Down
ENSG00000227057.10,WDR46,2119,2767.002,2001.999,1278,1127.001,1074.999,1786.0588988087104,0.978831004018645,0.06477728563378911,1.1998279070257205e-52,7.914579086701806e-51,Up
ENSG00000173757.11,STAT5B,3559.316,4362.108,3031.983,7494.822,5958.204,6092.522,4314.898268813501,-0.820175567956585,0.05416070622400925,1.3474725614704302e-52,8.835911790659945e-51,Down
ENSG00000183751.16,TBL3,1845,2396,1720.001,1126.999,889,1025,1522.8688329700346,0.9663767406284176,0.06398312691647477,1.4090831772495899e-52,9.185564570752915e-51,Up
ENSG00000072274.14,TFRC,13314,26344.034,12948.002,5129.998,4141,4053.999,13652.792797970826,1.9175802601047138,0.1279791480430543,1.845054188403247e-52,1.188772704411906e-50,Up
ENSG00000103356.18,EARS2,1271,1371.001,1175.919,496.999,391.001,399.999,873.7309938670339,1.5714779795574214,0.105201380131547,1.844781377371778e-52,1.188772704411906e-50,Up
ENSG00000175215.11,CTDSP2,1611,2472,1483,4474,3509,3656.999,2414.038669345565,-1.060320918188738,0.07042244739193974,1.884059666933342e-52,1.2068872386679363e-50,Down
ENSG00000165688.14,PMPCA,2808,3194.001,2536,1272.998,1130.999,1162,2088.7564813021572,1.2560387424330504,0.08381631246657897,2.1169274396883604e-52,1.3482637865877247e-50,Up
ENSG00000175471.20,MCTP1,8,22,3,453.001,330.001,346.999,127.37728166717955,-4.985418499098801,0.3374593691817292,2.300238833300247e-52,1.456642671464762e-50,Down
ENSG00000101187.16,SLCO4A1,843.999,964,713,348.999,269,297,611.0613817675553,1.4552704506133376,0.09754191023164156,2.7794366744103484e-52,1.750097569648607e-50,Up
ENSG00000087074.9,PPP1R15A,208,400,180,1600.001,1328,1505,650.4770888236724,-2.480650068361953,0.16602014340001192,5.040083987772484e-52,3.137877008567116e-50,Down
ENSG00000114767.7,RRP9,1944,2058,1917,628,505,588,1334.4192903574656,1.7852008447873005,0.11987836008233631,5.017051737897813e-52,3.137877008567116e-50,Up
ENSG00000130309.12,COLGALT1,2268,2643.999,1926.001,1245.999,1027.999,1048,1755.850135530173,1.0401364296444646,0.06943634381020719,6.600610667539908e-52,4.0864786266858803e-50,Up
ENSG00000124207.17,CSE1L,5752,6470,5392,3056,2414,2364,4304.314588056055,1.178529290929737,0.07910793712919262,1.1521791403292983e-51,7.093582907294047e-50,Up
ENSG00000106348.19,IMPDH1,1615.997,2083,1511,709.997,641.986,667,1277.543532578598,1.3511213509292384,0.09104533614615552,1.247405636297852e-51,7.63743053118939e-50,Up
ENSG00000182551.14,ADI1,1850,1783,1729,482,354.999,442,1157.5447799257863,2.071989136581785,0.13976091070509258,2.903298210699352e-51,1.76782147093243e-49,Up
ENSG00000111266.9,DUSP16,148,206,115,692.001,544,525,293.3651117879851,-1.882838831562056,0.12737766023851274,3.4057434908369156e-51,2.062428927074027e-49,Down
ENSG00000148400.13,NOTCH1,6970,8252,6230.999,4254,3221,3388,5611.914043413697,0.9879926024481901,0.06640631333345007,3.835035913972863e-51,2.309775434709091e-49,Up
ENSG00000130204.13,TOMM40,5141.999,5425.707,4784.986,1960.989,1730.983,1829.988,3585.6350652555607,1.4766284455565806,0.10021454231575991,4.177203868374066e-51,2.5022580145579135e-49,Up
ENSG00000111845.5,PAK1IP1,990,1122,986,320,308,298,684.177336951811,1.734271663575838,0.11781027886086591,5.628354195952873e-51,3.3534097419112762e-49,Up
ENSG00000204713.11,TRIM27,2579,3642.001,2349,1809.001,1475.001,1567.001,2363.0531262617287,0.8104568896042181,0.05448065610236679,7.836181485295624e-51,4.643880386098722e-49,Up
ENSG00000198805.13,PNP,2933.999,3047.001,2592,1165.999,931,1033,1999.500047727339,1.457648896724783,0.09957272583780416,1.7794282123622446e-50,1.0489161409254466e-48,Up
ENSG00000174004.6,NRROS,1836.104,2321.172,1673.417,1151.952,980.91,1020.909,1542.333877911991,0.8826176528292731,0.05986754357758735,4.387617087038776e-50,2.5726757967494027e-48,Up
ENSG00000185875.13,THNSL1,871.931,1063.975,853,425.921,337.844,362.905,687.1824233263354,1.3035839535328397,0.08921842647793407,4.473485803229141e-50,2.609219456388702e-48,Up
ENSG00000075336.12,TIMM21,1091,1161,1053,365.001,324,319,755.2442406481732,1.712323879790256,0.11771302824189295,6.9682123687638525e-50,4.043022485373875e-48,Up
ENSG00000090060.19,PAPOLA,6925.001,9439.998,6791.001,5888,4667.003,4657,6455.951744877329,0.6094977023048629,0.041279491139113014,7.833261467578955e-50,4.521260603318228e-48,Up
ENSG00000100412.17,ACO2,4153.001,5891.001,3895.001,2967,2512.998,2639.999,3761.762531182628,0.7686454857195739,0.05226957407945144,1.1381964551098147e-49,6.535488660894801e-48,Up
ENSG00000278311.5,GGNBP2,1673,2199.999,1564.001,3377,2670.998,2765.999,2120.8700344943077,-0.6854280537614935,0.04657997367829845,1.2916592561331329e-49,7.378437049725452e-48,Down
ENSG00000114126.18,TFDP2,12252,14315,11359.001,7878,6223.999,6616,9994.466061611041,0.8815610182476863,0.06026113970214894,2.361314590019759e-49,1.3419532454666137e-47,Up
