gene_id,gene_name,A5BKO_1,A5BKO_2,A5BKO_3,NT_1,NT_2,NT_3,baseMean,log2FoldChange,lfcSE,pvalue,padj,sig (padj<=0.05 & |log2FC|>=0.263)
ENSG00000183763.9,TRAIP,388,533,363,373.999,393,416,460.35538972909154,-0.049928647858905315,0.07628661484102799,0.40128500717332705,0.5808704553263807,NS
ENSG00000198925.12,ATG9A,767.192,1107.535,703.404,761.752,792.918,784.051,889.1105646726355,-0.044786538735430176,0.06460714052622805,0.40115054643317705,0.5808704553263807,NS
ENSG00000204310.13,AGPAT1,1060.999,1936,1005,1208.001,1266,1191,1274.5829016899697,-0.053187285843133814,0.0886308010773204,0.400971973073993,0.5808704553263807,NS
ENSG00000265817.4,FSBP,271.152,298.946,254.179,209.754,222.72,241.801,350.1128964132519,0.05344058988448688,0.09070736185643616,0.401037521826693,0.5808704553263807,NS
ENSG00000113966.11,ARL6,137,224,123,162,153,146,161.57495569026977,-0.05228697057571297,0.10472097929414423,0.4016623957511971,0.5808786813493405,NS
ENSG00000147050.18,KDM6A,650.001,873.001,561,606.18,643.341,652.352,744.5698861773635,-0.04643409008609364,0.06806171070264697,0.4017175939320946,0.5808786813493405,NS
ENSG00000163684.12,RPP14,1016.805,1158.08,941.006,828.735,858.861,917.669,928.5710377993179,0.04889978258742645,0.07382595987100758,0.4021651050433658,0.5814360491060542,NS
ENSG00000110911.17,SLC11A2,793.001,958.001,768.001,658.998,691.999,755.001,692.6343299185005,0.0481451096404155,0.07204966950455653,0.40243089580290026,0.5816380864422867,NS
ENSG00000137714.3,FDX1,516,762,515,538,495,414.977,508.134020741805,0.05317982834320315,0.08993373941913307,0.4025525720852457,0.5816380864422867,NS
ENSG00000139266.6,MARCHF9,471,557.999,426,418.001,403.999,380,478.5166594064155,0.05116711400372718,0.08045022214084396,0.40255314734025927,0.5816380864422867,NS
ENSG00000254999.4,BRK1,2269,3452,2080,2355,2427,2282,2500.0724000437845,-0.04661454641839043,0.06859797523173693,0.40243111988247415,0.5816380864422867,NS
ENSG00000185880.13,TRIM69,697,1042.999,601.999,714.999,720,702.999,819.1693709446743,-0.04986081948147983,0.07650055768124313,0.40264062093376357,0.5816747792398034,NS
ENSG00000141458.13,NPC1,433.978,593.097,406.8,405.991,442.954,469.742,570.3307860078361,-0.04907106089522146,0.0744374856918584,0.4028217377918512,0.5818467216139427,NS
ENSG00000178913.9,TAF7,2540,3441,2533,2412,2435,2348,2518.7458655525047,0.03751182241882499,0.05225588444265588,0.40330658123665086,0.5824393956386728,NS
ENSG00000204946.10,ZNF783,549.711,430.648,404.668,370.942,338.26,406.196,373.7953241763567,0.05128337531490731,0.10714101009737911,0.40335637548552267,0.5824393956386728,NS
ENSG00000110200.9,ANAPC15,944,1163.999,837.999,850.999,829.001,782,847.7411339106271,0.045602580713655055,0.06674273085155318,0.403748682279331,0.582646719999589,NS
ENSG00000145833.16,DDX46,3816.627,4633.755,3577.58,3511.242,3575,3904.765,3646.3178128946083,-0.04133499554060651,0.05866279734327737,0.4035960769464662,0.582646719999589,NS
ENSG00000170734.12,POLH,1233.999,1640,1127,1190,1182,1234.974,1255.3903205742604,-0.03686708287491704,0.05127683239279191,0.4036369898863601,0.582646719999589,NS
ENSG00000215114.10,UBXN2B,605,840,637.001,638,612,659,706.5395681457894,-0.04647098461480177,0.06855990881002327,0.40369669134214214,0.582646719999589,NS
ENSG00000100139.14,MICALL1,987.999,1415,960,991,1017.001,1035,1052.7547204933749,-0.041299558503166404,0.05865277773637585,0.4039340079509651,0.5828244001386732,NS
ENSG00000169155.10,ZBTB43,546,614,479,437,449,473.999,523.8883965839827,0.050614951738064747,0.07917754964147834,0.4040309522962095,0.5828745224042314,NS
ENSG00000173757.11,STAT5B,3559.316,4362.108,3031.983,2981.203,3002.585,3296.084,4314.898268813501,0.0360690972096901,0.050093252677562074,0.4041630130392552,0.5829752820470785,NS
ENSG00000004779.10,NDUFAB1,2381.999,2941,2302,2154.001,2258.999,1971,2029.8845065786127,0.04656136320079739,0.0689459781616964,0.4045788711131333,0.5833320882867941,NS
ENSG00000127526.15,SLC35E1,1928.991,2504.985,1655.995,1802,1855.999,1828.988,1906.4924946854837,-0.03734101623203906,0.052145877418833725,0.4045877171094428,0.5833320882867941,NS
ENSG00000132541.11,RIDA,323.999,391,283,285,347,305,319.8547281644358,-0.052766391787107195,0.08858916635625246,0.40459714426636867,0.5833320882867941,NS
ENSG00000161036.13,LRWD1,1154.001,1777,1034,1260,1196.998,1162.999,1148.583121202362,-0.05031196349745416,0.07852004701322239,0.40487627170356427,0.5836447178249842,NS
ENSG00000157426.14,AASDH,119,223,151,170.001,154.001,149,182.7598559100347,-0.051494583059376306,0.10603272691978216,0.4050169240475592,0.5837576647170635,NS
ENSG00000101442.10,ACTR5,558,656,545,478,494,489,464.72209768197825,0.05060364054158976,0.07951485087139425,0.4051063179240423,0.5837967085432599,NS
ENSG00000033800.14,PIAS1,735.999,968,730.999,667,662.999,703,839.002679016506,0.04652809016144227,0.06903518725129194,0.4053228709963162,0.5840021836735408,NS
ENSG00000068308.15,OTUD5,1238,1723.001,1060.999,1173.001,1272,1205,1316.6921131459767,-0.04536158464145955,0.06657177057139968,0.40537355417424864,0.5840021836735408,NS
ENSG00000144468.17,RHBDD1,632,760,585,518.001,574,552.999,651.3836070601689,0.048969304454713314,0.0749417065723977,0.4056282347147502,0.5842792558458431,NS
ENSG00000110906.13,KCTD10,1539.999,2050.998,1554,1446.999,1411,1490,1540.9446166118687,0.038825235927758564,0.0547652180297883,0.40616768123281966,0.5847447232541871,NS
ENSG00000147224.13,PRPS1,2756,3550.001,2641.998,2559,2492,2541,2625.691768513252,0.03553678486259411,0.0495150605274875,0.4062634096461855,0.5847447232541871,NS
ENSG00000160050.16,CCDC28B,433,664.999,446,504.001,477.999,443.001,620.9691502264374,-0.051225891703054034,0.082086412999103,0.40621034576001425,0.5847447232541871,NS
ENSG00000166887.16,VPS39,1306,1874,1223.999,1295,1280.001,1390.999,1468.0326552162057,-0.0386271578102973,0.0544370449173328,0.4061629094834294,0.5847447232541871,NS
ENSG00000214941.8,ZSWIM7,388,633.001,370.999,434.999,436,419,450.52891046120607,-0.05280286133494443,0.090196712057781,0.406106865830224,0.5847447232541871,NS
ENSG00000106785.15,TRIM14,1959,2354,1750.999,1693.999,1666,1754.999,1644.6511798116658,0.04156650409569858,0.05955689939859026,0.40669556581382416,0.5852768317732349,NS
ENSG00000119537.18,KDSR,628.001,806.999,575.999,577,545.001,556,642.8064694652096,0.04571737866960746,0.06759571034977616,0.4067588510366486,0.5852780150819099,NS
ENSG00000078596.11,ITM2A,13188,17963,12776,12442.001,12829,12047,12185.99935344214,0.031076286187224696,0.04293301719679776,0.4071683139588934,0.5857772304306511,NS
ENSG00000082996.20,RNF13,517.999,826,514,587,584,533,698.2488308542987,-0.050546328406000575,0.0800867012736524,0.40723455265745356,0.5857825849555327,NS
ENSG00000132432.14,SEC61G,1137,1914,1235,1383,1314,1287.999,1306.3990035572447,-0.052779417097038164,0.09132889924947923,0.4073046923805094,0.5857935483661355,NS
ENSG00000093010.15,COMT,1990,3193.998,1983,2228.998,2263,2017.002,2156.557212821953,-0.047916435232678696,0.07273405110503262,0.4074062311138696,0.5858496601499322,NS
ENSG00000149923.14,PPP4C,3589,4764.999,3365.001,3633.999,3552,3452.999,3708.0021495924175,-0.04167891116459667,0.05997043928023084,0.40801865623480327,0.5866402959828305,NS
ENSG00000124209.4,RAB22A,800,1188,697,801.086,834,809,891.9782851906846,-0.048118607604590816,0.0734691013085635,0.408311183837073,0.5869708181272436,NS
ENSG00000187742.15,SECISBP2,1188,1320,1084,908,1037.999,1057,1139.0398752598237,0.049133811580480954,0.07625214340911293,0.40864103557271636,0.5873548862273895,NS
ENSG00000165280.18,VCP,6593,8326.053,6240.998,5997.089,5973.146,6036.19,5834.127480630865,0.0338810514172971,0.047265060096745797,0.40882826482069057,0.5875338713757471,NS
ENSG00000164978.18,NUDT2,225,438,176,278,266,247,344.3777930369694,-0.04986645029269604,0.1089586600223374,0.40928180842063655,0.5880954677045491,NS
ENSG00000162191.14,UBXN1,1813.999,2896.999,1664,1992.997,1847.001,1923.002,2352.856546321791,-0.04689793595336213,0.07084385958878438,0.4096358638146784,0.5885139595129618,NS
ENSG00000100911.16,PSME2,3857.977,5128.875,3772.995,3715.906,3542.983,3512.974,3588.4252885142705,0.038541914399212486,0.05479140625732907,0.4097972848776975,0.5885372779584714,NS
ENSG00000130227.17,XPO7,2630,3713.001,2527,2571,2630,2735,2967.037184544151,-0.03133315495681858,0.043555411760674345,0.40973370719205315,0.5885372779584714,NS
ENSG00000148690.12,FRA10AC1,553,582,508,478.999,419,463.001,651.5761881161943,0.05169990833779913,0.0859439715297579,0.4100057451468786,0.5885372779584714,NS
ENSG00000166548.17,TK2,145,266.999,144,188,155,186,214.97931138813408,-0.05080356775120403,0.10640686266792909,0.410028959499776,0.5885372779584714,NS
ENSG00000167470.14,MIDN,993,1253,978,899,854.999,947.999,1091.7062321874603,0.04564438408648045,0.06811089281699452,0.4099660437873255,0.5885372779584714,NS
ENSG00000174021.12,GNG5,1625.886,2277.538,1567.904,1670.881,1713.953,1569.592,1760.8090083064321,-0.04154690728618619,0.060026649676793206,0.40985237911190625,0.5885372779584714,NS
ENSG00000187862.13,TTC24,493.001,585,473,371.001,411,488.999,427.98161053991095,0.05241969896499673,0.09106058501487363,0.41024233992620485,0.5887533657694194,NS
ENSG00000163754.18,GYG1,702.001,905,635,631.999,635.999,597,767.7985517446408,0.04664892024583531,0.07043293835414288,0.41034687624344496,0.5888132052681592,NS
ENSG00000172732.12,MUS81,1248.999,1503.001,1018.001,1000.002,1108,1035.999,1181.17785071643,0.045760830022308276,0.06851388218608188,0.41067006660300726,0.5891867285362392,NS
ENSG00000213390.11,ARHGAP19,3289.566,4712.445,3193.657,3200.071,3311.09,3507.356,4040.298645505476,-0.031866509555961944,0.044448459657564554,0.41080568161845,0.5892910650283032,NS
ENSG00000180917.18,CMTR2,461.001,757,440.001,523,468.999,536,514.6106419627228,-0.05172988532599127,0.08672239605391385,0.4110492564535788,0.5895502116898873,NS
ENSG00000141447.19,OSBPL1A,456,611,486.988,403,421.974,463,478.7721849881593,0.04966829217350656,0.07867808065926421,0.41132667207053253,0.5898578079738124,NS
ENSG00000130332.15,LSM7,1661.001,2320,1649.999,1556.999,1596.001,1536.999,1516.3350938183696,0.04546103751588021,0.06805695816750018,0.41158574326838243,0.5901390075630824,NS
ENSG00000134490.14,TMEM241,132.998,215,119.001,140,137.001,170,146.9652454326334,-0.0504911302135949,0.1067079534736637,0.4118774839560769,0.5904669560386231,NS
ENSG00000076248.12,UNG,2949,3839.999,2667.999,2667,2739.999,2601,2403.3949731752787,0.03428857110178771,0.04825958780889801,0.41215582253982236,0.5907755938807,NS
ENSG00000101109.13,STK4,3275,3719,3017.999,2783,2789.002,2875.001,3038.239979633831,0.04460423115125102,0.06637083245414283,0.41222400160100714,0.5907805535302278,NS
ENSG00000149231.16,CCDC82,793,1067,687.999,735.999,727,870.999,935.503406572826,-0.04755056510555633,0.07307138182246291,0.412294466506586,0.5907805535302278,NS
ENSG00000156931.16,VPS8,377.001,452,352,309,324,343.999,359.92874531076956,0.05026089662741137,0.08102006120481953,0.4123484333071174,0.5907805535302278,NS
ENSG00000233024.7,NPIPA9,381.801,478.445,349.67,281.166,267.539,406.055,385.58976993558866,0.04996426129766201,0.10780894767148934,0.4128566843811728,0.5914183049459699,NS
ENSG00000197114.12,ZGPAT,881.237,1370.187,844.829,962.927,911.578,943.945,1007.0269484511643,-0.04773473693008349,0.07373751412065681,0.4130543028592908,0.5916109473848296,NS
ENSG00000178531.6,CTXN1,253,522,266,344,340,299,302.4364779732657,-0.05016702887613619,0.1072088545712906,0.413137686989811,0.5916399399502565,NS
ENSG00000143207.21,COP1,946,1221,832.999,855.999,859,791,957.2046702855862,0.04377164058750651,0.06489157651971551,0.4133824970121019,0.5919000606667779,NS
ENSG00000119048.9,UBE2B,582,1000.002,589,662,676,649,781.0225320986302,-0.050558023796570824,0.08258076433472215,0.4134557739093619,0.591914530409583,NS
ENSG00000117691.10,NENF,421,753,316,509,498,394.999,461.1271222984422,-0.049702391392405024,0.1081543899619401,0.41395506039560853,0.5925387894755351,NS
ENSG00000118855.21,MFSD1,409.999,640,422,424,484.999,451.001,425.7918751664218,-0.050821379725619516,0.08406363042805862,0.4143165942741871,0.5929657077056871,NS
ENSG00000104369.5,JPH1,591,702,625,522,500,570,531.1537563083093,0.05082971436253389,0.0842046137209424,0.4145311566050424,0.5931821834742284,NS
ENSG00000142856.17,ITGB3BP,637,680.001,592,517,554.002,506.001,680.552992289812,0.0515736268624796,0.08845196462059123,0.4149621716496384,0.5935270261573976,NS
ENSG00000160404.18,TOR2A,198,387,216,264.999,234,254,256.0973540784775,-0.0513783316709882,0.10230479137998122,0.41487964698845087,0.5935270261573976,NS
ENSG00000170234.13,PWWP2A,572.001,715,514,462.999,477.001,544.999,532.6518657646888,0.0502358233044391,0.08196694891370697,0.41494976340856365,0.5935270261573976,NS
ENSG00000104823.9,ECH1,3653.999,5397.999,3445.458,3770.778,3706.782,3730.8,4052.548366884492,-0.03767263128674088,0.05405767200842048,0.41508707224826974,0.5936150590607887,NS
ENSG00000198455.5,ZXDB,440.426,554.148,378.6,346.505,441.763,507.697,475.21663417198465,-0.052031316346984026,0.09419565689645747,0.41523097981275764,0.5937302427659911,NS
ENSG00000071889.17,FAM3A,286.999,384.999,235,253,303,291,323.4818174509918,-0.05183051287067443,0.0911182188011279,0.41548225222573915,0.5937317137021892,NS
ENSG00000110514.20,MADD,1132.001,1495,1100.999,1038.999,1043.999,1068.999,1310.7057027484911,0.03719396295171175,0.05330798375137955,0.41544332736970685,0.5937317137021892,NS
ENSG00000125846.17,ZNF133,168,255.001,196,166,208.001,217,226.85565777686017,-0.05165882322645326,0.10029278899317288,0.4154430755599022,0.5937317137021892,NS
ENSG00000171604.12,CXXC5,87,144,90,86,90,75,157.52226132344174,0.050189947577831455,0.10642650087040273,0.41548546923641994,0.5937317137021892,NS
ENSG00000155506.19,LARP1,10790,13580.999,9913.001,9964.001,9940.999,10994,10020.159713830248,-0.032401928136507184,0.04574513718199318,0.41561428032214853,0.593772230537803,NS
ENSG00000171453.20,POLR1C,1008,1169.998,948,919.998,837.001,854,772.0655940857581,0.04802726100180622,0.07523766497092238,0.41570095253737155,0.593772230537803,NS
ENSG00000198064.15,NPIPB13,861.616,735.071,558.855,578.028,554.435,1084.238,714.7264759530282,-0.04375746947874179,0.11721423377696609,0.41570393087812035,0.593772230537803,NS
ENSG00000138448.13,ITGAV,779.999,924.999,735.001,665.999,635.001,731,742.1873727730588,0.048819775259258395,0.07756104192394865,0.415881117338626,0.5939347766290086,NS
ENSG00000182197.13,EXT1,474.999,771,383.001,502.001,489.999,510,548.6521258323103,-0.051864437720159653,0.09224532473590664,0.4159584839694837,0.5939547386153707,NS
ENSG00000110717.13,NDUFS8,1450.001,1981.998,1333,1371,1336,1258,1426.278313683252,0.0445957620901243,0.06717058128933444,0.4162660553130704,0.5942822414096539,NS
ENSG00000240849.11,PEDS1,1394.391,1648.389,1360.731,1212.322,1241.864,1248.575,1312.4777540336709,0.0455205053216708,0.06921079750430549,0.41631468864599447,0.5942822414096539,NS
ENSG00000163904.13,SENP2,1647.999,2239,1522,1462.001,1582,1521,1662.3641262873452,0.03585597428599817,0.05126202221293771,0.4165767016950035,0.5945656808655267,NS
ENSG00000124688.14,MAD2L1BP,430,786.001,408,509,522,476,499.6284817369371,-0.051748320459226865,0.09784014787805657,0.4169347797694985,0.5949861234298204,NS
ENSG00000000460.17,FIRRM,744,954.999,675,715.001,706.999,741.001,745.4731926427387,-0.04290318023159777,0.06389072348195085,0.41734067966505634,0.5953840085964643,NS
ENSG00000174917.9,MICOS13,885,1085,782.001,777.001,787,731,749.890496454762,0.04607540340050515,0.07072202152992127,0.4173329944875883,0.5953840085964643,NS
ENSG00000263961.8,RHEX,632.999,691.001,612.001,551,533,526,630.5974890790181,0.050312400749940624,0.08342036440870113,0.41758747504972155,0.5956454013115985,NS
ENSG00000171310.11,CHST11,5289,6725,5130,4821.001,4820,4981.999,5761.455739310273,0.03214288196839462,0.04557287835419731,0.41773211663219856,0.5957610247859514,NS
ENSG00000176986.16,SEC24C,3851,4853,3472,3345,3349,3671.999,3898.170341877748,0.03176504868770411,0.04501428946745987,0.4178792396535806,0.5958801515072364,NS
ENSG00000013288.9,MAN2B2,526,652.001,454,478,497,522.001,525.7703290508174,-0.046169129162084176,0.0710926670392202,0.4179598982814758,0.595904480659986,NS
ENSG00000100124.15,ANKRD54,619.001,850.001,530.999,632.499,614.748,577,689.2663064405912,-0.04650236852889511,0.07197305172103925,0.4182632879303003,0.5962462814887003,NS
ENSG00000100150.20,DEPDC5,486.001,634.999,505,425.999,439,483.999,473.6597866212172,0.04900541200734582,0.07894690257547123,0.4183269001608021,0.5962462814887003,NS
ENSG00000173517.11,PEAK1,822.999,1159.999,777.001,821.999,808.999,899,954.3439135793725,-0.04750925807878907,0.07463764482362188,0.41857255324358567,0.596505676637627,NS
ENSG00000135924.17,DNAJB2,282.999,348.001,259.999,272.999,220,238,447.1452777757208,0.050740082166299834,0.08631481442169564,0.4192672449285228,0.597313985856813,NS
ENSG00000149084.13,HSD17B12,2686,3179,2490.239,2323.539,2372.423,2399.001,2679.0319849359407,0.038097183546378366,0.05534635018118469,0.41921446624759606,0.597313985856813,NS
ENSG00000093000.19,NUP50,4651.967,5547.959,4273,3994.989,4085.986,4224.893,4311.422317137428,0.036796281546483345,0.05316395634413542,0.4193693050115175,0.5973613528615659,NS
ENSG00000100142.16,POLR2F,1226.001,1464,1189.001,1136,1139.999,919,996.7518429818047,0.050824902418972494,0.08688619272759572,0.4194279979163545,0.5973613528615659,NS
ENSG00000000419.14,DPM1,939,1245,1009,888.001,888,899,934.6045366520999,0.04543485327249186,0.06977017941967248,0.41968502921698136,0.5975457717312134,NS
ENSG00000149970.16,CNKSR2,329,508,340.999,353.999,394,342,370.49538290093454,-0.05048805353817558,0.08522368701282482,0.4196240917264233,0.5975457717312134,NS
ENSG00000168303.9,MPLKIP,1074,1480,979,1076,1107,1027,1015.0434439342771,-0.04378571641248294,0.06619644912410408,0.4199516700788535,0.5978345713519989,NS
ENSG00000179240.13,GVQW3,300,320,261,196,209,299.999,277.02931127436597,0.049787898164067326,0.10613581879824195,0.4200178912253691,0.5978380131826991,NS
ENSG00000114388.14,NPRL2,478,704.001,456,448,433,458,502.06804440301124,0.04987649913224489,0.08277652837209365,0.42015629747968597,0.5979441839891643,NS
ENSG00000163945.19,UVSSA,426,447,354.001,368,339,475,451.42462472213094,-0.05115374763110124,0.09991432158638379,0.42036465333374406,0.5981498559965348,NS
ENSG00000034677.13,RNF19A,474,675.999,386.001,429,469,513,561.0055101313961,-0.04960100647021569,0.0818621644797882,0.42055124217029993,0.5983244972875358,NS
ENSG00000166908.18,PIP4K2C,568,605,462.999,453.001,431,467.999,492.04662445207896,0.05032507750715952,0.08506460894289022,0.42080949868198925,0.5986010327387642,NS
