gene_id,gene_name,J_904,J_897,J_899,A,B,C,baseMean,log2FoldChange,lfcSE,pvalue,padj,sig (padj<=0.05 & |log2FC|>=0.263)
ENSMUSG00000021962.10,Dcp1a,524.001,464,571,888.999,730,799.999,593.639771576491,-0.42213557026154414,0.12587191173005144,4.731824164373214e-5,0.004352041153010449,Down
ENSMUSG00000071014.11,Ndufb6,4011,6657,5444,3167,3477,2686,3928.2793280027427,0.6618541571258266,0.2445742285992846,4.688230801005468e-5,0.004352041153010449,Up
ENSMUSG00000028295.15,Smim8,717,986,980.001,609.001,562.999,574.001,689.1745461540542,0.5540662346346586,0.18960920482020266,4.798101783380529e-5,0.004384343395826675,Up
ENSMUSG00000078942.11,Naip6,224.858,155.223,267.159,558.464,406.508,374.339,282.1712309118446,-0.6788207671975571,0.2543202682171861,4.844973510011616e-5,0.004398610789218287,Down
ENSMUSG00000098470.2,C1rb,355.972,514.674,372.989,60.481,114.417,159.48,210.69999618699012,1.03376368643313,0.5399146261300438,4.902367542428755e-5,0.004422186926734451,Up
ENSMUSG00000038671.16,Arfrp1,1723.999,1950,1935,1492,1400.999,1422.002,1553.3060765500588,0.40371086313215987,0.1185187594884827,4.963635881720873e-5,0.004426319523912362,Up
ENSMUSG00000068523.13,Gng5,6761,10067,8292.999,5093.999,5317,4251,6094.29546649559,0.6547423357164247,0.24254546154804837,4.9698584762517994e-5,0.004426319523912362,Up
ENSMUSG00000037710.9,Cisd1,4242,6520,5318.999,2894,3128,2813,3932.0477044757363,0.703179701082135,0.2684690955102689,5.0633135171251756e-5,0.004481191686351287,Up
ENSMUSG00000004633.18,Chn2,276.999,223.999,330,534.999,573.999,435,411.05081510133874,-0.5866319064553557,0.20891404607825725,5.3745795151780114e-5,0.0046975827911543465,Down
ENSMUSG00000048163.14,Selplg,1311.001,1007.001,1225,2709,2391.999,1807,1721.637805478933,-0.6194421719335875,0.22604835792692274,5.348428933001456e-5,0.0046975827911543465,Down
ENSMUSG00000073422.12,Hsd17b8,1135.281,1472.12,1234.8,686.062,863.604,815.863,1081.1222124465305,0.5985614360768381,0.21556652121491995,5.46104993437664e-5,0.004743697202256055,Up
ENSMUSG00000020069.17,Hnrnph3,1364,1479.001,1551,887,952,1022,1120.2823604111384,0.5465011681631617,0.18921617691947243,5.729340515150022e-5,0.004770608267999474,Up
ENSMUSG00000026355.12,Mcm6,307,193,399.999,897,1390,698,623.0229705449017,-0.9649968219633334,0.4522033732165029,5.61580037621754e-5,0.004770608267999474,Down
ENSMUSG00000035299.18,Mid1,238,277,327.861,572.761,562.612,494.295,308.50039487980376,-0.619568923080441,0.22776515681031748,5.6985080082349244e-5,0.004770608267999474,Down
ENSMUSG00000047343.5,Mettl21c,1197.999,2062,1862,1016.001,744,681,860.7082755114947,0.8110312583999097,0.33360432966975834,5.720070680811618e-5,0.004770608267999474,Up
ENSMUSG00000055485.7,Mtcl2,132,64,91,505,246,250,156.88400653227993,-0.9693973361593282,0.4562441161061683,5.571065114142565e-5,0.004770608267999474,Down
ENSMUSG00000064065.16,Ipcef1,190,127,206,417,340,360,235.08090883908721,-0.702866760008914,0.2721922394962348,5.673954914101261e-5,0.004770608267999474,Down
ENSMUSG00000068686.14,Cd59b,163.515,199.775,173.671,112.719,115.03,111.112,126.26174380552496,0.582268292588867,0.20772520582624834,5.6409697558492815e-5,0.004770608267999474,Up
ENSMUSG00000002660.9,Clpp,642,848,639,499,501,410,594.9604572100462,0.5416826518630209,0.18738217900101226,5.931799394283329e-5,0.004868911792302574,Up
ENSMUSG00000014980.15,Tsen15,703,861,835,630,618,583,631.5508505755848,0.40898455612351103,0.12268830720665748,5.999577327106686e-5,0.004868911792302574,Up
ENSMUSG00000019738.16,Polr2i,866,1132.001,1096.999,655.999,655,734,768.6715184026449,0.5337373699684586,0.1832809868635582,5.95207804233172e-5,0.004868911792302574,Up
ENSMUSG00000020519.6,Sap30l,859,1174,1006,490,554,554,735.6930788752204,0.7300841447761621,0.28847407049269896,5.895676560793309e-5,0.004868911792302574,Up
ENSMUSG00000026579.9,F5,50,27,54,372,263,74,121.78821829638096,-1.0105667773922453,0.6200032454089035,6.020399743182547e-5,0.004868911792302574,Down
ENSMUSG00000051989.12,Smim11,2049,3014,2736,1613,1469,1485,1906.4383780999588,0.643421815989259,0.2423350855205834,6.078820111933004e-5,0.004888066092292642,Up
ENSMUSG00000022354.5,Ndufb9,8160.673,13652.215,11248.292,6391.918,6156.69,5378.948,7998.719925132174,0.7071922378551001,0.2787056917799359,6.367661104830617e-5,0.00506247045577268,Up
ENSMUSG00000025473.17,Adam8,1039.001,623.001,923,3072.999,3303.001,1708,2041.4654391675442,-0.9251518664338089,0.4252054587349009,6.354335546870934e-5,0.00506247045577268,Down
ENSMUSG00000087687.4,Pet100,1267.001,1748.001,1433,541,804,729.999,953.4299563185854,0.808208796685466,0.33810000743332363,6.427676836252318e-5,0.0050814757550417195,Up
ENSMUSG00000028393.11,Alad,1085,1329,1055,685,830,513,983.8950374790339,0.6466572032259135,0.2463431633285642,6.5564355180135e-5,0.0051543106485746355,Up
ENSMUSG00000084319.4,Tpt1-ps3,400.233,463.698,440.152,247.056,250.475,273.28,303.2842868639,0.6312867827161136,0.23831730806058193,6.64399530282904e-5,0.005194127883411681,Up
ENSMUSG00000067847.14,Romo1,2362,3286,2446,1072,1663,1440,1958.8375588263339,0.7365738525287705,0.2976632819325336,6.757372338623545e-5,0.005253576991663565,Up
ENSMUSG00000121345.1,2610005L07Rik,363.202,302.231,469.304,1003.714,619.53,780.593,439.6487167235335,-0.6878090135476331,0.27027777873531594,6.798526863835271e-5,0.005256531320213732,Down
ENSMUSG00000024640.10,Psat1,460,411.999,547,1437,1263,764,751.0044159387921,-0.7879713908231418,0.3288763016135234,6.848240740780373e-5,0.005266035175096252,Down
ENSMUSG00000039187.17,Fanci,15,18,24,85,128,32,49.364729574147304,-0.9881624679317941,0.5476671134424027,6.923963123540797e-5,0.005295326580134027,Down
ENSMUSG00000037613.17,Tnfrsf23,416.252,367.113,548.43,1078.448,924.933,642.469,568.5250155323463,-0.6320974202911384,0.24056941934667125,7.067811693360119e-5,0.0053761214134574915,Down
ENSMUSG00000005510.10,Ndufs3,6577.901,9059.583,8868.798,5175.959,5552.873,5066.983,6355.0703355109345,0.5520935577189315,0.19684202448735466,7.143599546475266e-5,0.005398238076779394,Up
ENSMUSG00000027673.13,Ndufb5,9352,14432.001,12861,7487,7433.001,6049,8816.004681734446,0.6582897942085791,0.2556078612729257,7.173610860984556e-5,0.005398238076779394,Up
ENSMUSG00000020205.9,Phlda1,665.603,1193,1032,505,576,449,738.5191052347144,0.7158059135091867,0.2894493727985003,7.405823864134201e-5,0.005464629607604756,Up
ENSMUSG00000020330.17,Hmmr,50,24,88,403,529,140,189.83721256889717,-0.9435718843808096,0.697420429227889,7.549907350315761e-5,0.005464629607604756,Down
ENSMUSG00000020838.13,Slc6a4,117,88,88,25,28,46,59.8947074990967,0.9444331885132893,0.46665157488394265,7.34830106991372e-5,0.005464629607604756,Up
ENSMUSG00000031068.9,Glrx3,5930.606,7180.013,7346.111,5910.863,5311.316,5473.43,5774.46278306163,0.3445483929973682,0.09869806045083979,7.611337429580245e-5,0.005464629607604756,Up
ENSMUSG00000036908.18,Unc93b1,4009.999,3274,4058,6921,6091,5201,4864.624813543921,-0.4445754085760734,0.14172348370557913,7.513069596246539e-5,0.005464629607604756,Down
ENSMUSG00000041351.17,Rap1gap,234,235,219.001,147,136,124,178.64267882732108,0.6315879975924736,0.2424342031243928,7.594349042427712e-5,0.005464629607604756,Up
ENSMUSG00000079575.4,Rbpj-ps3,198.76,94.427,190.014,831.083,524.482,452.868,307.0579858585801,-0.9577160690035463,0.49454579656597697,7.573185720463953e-5,0.005464629607604756,Down
ENSMUSG00000090266.11,Mettl23,989.999,1317.002,1292.176,847.17,775.306,832.42,906.7524682950417,0.5042747389147971,0.1719315666714013,7.434739885291485e-5,0.005464629607604756,Up
ENSMUSG00000090942.2,F830016B08Rik,268,360,541,3235,760,1092,622.3122793648716,-0.9770059268705704,0.5432301518657818,7.454165787541996e-5,0.005464629607604756,Down
ENSMUSG00000030417.16,Pdcd5,3671.726,5170.718,4774.839,2866.487,2785.604,2666.644,3358.7951204163473,0.5978668183643239,0.2253210941814392,8.104550150080004e-5,0.0057599610965619105,Up
ENSMUSG00000038462.4,Uqcrfs1,11214,17236,16863,9159,10030,7760,11499.214611197029,0.6184564688381415,0.23685923722093818,8.075056852492364e-5,0.0057599610965619105,Up
ENSMUSG00000030317.9,Timp4,1338,1117,1241,425,610,767,938.9731595890087,0.759911603034338,0.32197082728621496,8.420041953056908e-5,0.005929676248149076,Up
ENSMUSG00000032575.17,Manf,4165,4094.999,4544,2374.001,2681,2989,3574.4636441753205,0.5664637955009866,0.2087599475366254,8.469762122498326e-5,0.005929676248149076,Up
ENSMUSG00000069910.3,Spdl1,99,89,111,249.999,375,209,183.0871117168355,-0.8574995654041455,0.3918059756759482,8.438415289681254e-5,0.005929676248149076,Down
ENSMUSG00000010142.13,Tnfrsf13b,653.999,506,600,1424,1295,986,831.5946172013773,-0.6686392723231953,0.267549154804184,8.55083765276726e-5,0.0059568013588980635,Down
ENSMUSG00000009013.6,Dynll1,6537.001,8428,9182,4850,5324.001,5943.001,6107.563366606423,0.5119057352292207,0.17934288433386583,8.847001405200469e-5,0.006102696263430441,Up
ENSMUSG00000024208.17,Uqcc2,3763,6572,4648,2200,2534,2383,3426.037206389686,0.7827684668056548,0.33944384860143584,8.820854019295263e-5,0.006102696263430441,Up
ENSMUSG00000060131.12,Atp8b4,729,487.001,835,2362.001,2159.999,1517,1245.6614546874664,-0.8725281917465867,0.41177228859495224,9.048648991394634e-5,0.0062113457857026965,Down
ENSMUSG00000022180.8,Slc7a8,438,373,531,1315,1329,761,730.5147624319446,-0.7972305850555986,0.35212993250344055,9.215588912760622e-5,0.006295231416522692,Down
ENSMUSG00000002580.8,Mien1,1435,1621,1589,1058,1172,1074,1272.5855608493537,0.4633944729519174,0.1543529827007411,9.33205871662017e-5,0.006343996630931353,Up
ENSMUSG00000028470.11,Hint2,441,534,499.001,328,325.001,289.001,412.1608914611422,0.5570032020836854,0.2065320051186902,9.62179978348219e-5,0.006478390532734907,Up
ENSMUSG00000070493.4,Chchd2,13312.134,21800.996,15953.175,9834.714,11923.368,8361.407,13710.788608619849,0.6241383993957792,0.2455307444482192,9.621827894695819e-5,0.006478390532734907,Up
ENSMUSG00000073079.7,Srp54a,2440.091,2798.277,3021.531,2232.032,2211.253,2123.942,2194.8484141522217,0.36509994618008856,0.10885570746276817,9.685825454686838e-5,0.006490425514207295,Up
ENSMUSG00000005125.14,Ndrg1,3274,2878,3015.996,2325,2161.001,2309.999,2642.891739036535,0.43038955283950275,0.13856187308742454,9.899678455831782e-5,0.006551835539393311,Up
ENSMUSG00000026154.5,Sdhaf4,1118,1636,1535,981,984,861,1101.2475252835443,0.5286690244098559,0.1910822963343501,9.917147313038484e-5,0.006551835539393311,Up
ENSMUSG00000048327.7,Ckap2l,75,57,119,396,531,152,229.352892167761,-0.9381135773896978,0.5543737654094472,9.910721699104767e-5,0.006551835539393311,Down
ENSMUSG00000020019.5,Ntn4,1117,1590,1680,1059,698,682,1005.2624977011134,0.6705951588361768,0.27666366279034416,1.0543001814402021e-4,0.006932762688423608,Up
ENSMUSG00000040675.18,Mthfd1l,121,99.999,145,286,294,176,193.06603830677724,-0.6481819893675308,0.2649632984489239,1.1120312345414754e-4,0.007244677561327613,Down
ENSMUSG00000043644.6,0610009L18Rik,238,521.999,263.999,116,132,112.999,229.49809987494814,0.8935426170526347,0.4642593556933988,1.1074060331218186e-4,0.007244677561327613,Up
ENSMUSG00000034595.18,Ppp1r18,2051,1697.999,2067.999,3179,2838.999,2562.001,2231.716673605509,-0.36625515311335394,0.11075155400655393,1.1240776303437124e-4,0.007255972667062716,Down
ENSMUSG00000039914.7,Coq10a,4802,6015.999,6540,3333,3011,2653,4034.467703077442,0.7126838488253857,0.3060297476315624,1.1236121114471966e-4,0.007255972667062716,Up
ENSMUSG00000002661.15,Alkbh7,357,447,400,318,301,228,320.1355900424179,0.4763635606100233,0.16462583717988347,1.1372516237834594e-4,0.007274274931764018,Up
ENSMUSG00000097383.3,1500026H17Rik,37,54,59,22,21,16,29.047462799247988,0.8562128403439005,0.41983587921731336,1.1328194125698432e-4,0.007274274931764018,Up
ENSMUSG00000004610.5,Etfb,4947.001,6134.376,5952.577,3903,3932.422,3569.098,4883.833601125933,0.5122319315199362,0.18496485757539033,1.1502280392279452e-4,0.00727560686858496,Up
ENSMUSG00000031283.18,Chrdl1,611,685,858,644,366,358,492.46953165153576,0.5643109310271337,0.21548792187740384,1.15297067346109e-4,0.00727560686858496,Up
ENSMUSG00000036526.9,Card11,95,100,123,318,286,195,152.7426978102443,-0.7762290716126994,0.35104279251800147,1.1450489505435827e-4,0.00727560686858496,Down
ENSMUSG00000031760.10,Mt3,2251,1258.001,1718,405,572,913,946.2338025767048,0.8753922696244723,0.44642674464060095,1.1644206637949155e-4,0.007283868046685679,Up
ENSMUSG00002076161.1,Rn7sk,78,203.62,73,19,19,27,59.96038456797895,0.8682337625059571,0.6736888976515788,1.1646321137750696e-4,0.007283868046685679,Up
ENSMUSG00000072082.8,Ccnf,70,48,73,206,245,102,121.42098268161885,-0.8361409932849013,0.41084795822615694,1.2613541647683336e-4,0.007853883100274333,Down
ENSMUSG00000100164.2,2610306M01Rik,223,283,262,165,161,112,197.26499293037145,0.6419483586822664,0.2662229672913616,1.273573656263705e-4,0.007895034577507867,Up
ENSMUSG00000030677.9,Kif22,85,65,105,321,376,109,180.12269944557318,-0.8603267215780166,0.44508068854389515,1.3157517265639814e-4,0.008120727322898398,Down
ENSMUSG00000057147.14,Dph6,342.999,300.999,375.001,619,506.999,574.999,368.96171363236414,-0.4722400462502358,0.165249758576606,1.3315090962698567e-4,0.00814652000117801,Down
ENSMUSG00000103793.2,Pcdhga6,15.587,12.411,12.394,67.347,41.03,57.352,26.52468114933786,-0.895345053544578,0.5375178237110771,1.3298508210322197e-4,0.00814652000117801,Down
ENSMUSG00000046111.19,Cep295,401,345,497.001,720.001,608,606.132,442.85435949247693,-0.41491435118196074,0.1351900720774511,1.3528121536723222e-4,0.008236282484127062,Down
ENSMUSG00000049871.15,Nlrc3,265.999,164,278,880,666,395,424.881107971923,-0.8041527648956174,0.38712434111513305,0.00013578862537787651,0.008236282484127062,Down
ENSMUSG00000000555.9,Itga5,2077,1588,2257.001,3536,3804.999,3012.999,2411.9836821057224,-0.5122238875562584,0.18897045530221454,1.3766543312522962e-4,0.008276087255247207,Down
ENSMUSG00000001039.13,B9d1,137,158,163,106,98,97,125.54038568672146,0.5230845728261914,0.19624031065597242,1.4232611681138602e-4,0.008276087255247207,Up
ENSMUSG00000022635.10,Zcrb1,3091.001,4196,3940,2474,2365,2312,2749.0902277430123,0.5480492531109288,0.21104989371826,1.4046789525036993e-4,0.008276087255247207,Up
ENSMUSG00000022861.18,Dgkg,10,6,21,91,51,38,27.672633069482107,-0.8788980443239116,0.5916185050523458,1.4085620821583866e-4,0.008276087255247207,Down
ENSMUSG00000024173.13,Tpsab1,74,136,92,34.001,35,41,62.266711263326044,0.8595104124391122,0.453469856957992,1.3922750593944468e-4,0.008276087255247207,Up
ENSMUSG00000024646.15,Cyb5a,3404,3485,3313.999,2340,2285,2405,2820.8908755375783,0.4852782512443207,0.1738114492954048,1.4138122635383828e-4,0.008276087255247207,Up
ENSMUSG00000025732.7,Mcrip2,412.001,637.001,521.999,283,317.001,264,421.136122380531,0.66083964678466,0.2819758470140738,1.39124140826353e-4,0.008276087255247207,Up
ENSMUSG00000028345.16,Tex10,528,505.999,568,1000.002,763,799.001,585.2649285728936,-0.4322168636829581,0.14415857027679407,1.3710010803983516e-4,0.008276087255247207,Down
ENSMUSG00000047497.11,Adamts12,1707,1209,1908,2770,2653,3897,1741.6254007890934,-0.5985313755303262,0.24272259110422797,1.4185240765661982e-4,0.008276087255247207,Down
ENSMUSG00000073616.11,Cops9,5044,7315,5512.999,2904,3818,3247.001,4523.959241116988,0.6485106962525046,0.27445774788194643,1.4089256017118252e-4,0.008276087255247207,Up
ENSMUSG00000031734.14,Irx3,80,123,127,75,51,45,87.33357556640902,0.7033394548778811,0.3125091528882563,1.445063294962724e-4,0.008368284233216235,Up
ENSMUSG00000021596.18,Mctp1,497.001,359,476.999,1328,1114,781.001,655.9208508253938,-0.7360654835051844,0.3364362459787034,1.452352686433515e-4,0.008376027460447714,Down
ENSMUSG00000093938.3,Evi2b,825.776,429.514,898.257,2462.401,2015.449,1598.065,1163.0015366541547,-0.8140675366748045,0.4038016564638047,1.458548511987633e-4,0.008377426392118357,Down
ENSMUSG00000018554.14,Ybx2,76.001,131,75.001,27,49.001,19,73.0839667612092,0.8685369568604597,0.48463948103187526,1.4812720649040882e-4,0.008473357925744036,Up
ENSMUSG00000002204.10,Napsa,181,125,231,595,448,360,313.55771589362314,-0.7777115161713628,0.372926920177829,1.5137937047278075e-4,0.00848244312444991,Down
ENSMUSG00000004096.10,Cwc15,3927,4767,4838.001,3521,3099,3532.001,3565.871175854704,0.4123181919762884,0.1354137865101467,1.5103429412884365e-4,0.00848244312444991,Up
ENSMUSG00000023022.15,Lima1,2874,2728,2894.001,4918,3908.001,3684,3056.408088861556,-0.35811355952903107,0.1101824603224844,1.5075274323884323e-4,0.00848244312444991,Down
ENSMUSG00000026779.7,Mastl,40,25,58,215,314,85,122.76206591254603,-0.864357185326306,0.6017133731234273,1.499309021482781e-4,0.00848244312444991,Down
ENSMUSG00000036225.16,Kctd1,189,218,279,130.002,140,93,171.04016171448004,0.6806281701146775,0.29931142157474494,1.5190276203534518e-4,0.00848244312444991,Up
ENSMUSG00000063179.14,Pstk,878.001,1218.001,1122,737.999,644.001,628.999,832.7078975676105,0.5633731472544975,0.22266822402062347,1.5134241560749954e-4,0.00848244312444991,Up
ENSMUSG00000051439.8,Cd14,4017,2223,3937,8999,10455,6406,6097.143334939968,-0.7656054252902461,0.36336337833949894,1.5291875946486314e-4,0.008505426020512071,Down
ENSMUSG00000015092.10,Edf1,2250,2622.998,2683,2045.999,2084.999,1797,2226.632773435995,0.3748059701719342,0.11778895974940129,1.543618637107727e-4,0.00855189033912596,Up
ENSMUSG00000038371.16,Sbf2,1437.999,1076,1386.999,2797.001,1867.999,2078.999,1478.0740429300686,-0.4906826927384152,0.17940731395245588,1.5875027132938757e-4,0.008760524777047616,Down
ENSMUSG00000029163.10,Emilin1,871,767,1124.001,1859,1972.999,1421,1181.2934574579708,-0.57543408013259,0.23216894424784995,1.6070188838340538e-4,0.00879690109745688,Down
ENSMUSG00000038943.17,Prc1,171,108.001,235.999,748.998,1036.003,335,426.1083836452781,-0.8681553958668027,0.5438749450987641,1.6094406597689777e-4,0.00879690109745688,Down
ENSMUSG00000071042.13,Rasgrp3,1400,1120,1575,3555,2626,1910,1673.6974724420186,-0.5938375076738956,0.24413214839526068,1.612848552546813e-4,0.00879690109745688,Down
ENSMUSG00000003032.9,Klf4,1828,2279,2215,1305,1254,1260,1708.1760455125636,0.5841693408127379,0.2384663415509743,1.6406319859163396e-4,0.008913889307264375,Up
ENSMUSG00000040274.12,Cdk6,864.001,444,904,2320,2428,1583,1291.5603371150264,-0.8096886982170353,0.4131515140533831,1.6506193525142672e-4,0.00893365981868491,Down
ENSMUSG00000004099.17,Dnmt1,738,701,792.001,1549,1300,1007,880.8287033139349,-0.49001522149167814,0.18003431629538133,1.6633702799377062e-4,0.008968178766008965,Down
ENSMUSG00000035042.3,Ccl5,209,243,129,69,66,71,130.62445321769525,0.8458348626430957,0.4708661843283512,1.6943063843369633e-4,0.009100106656637307,Up
ENSMUSG00000018446.9,C1qbp,2336.999,3154,3085,2139.001,2194,2087,2362.884868185046,0.4114041165885146,0.13663973640514115,1.7020400092153802e-4,0.009106884794554689,Up
ENSMUSG00000020865.17,Abcc3,360,273,398.999,701,518,542.001,419.33019177763236,-0.4830365149053772,0.17659022328834337,1.71858492530197e-4,0.009153896561458139,Down
ENSMUSG00000021886.8,Gpr65,787,491,996,1289,1457,2166,1136.7538769497974,-0.6764395703095328,0.30275519079969904,1.7238364047657807e-4,0.009153896561458139,Down
ENSMUSG00000022528.9,Hes1,730,1134,917,429,560,354,730.8632372695163,0.7296039955288863,0.344060484185716,1.7600318353368726e-4,0.009173025180318694,Up
ENSMUSG00000022940.18,Pigp,3572.998,5704.995,4559.99,2936.995,2576.991,2552.909,3198.871402448331,0.612089922395263,0.2593256232533458,1.7577933207318537e-4,0.009173025180318694,Up
ENSMUSG00000037499.10,Nenf,1871,3106,2172,791,1230,958,1609.7431747237267,0.795470304847249,0.4032561494846191,1.7364779190974302e-4,0.009173025180318694,Up
ENSMUSG00000102014.2,2900009J06Rik,23,27,26,13,5,4,15.270740191130086,0.8567033124429906,0.5407141690860959,1.7443027634905635e-4,0.009173025180318694,Up
ENSMUSG00000107002.2,Ncbp2as2,1404,1992,1529,936,1057,820,1324.5062022103527,0.6261672620896774,0.26860704221328024,1.7495792427714318e-4,0.009173025180318694,Up
